ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,"Popular,Rugged and powerful but bit expensive.",RA95V4QJRRFJS,https://www.amazon.in/gp/customer-reviews/RA95V4QJRRFJS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,"The JBL Flip 6 is a popular portable Bluetooth speaker and is known for its powerful sound, impressive bass for its size and rugged waterproof design.Here's a summary of the key features and strengths: * Powerful Sound: The Flip 6 delivers loud and clear audio with surprisingly strong bass for its compact size. It can easily fill a small to medium-sized room with sound. * Rugged and Waterproof: With an IP67 rating, the Flip 6 is dustproof and waterproof, making it suitable for outdoor adventures and poolside parties. * Portable and Convenient: Its compact size and carrying strap make it easy to take the Flip 6 on the go. * Long Battery Life: The Flip 6 offers up to 12 hours of playtime on a single charge.However, there are a few minor drawbacks: * High-Frequency Limitations: The Flip 6 may not reproduce high-pitched sounds with the same clarity as some other speakers. But it is quite impressive if you are not a sound guy you would not even notice. * Price: The Flip 6 is relatively expensive compared to some other portable Bluetooth speakers.Overall:The JBL Flip 6 is an excellent choice for anyone looking for a portable Bluetooth speaker with powerful sound, a rugged design, and long battery life. It's a great option for outdoor activities, parties, and everyday use.",[],2024-12-28,1,"Colour: Black, Style Name: Flip 6",
5,Me WOW,R28I2YWELX0ES5,https://www.amazon.in/gp/customer-reviews/R28I2YWELX0ES5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,"I was very sceptical towards spending 8k on 30 watts speaker. It took months to make the purchase. Man this one is worth every penny. Let me tell you that you are not going to love it when you listen for first time. You have to play with JBL portable app and set up the equilizer that suits your need I am more country, melody, reggae, and Rock ( none of the new ones 70-90s) it is awesome. I think it would be okay electronic and hip hop great too. Funny thing is at high volume I get same experience no changes or deterioration. For bass lovers I can't say for sure.","['https://m.media-amazon.com/images/I/61e9N4yAIKL._SY88.jpg', 'https://m.media-amazon.com/images/I/71B-ab4cJ8L._SY88.jpg']",2025-01-24,2,"Colour: Blue, Style Name: Flip 6",
4,Extremely recommended,R1GWEUVOE9JHNL,https://www.amazon.in/gp/customer-reviews/R1GWEUVOE9JHNL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,"**Overall Impression:**I'm thoroughly impressed with this Bluetooth speaker. It delivers exceptional sound quality, with rich, clear audio and satisfying bass. While the bass could be a bit deeper at higher volumes, it's still impressive for its size.**Key Features:*** **Sound Quality:** Excellent overall sound quality, with clear vocals and detailed instrumentals. The bass is solid, although it could be more pronounced at higher volumes.* **Bluetooth Connectivity:** Seamless Bluetooth pairing and stable connection.* **Portability:** Compact and lightweight design, making it easy to take on the go. Thanks to the attached loop.**Pros:*** Exceptional sound quality* Clear vocals and detailed instrumentals* Solid bass performance* Easy Bluetooth pairing* Portable design**Cons:*** Bass could be more pronounced at higher volumes**Conclusion:**If you're looking for a Bluetooth speaker that delivers great sound quality and is easy to use, I highly recommend this model. It's a fantastic option for both indoor and outdoor listening.","['https://m.media-amazon.com/images/I/714KUH1em7L._SY88.jpg', 'https://m.media-amazon.com/images/I/71BwfwsEWOL._SY88.jpg', 'https://m.media-amazon.com/images/I/81bUUiAS4fL._SY88.jpg']",2024-08-28,3,"Colour: Black, Style Name: Flip 6",
5,REALLY CLASSIC & QUALITY PRODUCT !!,R5YC119PTGHUS,https://www.amazon.in/gp/customer-reviews/R5YC119PTGHUS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,BEAUTIFUL AND CLASSIC PRODUCT .NICE PERFORMANCE. VERY USE TOO AND PORTABLE SPEAKER 🔊. BATTERY LIFE APPRECIATED . BASS IS ALSO GOOD. JBL IS ALWAYS ONE OF THE BEST MUSIC SYSTEM S . HIGHLY RECOMMEND FOR THE MUSIC LOVERS.THANK S TO AMAZON AND TEAM !!,"['https://m.media-amazon.com/images/I/61pLR-u4DQL._SY88.jpg', 'https://m.media-amazon.com/images/I/718J3XMMpPL._SY88.jpg', 'https://m.media-amazon.com/images/I/71Vu85sKMvL._SY88.jpg', 'https://m.media-amazon.com/images/I/71YmfCXIAZL._SY88.jpg', 'https://m.media-amazon.com/images/I/71v-vtKSpsL._SY88.jpg']",2025-01-22,4,"Colour: Blue, Style Name: Flip 6",
5,Best sound quality and battery backup is amazing!,RAPJSQCQ331JK,https://www.amazon.in/gp/customer-reviews/RAPJSQCQ331JK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     How can I define it's great sound quality serves the purpose what it claims. It's sound quality is mesmerizing gives ones ears a refreshing feel. One can never be bored on listening it's amazing sound and it's bass is heart touching with its eye catching look. I am so impressed with its size that how can this little master provides such a loud sound which is sufficient for 12/12 room very well. I have no regret with my purchase and no issue with its performance.  Battery backup is in next level which can easily last for 12 hours with 60% volume and I think 60% volume is sufficient.I am very happy!Apart from this I am very much disappointed with Amazon because when I placed my order first time the Amazon failed to deliver my product and compelled me to bear a 1000 rupees loss which was a coupon grabbed by me on my order placement. Amazon cancelled my first order on saying that my order has been lost somewhere and I was forced to place a new order with 1000 rupees loss. Amazon you shouldn't do it well with your valued customer because Amazon is my first priority regarding shopping. Shame on you and you have to pay my loss.Moreover thanks alot to the seller.",['https://m.media-amazon.com/images/I/81Me8pCCwOL._SY88.jpg'],2024-11-14,5,"Colour: Black, Style Name: Flip 6",
5,"Great buy, a great discovery",RTVNGG9EC2Z5T,https://www.amazon.in/gp/customer-reviews/RTVNGG9EC2Z5T/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,"After reading a lot of reviews finally zeroed in on Flip 6. And oh yes, it's one of my best buys. The sound quality is top notch and the lower frequency sound output is also great. There is an app to connect two JBL speakers simultaneously. Bass, sound output and volume is great. The speaker serves the purpose of a room speaker for personal and outdoor use. Bluetooth connection is prompt. Battery backup is good, charging speed is decent.Perfomance 9/10Overall a great value for money.",[],2024-12-15,6,"Colour: Blue, Style Name: Flip 6",
5,Amazing product,R2J893VQDXYBF9,https://www.amazon.in/gp/customer-reviews/R2J893VQDXYBF9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,Sound is so good and powerful that you don't bigger speaker for family and friends gatehring,[],2025-01-09,7,"Colour: Sqaud, Style Name: Flip 6",
4,value for money,R2QU6XG7YS9EOG,https://www.amazon.in/gp/customer-reviews/R2QU6XG7YS9EOG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,"I purchased product at great price and it was birthday gift to my son, and it completely exceeded my expectations. The quality is really good, especially considering the reasonable cost. What impressed me most was JBL sound, since I already had JBL party box. The product delivers exceptional value - I would definitely recommend it to anyone looking for a high-quality item without breaking the bank",[],2025-01-21,8,"Colour: Black, Style Name: Flip 5",
4,Great Products but...,R1YPGRKMUK86R1,https://www.amazon.in/gp/customer-reviews/R1YPGRKMUK86R1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,"Have been using it since 2 months, great sound quality and durability but the only issue is the Bluetooth connectivity which often lags for a second or so.",[],2024-12-03,17,"Colour: Black, Style Name: Flip 5",
5,Review by TechBiradar.,R2RTKZ7GYWTP8Q,https://www.amazon.in/gp/customer-reviews/R2RTKZ7GYWTP8Q/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B07SVH63PX,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     As per the gadget overall score based on so compact. 10 out of 10.But but we have to test the battery too. The duration. But seems like its good at battery too as its been 3 continuous hours of usage and the performance is still amazing along with the sound quality and bass it produce. So the compact design with the bluetooth connectivity is way too flawless. Thanks JBL.",[],2025-01-14,18,"Colour: Sqaud, Style Name: Flip 6",
