reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 15 December 2024,amzn1.account.AHKSPDWVTYVJ6GTCUXK5ZPSN4Y2A,https://www.amazon.in/gp/profile/amzn1.account.AHKSPDWVTYVJ6GTCUXK5ZPSN4Y2A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best Product,R20U89R99DNHX0,https://www.amazon.in/gp/customer-reviews/R20U89R99DNHX0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,6 people found this helpful,"The Speaker and Karaoke Mic is an excellent gadget for both casual and party use. The speaker delivers crisp sound with impressive bass, while the mic ensures clear vocal pickup, making it ideal for karaoke nights. Its user-friendly design, wireless connectivity, and long battery life enhance portability and convenience. Overall, it’s a great value for bringing music and fun to any gathering.",True,False,[],2024-12-15,1,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 14 January 2025,amzn1.account.AG5HA2A3MU3VBCBLZ52E3LKOR6NA,https://www.amazon.in/gp/profile/amzn1.account.AG5HA2A3MU3VBCBLZ52E3LKOR6NA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,"Decent speaker, for bluetooth",RJUTED8PKGCAY,https://www.amazon.in/gp/customer-reviews/RJUTED8PKGCAY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,6 people found this helpful,"Unlike most chinese products this doesn't have noise during silence period. Pretty good. It doesn't have isolated volume control, but the buttons operate the phones volume only.  The tricky part is the volume control operates both volume and forward-reverse. So operating it is a frustrating experience.Coming to mic, it is decent too, though i don't use effects, but there is a inbuilt echo (it's a feature it seems) ,which cannot be turned off.Mix has its own volume control.",True,False,['https://m.media-amazon.com/images/I/71rmy+WzXVL._SY88.jpg'],2025-01-14,2,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 18 December 2024,amzn1.account.AHRVOIK3QYAQB3JQ4YKXOGDGP36Q,https://www.amazon.in/gp/profile/amzn1.account.AHRVOIK3QYAQB3JQ4YKXOGDGP36Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,"amazing speaker, loved it, the karaoke mic is awesome, 100 % recommended",R27PZ6NWE2U4A9,https://www.amazon.in/gp/customer-reviews/R27PZ6NWE2U4A9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,9 people found this helpful,"Awesome speakers, amazing output and mic with voice changing options is great, loved the design and build quality of the speaker, easy to carry because of the grab handle given, the karaoke output is great, battery lasts long for about 5 hours, multiple connectivity options available, overall great product 10 out of 10 recommended, must have for everyone",True,False,['https://m.media-amazon.com/images/I/81H12Cf5dNL._SY88.jpg'],2024-12-18,3,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 12 January 2025,amzn1.account.AGUN6KPVUJ6A3NOHQD2FCYEWDSJA,https://www.amazon.in/gp/profile/amzn1.account.AGUN6KPVUJ6A3NOHQD2FCYEWDSJA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Absolutely lovely!,R2TT3OSPBH9IYL,https://www.amazon.in/gp/customer-reviews/R2TT3OSPBH9IYL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,One person found this helpful,"I absolutely love the Portronics Apollo One speaker! The sound quality is impressive for its size, and the bass is surprisingly good. The wireless karaoke mic with voice-changing effects is such a fun addition, making it perfect for parties or casual karaoke nights. The RGB lights are a nice touch, creating a vibrant atmosphere. The battery lasts around 5 hours, which is great for a portable speaker. It’s easy to carry around thanks to the convenient handle. Overall, an amazing product for the price. Highly recommend it!",True,False,"['https://m.media-amazon.com/images/I/51-yR1G0C-L._SY88.jpg', 'https://m.media-amazon.com/images/I/5191eus6SEL._SY88.jpg', 'https://m.media-amazon.com/images/I/612ibGglrJL._SY88.jpg', 'https://m.media-amazon.com/images/I/61YURO-1jcL._SY88.jpg', 'https://m.media-amazon.com/images/I/61aL2nZmoQL._SY88.jpg']",2025-01-12,4,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 4 January 2025,amzn1.account.AGYBDLEZD5GLQPUZCZMSIECVB3KQ,https://www.amazon.in/gp/profile/amzn1.account.AGYBDLEZD5GLQPUZCZMSIECVB3KQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Cheap build quality,R56T2ZRKRNHX9,https://www.amazon.in/gp/customer-reviews/R56T2ZRKRNHX9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,3 people found this helpful,Not worth for 1350rs,True,False,[],2025-01-04,5,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 17 December 2024,amzn1.account.AE337QYFIBPL5NIGT5GH2OY2SBWA,https://www.amazon.in/gp/profile/amzn1.account.AE337QYFIBPL5NIGT5GH2OY2SBWA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best party speaker ever used!,R2BG8VJWUIXVUV,https://www.amazon.in/gp/customer-reviews/R2BG8VJWUIXVUV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,5 people found this helpful,"The Portronics Apollo One speaker delivers impressive sound with 20W power and deep bass. The wireless karaoke mic is a fun addition, and the RGB LED lights enhance the experience. With Bluetooth V5.3, Type-C charging, and versatile connectivity options, it’s a great portable speaker with 5 hours of playtime.",True,False,[],2024-12-17,6,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 24 January 2025,amzn1.account.AHDQAXXECYZO5LWIUTYSZRSZKJMA,https://www.amazon.in/gp/profile/amzn1.account.AHDQAXXECYZO5LWIUTYSZRSZKJMA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,After review 3 days using,R1VJ7ZJNH860C9,https://www.amazon.in/gp/customer-reviews/R1VJ7ZJNH860C9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,,"Product is good for this range1350Battery life , sound,mic also goodU can use 4 points decrease sound for long life function of speaker",True,False,[],2025-01-24,7,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 17 December 2024,amzn1.account.AFQGKLTGAWPUHHUV4YXA73UZOVZQ,https://www.amazon.in/gp/profile/amzn1.account.AFQGKLTGAWPUHHUV4YXA73UZOVZQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Excellent clarity of sound,R3OKU9Y6KZ927T,https://www.amazon.in/gp/customer-reviews/R3OKU9Y6KZ927T/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,2 people found this helpful,Using it for a week...really great fun to sing...good quality of mic and good sound of speaker... excellent portability...Thanx portronics for selling it in such a low price tag..I got it for 1349... Only,True,False,[],2024-12-17,8,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 21 January 2025,amzn1.account.AFAY45X4WI63D4TYNDAMDQ3YJ6SA,https://www.amazon.in/gp/profile/amzn1.account.AFAY45X4WI63D4TYNDAMDQ3YJ6SA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Nice product,R16BHZVPO318VS,https://www.amazon.in/gp/customer-reviews/R16BHZVPO318VS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,,"Product was very nice, imI purchased this for my kid and she also liked it very much",True,False,[],2025-01-21,25,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
Reviewed in India on 13 January 2025,amzn1.account.AFZDPZ5I55SHARU5IVIIFGCI5AGA,https://www.amazon.in/gp/profile/amzn1.account.AFZDPZ5I55SHARU5IVIIFGCI5AGA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Ok,R2615I5FHCVTTG,https://www.amazon.in/gp/customer-reviews/R2615I5FHCVTTG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DNFV8YQB,,If using mic awaz cracked why I don't then I change another speaker can't change,True,False,[],2025-01-13,26,,[],,,https://www.amazon.in/product-reviews/B0DNFV8YQB?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DNFV8YQB&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B0DNFV8YQB,B0DNFV8YQB,B0DNFV8YQB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Portronics-Wireless-Bluetooth-Portable-Playtime/dp/B0DNFV8YQB/ref=zg_bs_g_1389365031_d_sccl_2/261-0975833-5917763?psc=1,India,
