reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 4 October 2024,amzn1.account.AHV6LJYWIJ53WVGYOXQ32CGN5ODA,https://www.amazon.in/gp/profile/amzn1.account.AHV6LJYWIJ53WVGYOXQ32CGN5ODA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Ptron 10W Wireless Speaker,R2TUWEB84BEB1T,https://www.amazon.in/gp/customer-reviews/R2TUWEB84BEB1T/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,7 people found this helpful,"I recently purchased the Ptron 10W Wireless Speaker, and it has exceeded my expectations in more ways than one. As an avid music enthusiast, I was searching for a compact yet powerful wireless speaker, and Ptron delivered just that.Design and Build Quality:The speaker's design is sleek and modern, making it a stylish addition to any space. The build quality is impressive, with a robust feel that instills confidence in its durability. The compact size makes it highly portable, perfect for on-the-go use.Sound Quality:The 10W output of this speaker packs a punch! The sound is crisp, clear, and surprisingly loud for its size. The bass is deep, and the mids and highs are well-balanced. Whether I'm listening to my favorite tracks at home or outdoors, the audio quality remains consistently impressive.Wireless Connectivity:Setting up the wireless connection was a breeze. The Bluetooth pairing is seamless and quick, and I appreciate the stable connection it maintains. The wireless range is excellent, allowing me to move around without losing audio quality.Battery Life:The battery life on this speaker is impressive. It lasts for hours on a single charge, making it perfect for long listening sessions or outings. The low battery indicator is a helpful feature, ensuring I'm never caught off guard.User-Friendly Features:I appreciate the user-friendly design of this speaker. The intuitive controls make it easy to adjust volume, skip tracks,easy connection to the blutooth.The inclusion of AUX,BLUETOOTH,USB,TF CARD makes it worthy in this price segment.Value for Money:In terms of value for money, the Ptron 10W Wireless Speaker stands out. It competes with higher-priced options in terms of performance but remains budget-friendly. The quality you get for the price is truly impressive.In conclusion, the Ptron 10W Wireless Speaker has become my go-to audio companion. It combines sleek design, impressive sound quality, and user-friendly features—all at an affordable price. Whether you're a music lover or just need a reliable speaker for various occasions, the Ptron 10W is a solid choice",True,False,"['https://m.media-amazon.com/images/I/71GqoYq3D8L._SY88.jpg', 'https://m.media-amazon.com/images/I/71uHNWIBZYL._SY88.jpg', 'https://m.media-amazon.com/images/I/71xXEIbqpyL._SY88.jpg']",2024-10-04,1,Colour: Indigo,"[{'key': 'Colour', 'value': 'Indigo'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 22 January 2025,amzn1.account.AFVFSZO6CWODTCFCPPPC6T6BPH2Q,https://www.amazon.in/gp/profile/amzn1.account.AFVFSZO6CWODTCFCPPPC6T6BPH2Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Defective product. Charging pin doesn't work,R11GG88XTLZ0EK,https://www.amazon.in/gp/customer-reviews/R11GG88XTLZ0EK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,One person found this helpful,"Worst product. Don't purchase it. Within 2 weeks of purchasing this product, the charging port started giving problem. The charging pin had to manually aligned at an upward angle for the charging to happen. One and half month after the purchase date, the charging port completely detached and went inside the body of the device. So charging is not possible as charging pin cannot be inserted inside the device. For the last one and half months, the product is lying completely useless. I was able to use this product only for one and half months and even then it was not functioning properly. I demand a full refund or else product replacement immediately.",True,False,['https://m.media-amazon.com/images/I/71bNSuJivfL._SY88.jpg'],2025-01-22,2,Colour: Forest Green,"[{'key': 'Colour', 'value': 'Forest Green'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 7 October 2024,amzn1.account.AHYF3QMFYQNOAGPWP4RKHWYW3M4A,https://www.amazon.in/gp/profile/amzn1.account.AHYF3QMFYQNOAGPWP4RKHWYW3M4A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Great budget speaker,R3OCN2B5UP2AQ3,https://www.amazon.in/gp/customer-reviews/R3OCN2B5UP2AQ3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,6 people found this helpful,"I had a great experience with this Bluetooth speaker. It has very crisp and clear sound with adequate bass and treble as it has two separate speakers. It has Bluetooth connectivity connectivity, MicroSD and USB also. It has also very useful feature which I loved most i.e. It is chargeable which takes less time to charge it fully and give very long battery backup. It has a led light with separate button to switch it on and off and this led light is very useful as it can be used as torch light. After all it is all over a very useful and entertainment packed source at its worthy price.",True,False,[],2024-10-07,3,Colour: Indigo,"[{'key': 'Colour', 'value': 'Indigo'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 11 December 2024,amzn1.account.AE43VPG6MKY6N3POZTWL52KNOAYQ,https://www.amazon.in/gp/profile/amzn1.account.AE43VPG6MKY6N3POZTWL52KNOAYQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Worst Speaker ever used in my entire freaking Life!!!!!,R1C10EAX57YWNJ,https://www.amazon.in/gp/customer-reviews/R1C10EAX57YWNJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,One person found this helpful,"If you are looking for a good portable speaker this is not the choice... Just like my career... Wow what a battery back-up.. just few songs and boom ""Low battery"" and powered off by itself thats a good point though you don't have to turn it off.. and Damn the charger its the best!! It doesn't care that your speaker has low battery it depends on its mood.. Vamos! to Ptron and I exchanged this once.",True,False,[],2024-12-11,4,Colour: Indigo,"[{'key': 'Colour', 'value': 'Indigo'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 4 November 2024,amzn1.account.AFMACX77ONTDE2T74X67FXSZU74Q,https://www.amazon.in/gp/profile/amzn1.account.AFMACX77ONTDE2T74X67FXSZU74Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Awesome budget Speaker,R23NDB66ATT22E,https://www.amazon.in/gp/customer-reviews/R23NDB66ATT22E/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,,"Good Speaker with better sound quality, nice look with a proper rubber stand. Have all the functionality of bluetooth connectivity, aux cable and pen drive with Nice FM functionality too. Better charging  speed with easy to use and durability.",True,False,['https://m.media-amazon.com/images/I/71wpqXjRObL._SY88.jpg'],2024-11-04,5,Colour: Indigo,"[{'key': 'Colour', 'value': 'Indigo'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 6 October 2024,amzn1.account.AHFPKY5PLMG5URYN2JFCJ3R4X3ZA,https://www.amazon.in/gp/profile/amzn1.account.AHFPKY5PLMG5URYN2JFCJ3R4X3ZA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Nice product,R30ORP6QWBIB8E,https://www.amazon.in/gp/customer-reviews/R30ORP6QWBIB8E/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,2 people found this helpful,"I'm thoroughly impressed with the pTron Fusion Go 10W Portable Bluetooth Speaker! This compact dynamo delivers immersive sound, impressive playtime, and versatility, making it an ideal companion for music lovers on-the-go.Sound quality is exceptional, with clear vocals and decent bass response. The speaker's 10W output fills small to medium-sized rooms with ease. Bluetooth connectivity is stable, and USB/SD Card playback works seamlessly.Sound Quality: 5/5- Design and Build: 5/5- Battery Life: 5/5- Value for Money: 5/5- Overall Experience: 5/5",True,False,"['https://m.media-amazon.com/images/I/81MrH8SbNLL._SY88.jpg', 'https://m.media-amazon.com/images/I/81UlhTkX7mL._SY88.jpg']",2024-10-06,6,Colour: Indigo,"[{'key': 'Colour', 'value': 'Indigo'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 24 October 2024,amzn1.account.AFRU32LTPBXFBHPPQJU55KPHI53Q,https://www.amazon.in/gp/profile/amzn1.account.AFRU32LTPBXFBHPPQJU55KPHI53Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Structure and durability,R2G2D7ATRSZ6F,https://www.amazon.in/gp/customer-reviews/R2G2D7ATRSZ6F/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,2 people found this helpful,"When I got the product then I have played one or two songs to check the sound and functions, but after 2 songs the battery was low so I put it on charging, and after charging it, I tried to play a song but it kept saying on that the battery is low, so i checked the charging portal, then I saw that the charging portal was broken, I was so disappointed with this order. It doesn't have durability plus it's structure was broken. Please don't buy it.",True,False,[],2024-10-24,7,Colour: Indigo,"[{'key': 'Colour', 'value': 'Indigo'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 18 November 2024,amzn1.account.AH54MFED2WBTOBMKDKFGMS4XLPTQ,https://www.amazon.in/gp/profile/amzn1.account.AH54MFED2WBTOBMKDKFGMS4XLPTQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,2,Product output is too loud.,ROMHNIZOZP1YD,https://www.amazon.in/gp/customer-reviews/ROMHNIZOZP1YD/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,,"The output of product is loud & good. But the announcement of powering on, off, low battery, bluetooth etc is too loud & scary.Even at lowest volume, it seems to be bit loud. Also the volume +/- button works as next / prev song selector, making volume setting a bit tricky.",True,False,['https://m.media-amazon.com/images/I/6193jxdR2vL._SY88.jpg'],2024-11-18,8,Colour: Forest Green,"[{'key': 'Colour', 'value': 'Forest Green'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 14 November 2024,amzn1.account.AEKQVEAFCGGYHHECRHNMEAQM44HA,https://www.amazon.in/gp/profile/amzn1.account.AEKQVEAFCGGYHHECRHNMEAQM44HA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,The recorded message for switching on and off is horrible,R1AXQUSBPLTJ0K,https://www.amazon.in/gp/customer-reviews/R1AXQUSBPLTJ0K/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,,"When you switch on the speaker the recorded voice is incredibly loud in a way that really harms the experience. In addition, the access to the buttons is not ideal, and neither are their settings.",True,False,[],2024-11-14,57,Colour: Indigo,"[{'key': 'Colour', 'value': 'Indigo'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=8&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_8&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
Reviewed in India on 29 October 2024,amzn1.account.AH3BKXUZ6GITYAMLY6NHWSRUAY2Q,https://www.amazon.in/gp/profile/amzn1.account.AH3BKXUZ6GITYAMLY6NHWSRUAY2Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Small yet powerful,R2HNR6VNGXBH9A,https://www.amazon.in/gp/customer-reviews/R2HNR6VNGXBH9A/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DFYWTDK7,,"Although small in size yet quite impactful sound wise,happy with the sound and built quality.",True,False,[],2024-10-29,58,Colour: Indigo,"[{'key': 'Colour', 'value': 'Indigo'}]",,,https://www.amazon.in/product-reviews/B0DFYWTDK7?pageNumber=8&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DFYWTDK7&reftag=cm_cr_arp_d_paging_btm_next_8&scope=reviewsAjax0,allStars,,B0DFYWTDK7,B0DFYWTDK7,B0DFYWTDK7,"{'price': None, 'listPrice': None}",https://www.amazon.in//pTron-Fusion-Bluetooth-Lightweight-Integrated/dp/B0DFYWTDK7/ref=zg_bs_g_1389365031_d_sccl_24/262-4334605-4855948?psc=1,India,
