reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 27 November 2024,amzn1.account.AGFABYYIW4CZVRGH5FPK6FDQEGHQ,https://www.amazon.in/gp/profile/amzn1.account.AGFABYYIW4CZVRGH5FPK6FDQEGHQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best speaker under 1500,RG8XAX8S4G6F0,https://www.amazon.in/gp/customer-reviews/RG8XAX8S4G6F0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,One person found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I get it in 700 but it's sound beats high end speakers portonics tooBest speaker in soundBass is too goodTreble is also goodThe only thing that don't maximise the volume in speaker reduce some points of volume it will be loud and crispy and that too",True,False,[],2024-11-27,1,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 14 January 2025,amzn1.account.AGEWUPO2J4R7DC2H4AYXXXM7QH5A,https://www.amazon.in/gp/profile/amzn1.account.AGEWUPO2J4R7DC2H4AYXXXM7QH5A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Bad product,R3MCDFKAJL0Z8Z,https://www.amazon.in/gp/customer-reviews/R3MCDFKAJL0Z8Z/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,,Didn’t work after 15 days. Non repairable. No repairing center was willing to repairs. Waste of money.,True,False,[],2025-01-14,2,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 3 November 2024,amzn1.account.AERUTHNO2OMKDGU3BC4V2ATVMXLQ,https://www.amazon.in/gp/profile/amzn1.account.AERUTHNO2OMKDGU3BC4V2ATVMXLQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Nice product,R3PMCZV8PMQ0AE,https://www.amazon.in/gp/customer-reviews/R3PMCZV8PMQ0AE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,2 people found this helpful,"Sound quality and overall body of the speaker is of very good quality. Only drawback is, initil volume. when it is switched on every time sound is will be at highest range. Hence evey time you switch on you have to reduce the volume manually",True,False,[],2024-11-03,3,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 2 December 2024,amzn1.account.AELPOUG4D7PBT3FR4N53LDPKRXKA,https://www.amazon.in/gp/profile/amzn1.account.AELPOUG4D7PBT3FR4N53LDPKRXKA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Very good product,R3RYVJ0GZXAAAT,https://www.amazon.in/gp/customer-reviews/R3RYVJ0GZXAAAT/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,,"Value for money,sound quality, charging ability,size,design loved very much",True,False,[],2024-12-02,4,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 16 December 2024,amzn1.account.AFVQKSQDYYDACOQVNPXIBNFC5DUA,https://www.amazon.in/gp/profile/amzn1.account.AFVQKSQDYYDACOQVNPXIBNFC5DUA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Product good but FM not working,R1MH4JCWVY0G40,https://www.amazon.in/gp/customer-reviews/R1MH4JCWVY0G40/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,,Product good but FM not working,True,False,[],2024-12-16,5,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 24 December 2024,amzn1.account.AGSAR7EDEGZADBX6XKUUAXQCPCCQ,https://www.amazon.in/gp/profile/amzn1.account.AGSAR7EDEGZADBX6XKUUAXQCPCCQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Nice speaker,RLE7A2705OG9A,https://www.amazon.in/gp/customer-reviews/RLE7A2705OG9A/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,,Overall good product in this price,True,False,[],2024-12-24,6,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 21 December 2024,amzn1.account.AGIFNXNA7M7MFAKSCKEGC7HANPGA,https://www.amazon.in/gp/profile/amzn1.account.AGIFNXNA7M7MFAKSCKEGC7HANPGA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Bad audio and FM receiver,R1WFRJ8R7HM22H,https://www.amazon.in/gp/customer-reviews/R1WFRJ8R7HM22H/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,,"The product delivers bad audio at even decent volume. The FM radio is horrible and has distortion for every channel in Mumbai. Finally, the controls are multi so it becomes next to impossible to get the control right any time.",True,False,[],2024-12-21,7,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 22 January 2025,amzn1.account.AE7OCEVPBAQ5RNMPEQPL5OC37WVA,https://www.amazon.in/gp/profile/amzn1.account.AE7OCEVPBAQ5RNMPEQPL5OC37WVA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Zebronics sound feast 90. Quality product,ROTACSQ0UYB8W,https://www.amazon.in/gp/customer-reviews/ROTACSQ0UYB8W/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Good speakerBass 3/5Loud 4/5Battery backup 5/5",True,False,['https://m.media-amazon.com/images/I/71CsKiuMzyL._SY88.jpg'],2025-01-22,8,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 15 October 2024,amzn1.account.AE4YZHP6WAXVDURFRT3XM7OLMEEQ,https://www.amazon.in/gp/profile/amzn1.account.AE4YZHP6WAXVDURFRT3XM7OLMEEQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,k.sabaree@gmail.com,R2BTE80X72R3F5,https://www.amazon.in/gp/customer-reviews/R2BTE80X72R3F5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,2 people found this helpful,"Just ok level product, im not satisfied with this product...",True,False,['https://m.media-amazon.com/images/I/71EZfbVTI3L._SY88.jpg'],2024-10-15,17,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
Reviewed in India on 8 October 2024,amzn1.account.AELBIWIDHJQCRVOB5XNICBU55EHQ,https://www.amazon.in/gp/profile/amzn1.account.AELBIWIDHJQCRVOB5XNICBU55EHQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,The sound quality is so good,R1DVMF1YKIOY4R,https://www.amazon.in/gp/customer-reviews/R1DVMF1YKIOY4R/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C6QY4TTP,One person found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I like all things in the speaker but the battery backup is not good",True,False,[],2024-10-08,18,"Pattern Name: Speaker, Style Name: ZEB SOUND FEAST 90","[{'key': 'Pattern Name', 'value': 'Speaker'}, {'key': 'Style Name', 'value': 'ZEB SOUND FEAST 90'}]",,,https://www.amazon.in/product-reviews/B0C6QY4TTP?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0C6QY4TTP&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0C6QY4TTP,B0C6QY4TTP,B0C6QY4TTP,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-90-Portable-Wireless-Bluetooth/dp/B0C6QY4TTP/ref=zg_bs_g_1389365031_d_sccl_17/262-4334605-4855948?psc=1,India,
