reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 11 September 2024,amzn1.account.AGPDSZCR444SVA6V2SBOJYQZ32MQ,https://www.amazon.in/gp/profile/amzn1.account.AGPDSZCR444SVA6V2SBOJYQZ32MQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,One of my best buy,R20QYSXOBSPGQ6,https://www.amazon.in/gp/customer-reviews/R20QYSXOBSPGQ6/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,4 people found this helpful,"I love it . It is so compact and sturdy . One of my best buy .  I want some affordable,light weight and high quality speaker for myself . If you want  something like that then it is a best buy . It has a bluetooth connection which is so easily connected to my android phone . And the clarity of soun it top notch. It takes two hour to charge which stay almost five hours straight . I love these cute speaker.",True,False,[],2024-09-11,1,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 21 August 2024,amzn1.account.AHHVRNGTWI27K5FGTF2MWC47WTNA,https://www.amazon.in/gp/profile/amzn1.account.AHHVRNGTWI27K5FGTF2MWC47WTNA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Mind Blowing Sound Quality,R3TGBK2AS51KMX,https://www.amazon.in/gp/customer-reviews/R3TGBK2AS51KMX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,20 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     As u can clearly decipher from the title...This was my first time I purchased any speaker and was therefore nervous over which one should I opt for ... Thankfully I crashed into one of the most underrated good quality Speaker with an absolute beast performance in terms of Clarity in the sound check.....The fit-to-fist Size Speaker really makes it quite portable and a perfect fit as ur travel buddy if u don't wanna miss on the latest trendy songs .The Buttons are quite punchy with an average battery life of 1 week at a stretch after ur first charge ....  I can guarantee u if ur actually looking for speakers at this high end budget u can absolutely make this ur choice blindly... Also don't forget to trust the Brand Value ....The seamless Connectivity with the latest Bluetooth connectivity of 5.1 makes it connection faster....",True,False,"['https://m.media-amazon.com/images/I/71OmxGDfVmL._SY88.jpg', 'https://m.media-amazon.com/images/I/71fVqI-yIaL._SY88.jpg']",2024-08-21,2,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 21 January 2025,amzn1.account.AG2WOLNG5BCBGT3D4YLUTQKS3SUA,https://www.amazon.in/gp/profile/amzn1.account.AG2WOLNG5BCBGT3D4YLUTQKS3SUA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Great!,R17DN0PBCMEZO0,https://www.amazon.in/gp/customer-reviews/R17DN0PBCMEZO0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,2 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     The speakers are great, the functionality is good you can use this anywhere. The design is sleek and great, the feel is quite nice because the speaker has no plastic and has mesh design on the speaker itself and rubber texture on the sides. The clarity is great but there is a very little distortion on highest sound but still the sound is really clear. The buttons are clicks and there are 2 buttons, 1 for on and off and one for bluetooth. The bluetooth is good you can connect to it pretty fast. The sound has good bass and the sound is really balanced . I like the sound but there is 1 problem, the speakers are front facing so it's best only when they are faced directly to you. Which is not that good but still okay, it would be good if it had 360 speakers",True,False,[],2025-01-21,3,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 7 October 2024,amzn1.account.AHL3XZWG7E4EZSYLYWN6VNAT2Q3Q,https://www.amazon.in/gp/profile/amzn1.account.AHL3XZWG7E4EZSYLYWN6VNAT2Q3Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Great Purchase,R2XHN4PA07PIC2,https://www.amazon.in/gp/customer-reviews/R2XHN4PA07PIC2/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,2 people found this helpful,"Great purchase..good battery life, great sound quality and pairs very easily. Good range as well. Over all great performance. Good small pocket friendly size as well. Definitely worth the price and a good pruchase. JBL always is reliable!",True,False,[],2024-10-07,4,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 30 September 2024,amzn1.account.AGCIPI3WCL7QPES6QLXJOFQ4IHVA,https://www.amazon.in/gp/profile/amzn1.account.AGCIPI3WCL7QPES6QLXJOFQ4IHVA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Unmatched Sound Quality in a Compact Package!,R1M9W1GE9BG4SX,https://www.amazon.in/gp/customer-reviews/R1M9W1GE9BG4SX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,,"The JBL Go 3 exceeds expectations in every way. Its portability, sound quality, durability, and stylish design make it an outstanding choice for anyone seeking a portable Bluetooth speaker. Whether for casual listening at home or taking it on your next adventure, this little powerhouse delivers a fantastic audio experience wherever you go.Highly recommended!",True,False,[],2024-09-30,5,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 9 January 2024,amzn1.account.AHCXDO56GAE3UMXIRKPJU6TRJOTQ,https://www.amazon.in/gp/profile/amzn1.account.AHCXDO56GAE3UMXIRKPJU6TRJOTQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Punchy bass for a pocket sized small speaker,RO42S0WF0N4TO,https://www.amazon.in/gp/customer-reviews/RO42S0WF0N4TO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,47 people found this helpful,"I had a JBL Go 1 that I used for almost 6 years before it wore out. Went with this one since it looked a bit more rugged and portable with the braided loop.Pros:1. Great bass. Compared to the Go 1, this has around 40% more volume and bigger, thumpier bass. So all pop songs are a pleasure to the ear.2. Rich sound. Songs with vocals are crisp and clear, with a certain richness to it. Arijit Singh fans will love this one.3. Battery: I tested this for around 4 days, playing songs continuously on 70-80% volume and it lasted a good ~4 hours. Safe to say it will go around 5 to 6 hours easily on 50-60% volume.4. Has type-C USB port for charging, so can be charged with yiur ohone charger. Will update on charging speeds in a while.5. Good connectivity. Does not get stutters and lag even when playing from different rooms. Max range is about 20-30 ft though, so go beyond that and it will distort and stutter like hell.6. Controls are great. The speaker gets 3 buttons on the top. Two for controlling volume and a play/pause/next track/previous track button. Buttons are clicky and feel good to press unlike the previous generations where you couldn't tell if the button was pressed due to lack of feedback.Cons:1. No AUX port. Idk why they did this. An AIX port would've enabled me to even use this as my desktop speaker without BT. Doesn't matter much but the previous JBL Go's had the AUX, so I'd gotten used to playing from it occasionally.2. No mic. Again, idk why they did this. The previous generations had a mic. Not much of a con though because I never really used these for calls.Overall, if you don't need an AUX speaker and can live without a mic on it, go for this one. Absolute no-brainer and bang-for-a-buck speaker.Tip: If you have a Samsung phone, enable Dolby Atmos for even punchier bass and richer sound.",True,False,"['https://m.media-amazon.com/images/I/71jQmmOX4DL._SY88.jpg', 'https://m.media-amazon.com/images/I/71lpIoTyR-L._SY88.jpg', 'https://m.media-amazon.com/images/I/81jJTo74zCL._SY88.jpg']",2024-01-09,6,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 7 December 2024,amzn1.account.AEQNJUWTXH7U2R2TPHADRMQYV35A,https://www.amazon.in/gp/profile/amzn1.account.AEQNJUWTXH7U2R2TPHADRMQYV35A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Superb build quality and sound is really good,R1GQ3EALKXTNOA,https://www.amazon.in/gp/customer-reviews/R1GQ3EALKXTNOA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,,Best for house party and get together best product and the sound quality is very good the bass is also good go for it good product,True,False,['https://m.media-amazon.com/images/I/71SutpR9vyL._SY88.jpg'],2024-12-07,7,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 6 June 2024,amzn1.account.AFMP2DE5KJLRKSBVTAYATBQ5OAPQ,https://www.amazon.in/gp/profile/amzn1.account.AFMP2DE5KJLRKSBVTAYATBQ5OAPQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Bass,R1FSC2BK95OSW2,https://www.amazon.in/gp/customer-reviews/R1FSC2BK95OSW2/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,13 people found this helpful,"I recently purchased the JBL GO 3 from Amazon, and I couldn't be happier with my choice. This speaker offers exceptional sound quality at an unbeatable price, making it the best speaker in its budget range.From the moment I unboxed it, I was impressed by its compact and stylish design. It's incredibly portable, which makes it perfect for taking on the go. Despite its small size, the JBL GO 3 delivers powerful and clear sound, with impressive bass for such a compact device.The build quality is top-notch. It feels sturdy and well-made, with a durable fabric material that provides a great grip and adds to its rugged feel. Plus, it's waterproof and dustproof (IP67 rated), so I don't have to worry about using it outdoors or by the pool.Pairing the speaker with my devices was quick and hassle-free, thanks to Bluetooth 5.1. The battery life is also commendable, offering up to 5 hours of playtime on a single charge, which is more than enough for my needs.Overall, the JBL GO 3 has exceeded my expectations in every way. It’s a fantastic little speaker that punches well above its weight, and I highly recommend it to anyone looking for a budget-friendly portable speaker.",True,False,"['https://m.media-amazon.com/images/I/61KwD9v7lnL._SY88.jpg', 'https://m.media-amazon.com/images/I/61avNawEO7L._SY88.jpg', 'https://m.media-amazon.com/images/I/61avNawEO7L._SY88.jpg', 'https://m.media-amazon.com/images/I/71HGvsyYYxL._SY88.jpg', 'https://m.media-amazon.com/images/I/71YLTkj3H1L._SY88.jpg', 'https://m.media-amazon.com/images/I/71rfDKULDLL._SY88.jpg']",2024-06-06,8,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 5 November 2024,amzn1.account.AGHF4R4IAXD2TED5YIIB2K7WXW4A,https://www.amazon.in/gp/profile/amzn1.account.AGHF4R4IAXD2TED5YIIB2K7WXW4A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Sound,R19P19FSWBVIG7,https://www.amazon.in/gp/customer-reviews/R19P19FSWBVIG7/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,,Heavy bass,True,False,[],2024-11-05,25,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
Reviewed in India on 24 October 2024,amzn1.account.AE6STRRI4VBFL37UVFTOFEOZBT6A,https://www.amazon.in/gp/profile/amzn1.account.AE6STRRI4VBFL37UVFTOFEOZBT6A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Sound quality 👍👌👌,R2AUOBVODDW4V0,https://www.amazon.in/gp/customer-reviews/R2AUOBVODDW4V0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,One person found this helpful,Good for individualSound quality good,True,False,[],2024-10-24,26,"Colour: BLUE, Size: Standard, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'BLUE'}, {'key': 'Size', 'value': 'Standard'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B08FB396L1?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B08FB396L1&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B08FB396L1,B08FB396L1,B08FB396L1,"{'price': None, 'listPrice': None}",https://www.amazon.in//JBL-Wireless-Portable-Bluetooth-Waterproof/dp/B08FB396L1/ref=zg_bs_g_1389365031_d_sccl_17/261-0975833-5917763?psc=1,India,
