reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 28 December 2024,amzn1.account.AFXBQ4UW4TALXR7MEGMGLLN4O2WA,https://www.amazon.in/gp/profile/amzn1.account.AFXBQ4UW4TALXR7MEGMGLLN4O2WA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Worth it!,R2TXPCTC4KRRG8,https://www.amazon.in/gp/customer-reviews/R2TXPCTC4KRRG8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,One person found this helpful,"I'm thoroughly impressed with the boAt Stone 193 Pro Bluetooth speaker, which delivers crystal-clear sound with its 5W signature sound output and has an impressive battery life of up to 12 hours. The speaker's sleek design and tropical blue color are eye-catching, and its feature-rich specifications, including TWS feature, built-in mic, Bluetooth v5.3, AUX port, TF card connectivity, and Type-C port, make it a versatile and convenient option. The IPX6 rating ensures protection against water and dust, making it perfect for outdoor use, and the build quality is solid and premium. Overall, I highly recommend the boAt Stone 193 Pro for its excellent sound quality, impressive battery life, and feature-rich specifications, making it an outstanding value for its price.",True,False,[],2024-12-28,1,Colour: Tropical Blue,"[{'key': 'Colour', 'value': 'Tropical Blue'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 27 December 2024,amzn1.account.AGJNBHJ5J2F7Q7QSWZTND5WGS73A,https://www.amazon.in/gp/profile/amzn1.account.AGJNBHJ5J2F7Q7QSWZTND5WGS73A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,"Super .. usefull.. save money ,iam so happy",R3WW97SKWK5Q3,https://www.amazon.in/gp/customer-reviews/R3WW97SKWK5Q3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,,Nice product.. sound quality is too good.Bass is great. Built quality is good.,True,False,[],2024-12-27,2,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 1 October 2024,amzn1.account.AFYQJTHCTX2HDTRXBFBX3MX5BMNQ,https://www.amazon.in/gp/profile/amzn1.account.AFYQJTHCTX2HDTRXBFBX3MX5BMNQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,"above average, value for money",RX1SLQKZ72NS4,https://www.amazon.in/gp/customer-reviews/RX1SLQKZ72NS4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,4 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     the sound was not balanced. I had to use an external equalizer to make it sound good else it sounded pretty bad fr. this was the case on PC. but while using on phone it wasn't that bad. idk why this difference is there. it has good bass and an average sharpness. overall for sound, I would give it 3/5battery backup is too good. i bought it 3 days ago, and I'm using it for like 6 hours a day for normal usage to attend online classes. and now the battery is in 50 %. I'm really impressed with its battery. Its so good 5/5its very lightweight and easy to hold so design wise 4/5",True,False,[],2024-10-01,3,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 6 January 2025,amzn1.account.AEA3BZHPBTJEL6XTVJMFKGA3VIJA,https://www.amazon.in/gp/profile/amzn1.account.AEA3BZHPBTJEL6XTVJMFKGA3VIJA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,best in the line. really like it,R3LG83LIODU8L7,https://www.amazon.in/gp/customer-reviews/R3LG83LIODU8L7/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,One person found this helpful,This is a good buy.sound quality top notch.it's very good in this price l like it very much thank you boat for made this awesome speaker,True,False,[],2025-01-06,4,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 29 December 2024,amzn1.account.AGTHZXU7BTUZKMWJFHI4BTFJR2JA,https://www.amazon.in/gp/profile/amzn1.account.AGTHZXU7BTUZKMWJFHI4BTFJR2JA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,A good one,R2JBPOF5SS6WWE,https://www.amazon.in/gp/customer-reviews/R2JBPOF5SS6WWE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,,"Compact, easy to carry, and delivers excellent sound quality. Perfect for travel and durable too.i suggest for a traveler's",True,False,[],2024-12-29,5,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 27 December 2024,amzn1.account.AFU5MEIALTTV2RWHJNQNLFZQGWTQ,https://www.amazon.in/gp/profile/amzn1.account.AFU5MEIALTTV2RWHJNQNLFZQGWTQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Good products,R140QQZIBEAXES,https://www.amazon.in/gp/customer-reviews/R140QQZIBEAXES/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,,Overall good product... This price range. I m very happy....This this osmbass is good sound is good,True,False,[],2024-12-27,6,Colour: Tropical Blue,"[{'key': 'Colour', 'value': 'Tropical Blue'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 25 December 2024,amzn1.account.AFHZMMGZZIN65VN4QAX7KJNGS75A,https://www.amazon.in/gp/profile/amzn1.account.AFHZMMGZZIN65VN4QAX7KJNGS75A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Good,R30VO6SYADZGOU,https://www.amazon.in/gp/customer-reviews/R30VO6SYADZGOU/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,,"Good speaker overall. Clear sound ,decent bass and the bluetooth works without issues. Battery life is pretty good as welk",True,False,[],2024-12-25,7,Colour: Tropical Blue,"[{'key': 'Colour', 'value': 'Tropical Blue'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 24 November 2024,amzn1.account.AEGQV3BL4HWTDQEC6DOZDWTCR33A,https://www.amazon.in/gp/profile/amzn1.account.AEGQV3BL4HWTDQEC6DOZDWTCR33A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Good Product,R20SQB7OTUICTH,https://www.amazon.in/gp/customer-reviews/R20SQB7OTUICTH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,One person found this helpful,"This is a good product, great sound quality but bass can be improved",True,False,['https://m.media-amazon.com/images/I/71H7sc34UVL._SY88.jpg'],2024-11-24,8,Colour: Tropical Blue,"[{'key': 'Colour', 'value': 'Tropical Blue'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 26 December 2024,amzn1.account.AFVV2ZJBPKII65LURKJW7V5XMAOA,https://www.amazon.in/gp/profile/amzn1.account.AFVV2ZJBPKII65LURKJW7V5XMAOA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Good,R1QWVLSZAVTPK4,https://www.amazon.in/gp/customer-reviews/R1QWVLSZAVTPK4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,,Good sound. Good product from boat👍🏻,True,False,[],2024-12-26,17,Colour: Tropical Blue,"[{'key': 'Colour', 'value': 'Tropical Blue'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
Reviewed in India on 27 December 2024,amzn1.account.AHC23IYYCLIQZI3ONNEZ4EFOTWWA,https://www.amazon.in/gp/profile/amzn1.account.AHC23IYYCLIQZI3ONNEZ4EFOTWWA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Review,RJ3E7K227O0E9,https://www.amazon.in/gp/customer-reviews/RJ3E7K227O0E9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH8C24SS,,I already have speakers from other brands on this price range…but this one better than other products…,True,False,[],2024-12-27,18,Colour: Tropical Blue,"[{'key': 'Colour', 'value': 'Tropical Blue'}]",,,https://www.amazon.in/product-reviews/B0DH8C24SS?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH8C24SS&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0DH8C24SS,B0DH8C24SS,B0DH8C24SS,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-193-Pro-Connectivity/dp/B0DH8C24SS/ref=zg_bs_g_1389365031_d_sccl_10/262-4334605-4855948?psc=1,India,
