reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 7 January 2025,amzn1.account.AGL2WQQXBFNIBN45WQRC2M7E42DQ,https://www.amazon.in/gp/profile/amzn1.account.AGL2WQQXBFNIBN45WQRC2M7E42DQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Good Quality sound system in affordable price,R1V1IJGWC3M5VI,https://www.amazon.in/gp/customer-reviews/R1V1IJGWC3M5VI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,12 people found this helpful,"This review is regarding my govo speaker soundbar. Most of the review I copy from an other good review because I personally found it very much true and detailed. Decent sound for this price!What can I say about this masterpiece, you will love this.Trust me sound stage is wide, base is wall shaking and perfect. It will surely give us a good taste of music experience.1) Remote sensor is in the soundbar and hence very easy to point & use.2) They have provided metal clamp holders to suit the soundbar and 2 satellite speakers too along with nails/scruw, etc3) You have to keep rear satellite speakers behind your seating seprated by 10 feet (at your waist height from the ground) to experience real surround sound.4) Connect using HDMI ARC cable (provided with box) for the best sound experience.5) Bluetooth mode works great with any phone that has Dolby output.6) Sub-woofer is way too strong & I have been keeping it at minus -5 all the time. Subwoofer connected with soundbar through cable which have sufficient length to place it near convenient place.8) Once connected via HDMI ARC cable, you only need a tv remote to control the speaker volume. Also, once you set up the speaker, all settings will be remembered even after unplugging the power.9) I compared this with Sony HT-S40R wireless 5.1 and I found the mids, lows & highs are completely detailed in this bar. Bass is more punchy in this bar than Sony. In Sony it's muddy type bass which suppress the mids and highs. Subwoofer quality is above most requirements for any kind of indoor party. While on birthday party of my daughter my nighbours come to complain for too much bass coming at their home through 18"" ded end walls.10) Speaker actual gives detailing of mids/highs/lows after volume 21 and above.. try to stand at the center with all above settings & feel the surround sound.11) In low/cheap quality speaker system the rear satellite speakers also will produce the same volume as the front soundbar which is actually very bad. This was the main reason for me to say this is of great quality because satellite speakers should only act as additional support and minuses out any below 5000 frequency tones and give that detailing in the back side rare-channel effect. It supports the front soundbar like a professional home theater and thats the job of satellite speakers.. just support the detailing only! It actually works great if you set it up well.. (Stand in center to feel the difference in detailing while playing audio via bluetooth (not youtube audio) .. check any AR Rehman songs.12) All OTT apps like Netflix, Amazon, etc., detect a new audio format as either ""5.1 audio"" or as ""Dolby audio"" depending upon the moviemaker's preferences only when you connect via HDMI ARC. But please note, youtube is known to downgrade audio quality by compressing the audio so it will not that great because of youtube issues. Youtube audio compression can only be noticeable if you are a true audio pill. Its very minor.13) So:Tr at +5,Sw at -5,Surr at +5,Cent at 0,(all above settings are available on remote)when volume is above 22..with all speakers at your face-level (when you are seated) will give you an exact home theater experience.The subwoofer on floor, Satellite speakers behind your seats at your head-level (when seated) and satellite speakers seperated by 10 feet distance will give best experience. Excellent sound, stylish! overall a big loot to all customers.",True,False,[],2025-01-07,1,Colour: 525W (5.1 Wireless),"[{'key': 'Colour', 'value': '525W (5.1 Wireless)'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 23 January 2025,amzn1.account.AGEXXQYW6EYWIROB3DBECXNH4HMA,https://www.amazon.in/gp/profile/amzn1.account.AGEXXQYW6EYWIROB3DBECXNH4HMA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Review,RVACCK8BRXBH3,https://www.amazon.in/gp/customer-reviews/RVACCK8BRXBH3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,,"I recently purchased this soundbar and I'm really happy with its performance. The sound quality is clear and crisp, with good bass response. It's significantly improved my TV watching experience.Setup was easy and it connected seamlessly to my TV via HDMI. The design is sleek and compact, fitting perfectly under my TV.Overall, I'd definitely recommend this soundbar to anyone looking for a reliable and affordable home theater upgrade.",True,False,[],2025-01-23,2,Colour: Platinum Black,"[{'key': 'Colour', 'value': 'Platinum Black'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 9 January 2024,amzn1.account.AFQ2PAWXKLZGAJJLWO4IXEVDNNAA,https://www.amazon.in/gp/profile/amzn1.account.AFQ2PAWXKLZGAJJLWO4IXEVDNNAA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best soundbar in the world! A loot to all customers! Really loving it A big thanks to GOVO!,R24XEGS8IAAM4C,https://www.amazon.in/gp/customer-reviews/R24XEGS8IAAM4C/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,182 people found this helpful,"This review is regarding my govo speaker soundbar. Most of the review I copy from an other good review because I personally found it very much true and detailed. Decent sound for this price!What can I say about this masterpiece, you will love this.Trust me sound stage is wide, base is wall shaking and perfect. It will surely give us a good taste of music experience.1) Remote sensor is in the soundbar and hence very easy to point & use.2) They have provided metal clamp holders to suit the soundbar and 2 satellite speakers too along with nails/scruw, etc3) You have to keep rear satellite speakers behind your seating seprated by 10 feet (at your waist height from the ground) to experience real surround sound.4) Connect using HDMI ARC cable (provided with box) for the best sound experience.5) Bluetooth mode works great with any phone that has Dolby output.6) Sub-woofer is way too strong & I have been keeping it at minus -5 all the time. Subwoofer connected with soundbar through cable which have sufficient length to place it near convenient place.8) Once connected via HDMI ARC cable, you only need a tv remote to control the speaker volume. Also, once you set up the speaker, all settings will be remembered even after unplugging the power.9) I compared this with Sony HT-S40R wireless 5.1 and I found the mids, lows & highs are completely detailed in this bar. Bass is more punchy in this bar than Sony. In Sony it's muddy type bass which suppress the mids and highs. Subwoofer quality is above most requirements for any kind of indoor party. While on birthday party of my daughter my nighbours come to complain for too much bass coming at their home through 18"" ded end walls.10) Speaker actual gives detailing of mids/highs/lows after volume 21 and above.. try to stand at the center with all above settings & feel the surround sound.11) In low/cheap quality speaker system the rear satellite speakers also will produce the same volume as the front soundbar which is actually very bad. This was the main reason for me to say this is of great quality because satellite speakers should only act as additional support and minuses out any below 5000 frequency tones and give that detailing in the back side rare-channel effect. It supports the front soundbar like a professional home theater and thats the job of satellite speakers.. just support the detailing only! It actually works great if you set it up well.. (Stand in center to feel the difference in detailing while playing audio via bluetooth (not youtube audio) .. check any AR Rehman songs.12) All OTT apps like Netflix, Amazon, etc., detect a new audio format as either ""5.1 audio"" or as ""Dolby audio"" depending upon the moviemaker's preferences only when you connect via HDMI ARC. But please note, youtube is known to downgrade audio quality by compressing the audio so it will not that great because of youtube issues. Youtube audio compression can only be noticeable if you are a true audio pill. Its very minor.13) So:Tr at +5,Sw at -5,Surr at +5,Cent at 0,(all above settings are available on remote)when volume is above 22..with all speakers at your face-level (when you are seated) will give you an exact home theater experience.The subwoofer on floor, Satellite speakers behind your seats at your head-level (when seated) and satellite speakers seperated by 10 feet distance will give best experience. Excellent sound, stylish! overall a big loot to all customers.",True,False,"['https://m.media-amazon.com/images/I/61UNAEbxLNL._SY88.jpg', 'https://m.media-amazon.com/images/I/71RDV5q4aiL._SY88.jpg']",2024-01-09,3,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 28 January 2025,amzn1.account.AHORX6UVTJYOIL2MOIYN3WWR6MGA,https://www.amazon.in/gp/profile/amzn1.account.AHORX6UVTJYOIL2MOIYN3WWR6MGA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Front Bar Speaker Quality Superb - Woofer Best,R2QTJDXVAKBV6I,https://www.amazon.in/gp/customer-reviews/R2QTJDXVAKBV6I/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,,"Very Best Cost wise for Normal Usage, Watching 4K Videos with Dolby Support , Front Speaker Bar Audio quality Superb, Woofer also big and best , no Distortions, e-ARC HDMI cable is best for Audio",True,False,[],2025-01-28,4,Colour: 525W (5.1 Wired),"[{'key': 'Colour', 'value': '525W (5.1 Wired)'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 22 January 2025,amzn1.account.AEXSL6PYRSP3AI4TRGRDBBNHYMFA,https://www.amazon.in/gp/profile/amzn1.account.AEXSL6PYRSP3AI4TRGRDBBNHYMFA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Absolute Value for money & best soundbar in this segement,RUMWVQ365KO30,https://www.amazon.in/gp/customer-reviews/RUMWVQ365KO30/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,One person found this helpful,"Decent sound for this price. A budget friendly surround Sound experience from the govo. The build quality is quite amazing and the controls too.I didn't expect much, but this speaker system has exceeded my expectations.The sound quality is impressive, with clear and crisp.At this price point, the Govo Go Surrounding 990 is an absolute steal. You'd be hard-pressed to find a better surround sound system at this price.If you're looking for an affordable home theater solution, look no further.Sound quality - 4.8/5Design & Build - 5/5Value for money - 5/5Loved it totally.. Perfect for a 43inch TV..",True,False,"['https://m.media-amazon.com/images/I/611xVtgQuGL._SY88.jpg', 'https://m.media-amazon.com/images/I/61QJqBYUKIL._SY88.jpg', 'https://m.media-amazon.com/images/I/61ofkE2bHqL._SY88.jpg']",2025-01-22,5,Colour: 525W (5.1 Wireless),"[{'key': 'Colour', 'value': '525W (5.1 Wireless)'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 24 December 2024,amzn1.account.AGBKYJEQLY2W7CZ3NF2F6FNUQ7EA,https://www.amazon.in/gp/profile/amzn1.account.AGBKYJEQLY2W7CZ3NF2F6FNUQ7EA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Quality sound at affordable Price,R20ENZKFN8KV99,https://www.amazon.in/gp/customer-reviews/R20ENZKFN8KV99/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,4 people found this helpful,"Initially I am very septical about buying it but after the purchaseProduct Review: GOV Surround 975Design and Build Quality:This music system impresses with its sleek and modern design, featuring premium materials that enhance its aesthetic appeal. The build quality feels robust, ensuring durability for long-term use. The intuitive control panel and well-placed buttons make operation straightforward, even for beginners.Sound Quality:The system delivers exceptional audio performance, with clear highs, balanced mids, and deep bass. Its surround sound capabilities create an immersive experience, whether you're enjoying a movie, playing your favorite tracks, or hosting a party. The bass response is particularly strong, adding depth to genres like EDM and hip-hop, while vocals and acoustic instruments retain their clarity.Connectivity:Equipped with a variety of input options, including Bluetooth, AUX, USB, HDMI, and optical ports, the system offers versatility for different use cases. Pairing via Bluetooth is seamless, and the range is impressive, allowing uninterrupted playback from various devices. The inclusion of True Wireless Stereo (TWS) functionality is a bonus for users seeking multi-speaker setups.Features:This system stands out for its additional features, such as an FM tuner, customizable equalizer settings, and LED lighting effects that sync with the music. The remote control adds convenience, while a dedicated app (if available) offers further customization and ease of use.Performance:With high wattage output and a well-calibrated sound profile, this system is perfect for both casual listeners and audiophiles. It performs equally well in small and large spaces, making it versatile for home use or events. However, the bass can sometimes overpower other frequencies at higher volumes, which might not appeal to those preferring a neutral sound profile.Value for Money:Considering its features, sound quality, and design, the music system provides excellent value for money. It competes well with pricier alternatives while offering comparable performance.Pros:Outstanding sound quality with rich bassMultiple connectivity optionsSleek and durable designEasy-to-use controls and app supportExcellent value for moneyOverall Rating:4.5/5This music system is a great choice for those seeking a versatile, high-quality audio solution at a reasonable price. Whether for casual listening or entertainment purposes, it delivers on all fronts.",True,False,[],2024-12-24,6,Colour: 400W (Dolby Atmos),"[{'key': 'Colour', 'value': '400W (Dolby Atmos)'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 13 January 2025,amzn1.account.AFZJJHFO3VHALSSEDA4AT2DYQSFA,https://www.amazon.in/gp/profile/amzn1.account.AFZJJHFO3VHALSSEDA4AT2DYQSFA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Outstanding Sound Quality & Value for Money!,R1Q0USF1IOGTX7,https://www.amazon.in/gp/customer-reviews/R1Q0USF1IOGTX7/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,One person found this helpful,"I recently purchased the GOVO Soundbar, and I must say, it has exceeded my expectations!Sound Quality:The audio clarity is fantastic, with deep bass and crisp highs. Whether watching movies or listening to music, the surround sound effect creates an immersive experience.Build & Design:The sleek and modern design blends well with my home setup. The build quality feels premium, and the compact size makes it easy to place anywhere.Connectivity & Features:It offers multiple connectivity options like Bluetooth, AUX, HDMI ARC, and USB, making it extremely versatile. The Bluetooth pairing is seamless, with no noticeable lag.Value for Money:For the price, this soundbar delivers exceptional performance. It competes with higher-end brands at a fraction of the cost.Final Verdict:If you're looking for a powerful, budget-friendly soundbar with excellent audio quality, GOVO Soundbar is a fantastic choice! Highly recommended!",True,False,"['https://m.media-amazon.com/images/I/61+8YFfCEML._SY88.jpg', 'https://m.media-amazon.com/images/I/612aqp7q2KL._SY88.jpg']",2025-01-13,7,Colour: 525W (5.1 Wireless),"[{'key': 'Colour', 'value': '525W (5.1 Wireless)'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 5 February 2024,amzn1.account.AF7GZFIKZ5WHX3RHENAAG5466H5Q,https://www.amazon.in/gp/profile/amzn1.account.AF7GZFIKZ5WHX3RHENAAG5466H5Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Audiophile Review,R2GMNS4PBD2UIO,https://www.amazon.in/gp/customer-reviews/R2GMNS4PBD2UIO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,619 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Bought on 4 Aug '23Using it continuously for 6 months.Other Considerations:1) Boat Orion2) JBL SB2413) GOVO GO SURROUND 9704) Obage DT31I personally listen to - Classic rock, Metal, Rock n Roll, Blues, Jazz, Bollywood, very little of Trans and DubStep.=>• Dint go for JBL simply bcoz of it being 100W and the bass signature was not to my liking - upper bass was predominant ( i like lower/floor bass predominant)• Govo go surround 970 was around 9k, and the reviews for dolby surround were not impressive, I'd rather buy Logitech Z906, therefore, out of my watchlist.• Obage DT31 was perfect for me, audio signature wise! but was not sure of warranty terms, also again 100W• Hardest decision was Boat Orion VS Go 900, orion was around 6500 and 900 at 6000! again difference was between Watts.• Finally, bought Go 900! Burned it for almost a week. I went on going clearer.• Pros:- Amazing Lower Bass! not harsh on ears even on extended hours of listening.- Best on volumes 15 to 20, it is loud enough for me, easliy fills in the room.- Good Bass and Highs.- Remote has batteries included.- Remote has a dedicated Bass and Treble control (Best setting: Bass at 4, Highs at 6)- It has 4 modes of pre-set equalizer, Music mode is best, Dint like the Movie mode, News mode is best for Vocals in movies, 3D mode is a gimmick.- Build quality is above average, metal grill, wooden woofer.- For Best results: Place the Woofer on the floor, and Soundbar on 1.5m above ground level.- For a 2.1 channel, fairly good sound separation.• Cons:- Mids: In the initial days, bass was overpowering mids, thankfully after Burning In, it is bearable now. Also, I use soundbar with Gold-plated 3.5mm jack, so it routes through my manually set Equalizer! Hence, I am able to extract best out of it, and I am fairly satisfied at the 6k price point.- BT: not sure which BT version is present but, if you're watching movie on Tab and connected via BT, there is considerable amount of LAG!  annoying, but No Lag with 3.5mm jack, duh!- the Bass and Highs on remote are not optimized! i mean, if you go +/- it sounds like more than 3 levels are being changed! not so accurate. (But i have mentioned the sweet spot, use hse that setting)Conclusion:All in all, pretty solid buy! Maybe Watt is just a gimmick, but still on full volume it is louder than Boat Orion, and does not distort.On lower volumes, it still retains the details!Using this with my electric guitar- using multi effects processor, although not recommended to use distortion, but hey, it works like a charm! sounds fantastic!If you're really tight on budget, this is a very good buy! although it have considerable cons, but nothing you cant fix.If you made it till here, hit that Helpful button!Thanks for reading!Hope these pointers help you in making am informed decision.",True,False,[],2024-02-05,8,Colour: Platinum Black,"[{'key': 'Colour', 'value': 'Platinum Black'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 25 December 2024,amzn1.account.AGA4J6H252IME7TJJJJMCBJ74K7A,https://www.amazon.in/gp/profile/amzn1.account.AGA4J6H252IME7TJJJJMCBJ74K7A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Very good quality and specification,R16V8SRXLN032O,https://www.amazon.in/gp/customer-reviews/R16V8SRXLN032O/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,,Awesome sound and quality and features also I think loudness is weak but very good sound bass treble and vocals also good,True,False,['https://m.media-amazon.com/images/I/71XV1Ms7QGL._SY88.jpg'],2024-12-25,57,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=8&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_8&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
Reviewed in India on 24 January 2025,amzn1.account.AH5KE52LNU5O3WGFF52T5KX6D2XQ,https://www.amazon.in/gp/profile/amzn1.account.AH5KE52LNU5O3WGFF52T5KX6D2XQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Good and excellent sound,R3E2J6O35604DD,https://www.amazon.in/gp/customer-reviews/R3E2J6O35604DD/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CF9NVXW5,,"Optimized Buyer Review for Govo GoSurround Sound System:""I recently purchased the Govo GoSurround sound system, and it has completely transformed my entertainment experience. The sound quality is crystal clear, with deep bass and immersive surround sound that brings movies, music, and games to life. The sleek design complements my living room, and the build quality feels premium.Setting it up was a breeze, and the connectivity options, including Bluetooth, AUX, and HDMI, make it extremely versatile. The remote control is intuitive and user-friendly.For its price, the Govo GoSurround delivers exceptional performance, rivaling much higher-priced systems. Highly recommended for anyone looking to elevate their audio experience without breaking the bank!""",True,False,[],2025-01-24,58,Colour: 180W (Dolby),"[{'key': 'Colour', 'value': '180W (Dolby)'}]",,,https://www.amazon.in/product-reviews/B0CF9NVXW5?pageNumber=8&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CF9NVXW5&reftag=cm_cr_arp_d_paging_btm_next_8&scope=reviewsAjax0,allStars,,B0CF9NVXW5,B0CF9NVXW5,B0CF9NVXW5,"{'price': None, 'listPrice': None}",https://www.amazon.in//GOVO-GOSURROUND-subwoofer-Satellites-Bluetooth/dp/B0CF9NVXW5/ref=zg_bs_g_1389365031_d_sccl_27/260-9443465-0628262?psc=1,India,
