reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 29 September 2022,amzn1.account.AHFPLWKDIXZ7QCZ3AGNHGZLRBVXA,https://www.amazon.in/gp/profile/amzn1.account.AHFPLWKDIXZ7QCZ3AGNHGZLRBVXA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,"Excellent Value for Money Product, Go for it.",RR4ZYVSTKSUVY,https://www.amazon.in/gp/customer-reviews/RR4ZYVSTKSUVY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,521 people found this helpful,"Purchased Sony HT-S40R after a lot of research and i have also checked the reviews here on Amazon. Initially i was a bit worried about the few negative reviews that i had seen on this platform, but as the majority of the reviews were positive, went ahead and ordered the Item from Appario Retail limited, Kolkata. I got this item for Rs 25000/- from Appario Retail, where as on the Sony India site the same item was Rs 35000/- so i saved Rs 10000/- straight away by not ordering from Sony. This is one of the big electronic item that i ordered on Amazon, otherwise i usually prefer to buy it from the original Manufacturer.Pros:1) Excellent sound for 12 ft X 10 ft living room - connected to a 43 Inch Sony TV (KD43X80K). This TV has HDMI ARC port, so connecting the S40R sound system was very simple with the HDMI cable provided.2) The Sound system volume can be controlled by the TV remote itself. I have tried out various music, movie YouTube clips - the system gives enough sound from anywhere at 45 volume to 65 to 70 - did not go above this level as then it was too loud for my living room.3) Some users have complained about Bass being not good or the sound not being 600W - i disagree with this - as mentioned for a Living room of 12 x 10 ft size the Bass especially lower bass was very good.4) The various modes like - auto, cinema, music, voice & night mode are effective - it depends on the type of the clip or movie or music you are playing, on some high quality clips i could clearly notice the difference between various modes.5) You can adjust only sub woofer volume by the dedicated buttons given for this on the remote.6) You can also adjust the Rear speakers distance from the listener.7) Important - place the rear speakers at slightly above the head height behind the seating position, you can clearly hear sounds from these rear speakers even at 45 volume level - be it normal YouTube music or cricket commentary - ideal distance of the listener from the rear speakers according to me is 3 to 5 feet.Do not place these rear speakers along with the TV, sub woofer or sound bar - place them behind you.8) You can also clearly hear the left - right sound separation through these speakers - try out A.R. Rahman music - i tried the the following track among many others - BGM track from Tamil movie ""Thiruda Thiruda"", also tired out ""Bohemian Rhapsody"" by Queen - it has enough highs and lows, so that you can check out your speakers.9) I received the Item in original SONY packaging, with a small amazon cardboard covering on one side of the L shaped original packing - the item arrived in excellent condition from Kolkata to A.P.10) Installation is very easy and took about 10 mins - no need for any Sony technician for installation or demo - incase you have any doubt on the various options & settings - checkout YouTube clips.11) However, i did call for the Sony tech one day after receiving and installing the item by myself - so that the product is in Sony database for warranty purposes. Sony tech also came with in 7 hours after i sent the e-mail to Sony customer care - this is just to check all O.K and to make sure the product is in Sony database for Warranty purposes.12) All in all - for most people with normal sized living rooms - this is an excellent product to experience virtual surround sound specially if your TV supports ARC mode, and DTS and Dolby Atmos, as mine does - even though this sound system is not Dolby Atmos, still as the source input is of good quality, your output is also excellent.13) Going by the reviews - few people had some issues with either connecting the Blue tooth or with the Rear speakers - i did not have any such issues, the rear speakers connected immediately and also the BT connected very quickly.14) Prior to this i had connected my TV to a Bose Ipod Dock (15 year old and a good outdoor portable speaker) - which used to give much better sound the than the TV alone, once my Ipod dock stopped working recently, i checked out the Bose TV sound bar (cost Rs 30000/-) and rejected it as while it was better than TV speakers itself - there was no bass, no surround etc;.15) So, within my budget i went for Sony HT S40R which worked out excellent for my living room and budget - honestly most of us do not really need anything much costlier than this for the few hours that we use our TV.16) Lastly - if you pick up a single party type speaker to connect to your TV, instead of a sound bar as this is supposed to give more bass and sound - remember - party type speakers especially those that are suitable for outdoors - throw sound in all directions - this can end up irritating those that are not watching the TV and are doing the household work nearby or next room - so with Sony HT-S40R - you have sound bar - which has three speakers in it, with the two side speakers angled slightly towards the center, keep the subwoofer pointed in the same direction as your seating position and place the rear speakers behind your seat - this channels the maximum sound to you seating position, with less sound bleeding to the surroundings - do not misunderstand - you will still hear sound to the sides but it wont be as loud and irritating as before with only the TV speakers or a single party type speaker.",True,False,[],2022-09-29,1,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 20 January 2025,amzn1.account.AG2JSZR2Z4U5YKTALD7D4PSW7KKQ,https://www.amazon.in/gp/profile/amzn1.account.AG2JSZR2Z4U5YKTALD7D4PSW7KKQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Worth the money,R60ZH349AAGM8,https://www.amazon.in/gp/customer-reviews/R60ZH349AAGM8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,One person found this helpful,"The Sony HT-S40R is an amazing 5.1 channel home theater system that delivers powerful, immersive sound with its 600W output. The crisp audio, deep bass, and seamless wireless rear speakers make every movie, song, and game feel truly cinematic. It’s easy to set up and a perfect choice for transforming your home entertainment experience!",True,False,[],2025-01-20,2,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 19 January 2025,amzn1.account.AEBT2MABFVFCWPPEXUNQZ6TJQFDA,https://www.amazon.in/gp/profile/amzn1.account.AEBT2MABFVFCWPPEXUNQZ6TJQFDA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Mind Blowing Sound,R34QS2WQHP8QYO,https://www.amazon.in/gp/customer-reviews/R34QS2WQHP8QYO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,,Loved this product...it's no less a theater experience this product gives. Awesome experience and great installation work. MrLaxman did a fantastic job.,True,False,[],2025-01-19,3,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 23 October 2024,amzn1.account.AGEFTDNDBAQVCDRRBOLJ4WD6YNTQ,https://www.amazon.in/gp/profile/amzn1.account.AGEFTDNDBAQVCDRRBOLJ4WD6YNTQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Worth it,RFGSMCJEJ7ZMP,https://www.amazon.in/gp/customer-reviews/RFGSMCJEJ7ZMP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,One person found this helpful,"Pros: Nice bass , excellent 5.1 channel distribution... Rear speakers works only when need that's excellent, built quality excellent.I noticed only one con that is very low voice comes when playing 5.1 movies.. volume needs more than 60 ... I felt bad about it. Is it effective or not that I don't know. Anyone knows regarding this pls help me",True,False,[],2024-10-23,4,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 16 January 2025,amzn1.account.AEOYFMORGHYRJOHSO7COBJ5DOGKA,https://www.amazon.in/gp/profile/amzn1.account.AEOYFMORGHYRJOHSO7COBJ5DOGKA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best sound bar ever at this price range,R1ZHISC5AJZNXI,https://www.amazon.in/gp/customer-reviews/R1ZHISC5AJZNXI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,One person found this helpful,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Build quality is awesome, Bluetooth connectivity is excellent, build quality of remote control is nice, compatible with mobile, tv with hdmi arc, bluetooth, aux. Wire length is Satisfactory .",True,False,[],2025-01-16,5,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 24 January 2025,amzn1.account.AG7P57JCNFT23XYBX34JKXCTVF4Q,https://www.amazon.in/gp/profile/amzn1.account.AG7P57JCNFT23XYBX34JKXCTVF4Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Sony HT-S40R,RKITN6CZZSO46,https://www.amazon.in/gp/customer-reviews/RKITN6CZZSO46/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,,The overall sound quality is excellent and distortion free. Vocal clarity is also very good. Sub-woofer has a good bass. One can immerse themselves in the surround sound and enjoy music and movies.  It is a perfect system for a good surround sound experience.,True,False,[],2025-01-24,6,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 28 January 2025,amzn1.account.AF3DVRXGCHDWA5SOFRCBHRGPJ4OQ,https://www.amazon.in/gp/profile/amzn1.account.AF3DVRXGCHDWA5SOFRCBHRGPJ4OQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best soundbar in budget,R22XX1Y5JHVUE8,https://www.amazon.in/gp/customer-reviews/R22XX1Y5JHVUE8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,,Got the best sound theatre with wireless rear speakers had the best installation with somy,True,False,[],2025-01-28,7,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 21 January 2025,amzn1.account.AGWQZJPEMG2GIPJPJ7CA4NTMFRCQ,https://www.amazon.in/gp/profile/amzn1.account.AGWQZJPEMG2GIPJPJ7CA4NTMFRCQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Sony home theatre,R22PUPODFFM1U6,https://www.amazon.in/gp/customer-reviews/R22PUPODFFM1U6/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,,Very good product. sound effects r good.and service given by eesha technology abid given by good service,True,False,[],2025-01-21,8,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 9 January 2025,amzn1.account.AGVT3ZOEZCMBIYSZGQQ34ZIVH2AQ,https://www.amazon.in/gp/profile/amzn1.account.AGVT3ZOEZCMBIYSZGQQ34ZIVH2AQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Excellent product,R2PWEO2XBU5KC3,https://www.amazon.in/gp/customer-reviews/R2PWEO2XBU5KC3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,,This is a nice product for using it in a mid size room or master bedroom,True,False,[],2025-01-09,33,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
Reviewed in India on 23 January 2025,amzn1.account.AFSOHRXUXL265IVVWZV6CCJ5GIDA,https://www.amazon.in/gp/profile/amzn1.account.AFSOHRXUXL265IVVWZV6CCJ5GIDA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Nice work,R35395CKZUUB7T,https://www.amazon.in/gp/customer-reviews/R35395CKZUUB7T/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0961X3R2H,,Good work by team,True,False,[],2025-01-23,34,,[],,,https://www.amazon.in/product-reviews/B0961X3R2H?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0961X3R2H&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0961X3R2H,B0961X3R2H,B0961X3R2H,"{'price': None, 'listPrice': None}",https://www.amazon.in//Sony-HT-S40R-Subwoofer-Connectivity-Connectitvity/dp/B0961X3R2H/ref=zg_bs_g_1389365031_d_sccl_24/260-9443465-0628262?psc=1,India,
