ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Product review,R2G4YFCE2F7CUK,https://www.amazon.in/gp/customer-reviews/R2G4YFCE2F7CUK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,"Overall, this product delivers good quality despite being made of plastic. The battery life is impressive, lasting up to 5 hours without the RGB lights on. The bass quality exceeded my expectations. While it is on the heavier side, the included strap makes it easier to carry. Overall, it's a solid product! 👍🏻",[],2025-01-22,1,Colour: Black,
5,For bass lover,R37ROXFAXY9YO4,https://www.amazon.in/gp/customer-reviews/R37ROXFAXY9YO4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     If you want bass much bass then go for it thumping bass .Sound quality is good in 70 percent volume. And so loud speaker it gives fill u like mini dj system. In 6000 price just go for it totally valuable nice product 👍",[],2025-01-05,2,Colour: Black,
4,Best product at ₹6000/-,R1N487R7QU3UB8,https://www.amazon.in/gp/customer-reviews/R1N487R7QU3UB8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Bass is awesome. Battery backup is 4-5 hr. Clarity of sound is there. Value for money 😀",[],2025-01-15,3,Colour: Black,
5,RGB LIGHT AND LOOKING,R2HYXYVFCDG1DC,https://www.amazon.in/gp/customer-reviews/R2HYXYVFCDG1DC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,"Awesome sound quality and value for money, bluetooth connectivity, ease of use battery life",[],2025-01-14,4,Colour: Black,
1,Dummy Amazon,R1W7G459KGFAOD,https://www.amazon.in/gp/customer-reviews/R1W7G459KGFAOD/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,Its ok to buy this product in case of defects Amazon is not going to take any responsibility.. recently i bought a product bost stone 1800 for the past few days its making cracking sound i called Amazon they said like you need to contact boat service center or claim your warranty even though am in 7 day replacement period,[],2024-12-31,5,Colour: Black,
5,Bass Box,R2DQE54ZLWKK78,https://www.amazon.in/gp/customer-reviews/R2DQE54ZLWKK78/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,"Guys , its a value for money speaker , but weight is little bit more , otherwise everything is good. Full of Bass if you’re a Bass lover go for it .",['https://m.media-amazon.com/images/I/81gC-Q-axfL._SY88.jpg'],2025-01-24,6,Colour: Black,
3,before you purchase please consider these things:--,R2Z8ED7MKVNI1F,https://www.amazon.in/gp/customer-reviews/R2Z8ED7MKVNI1F/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,"1. no FM2. no Remote3. cannot be played through AC power since company caution for battery heatup4. no fast forward, rewind facility5. disco light is disturbing while playing songs, that each and everytime you have to switch off on power on.6. usb pendrive is not detected when you copy so many mp3's in multiple folder.But:-sound effect is good, portability, small and compact. rest is your decision.",[],2024-10-04,7,Colour: Black,
5,Theatre level crystal clear Audio with Bass,R1DIKYUVDOPFNS,https://www.amazon.in/gp/customer-reviews/R1DIKYUVDOPFNS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,"Wow what a product this can be used in big hall for performances ..... The 90 W radiating sound with crystal clear Audio with Bass with compact size makes it more effective.... Beautiful and awesome product ,5 star from my side",[],2024-11-03,8,Colour: Black,
5,Awsm Sound,RQQT8FV0FPZN8,https://www.amazon.in/gp/customer-reviews/RQQT8FV0FPZN8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,Sound quality just wow... Battery life is also good and as always boat is boat.,[],2024-12-19,25,Colour: Black,
4,Rechargeable battery should be good,R3RQKBNW4K74SD,https://www.amazon.in/gp/customer-reviews/R3RQKBNW4K74SD/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG6LP1MS,Good,[],2024-10-17,26,Colour: Black,
