ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Bass,R337ZQ8C27DSMS,https://www.amazon.in/gp/customer-reviews/R337ZQ8C27DSMS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"The product is good enough. Sturdy, good volume, good sound... But the product quality is lower compared to competition. Also, sound is not as crisp and clear. The balance of the product also requires it to be standing on something solid, otherwise it falls down. Design wise, a flat horizontal design is better.Considering the low price point and discounted price on sale, you could choose this. Overall the product is good enough at the price point.Go for the blue color, looks so much better than black or other colors.",[],2024-11-26,1,Colour: Vibing Blue,
4,Good enough.,R18MIVB7PHHGQH,https://www.amazon.in/gp/customer-reviews/R18MIVB7PHHGQH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"The product is good enough. Sturdy, good volume, good sound... But the product quality is lower compared to competition. Also, sound is not as crisp and clear. The balance of the product also requires it to be standing on something solid, otherwise it falls down. Design wise, a flat horizontal design is better.Considering the low price point and discounted price on sale, you could choose this. Overall the product is good enough at the price point.Go for the blue color, looks so much better than black or other colors.",[],2024-10-22,2,Colour: Vibing Blue,
5,Best bluetooth speaker under 2000.. Good battery with crystal clear sound,R23CV51C7ZF6ZB,https://www.amazon.in/gp/customer-reviews/R23CV51C7ZF6ZB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"The Boat Stone 352 Pro is the latest entrant in the line-up of Boat's well-regarded portable Bluetooth speakers. Known for producing high-quality audio devices at an affordable price, Boat has equipped the Stone 352 Pro with a 14-watt output and a robust 3600mAh battery, promising crystal clear sound and extended playtime. This review will explore the design, build quality, sound performance, battery life, connectivity options, and overall value of this versatile speaker.Design and Build QualityThe Boat Stone 352 Pro features a rugged, outdoor-friendly design that is built to withstand harsh conditions. Its sturdy silicon casing and mesh grille not only provide durability but also a stylish look. The speaker is IPX5 rated, making it water-resistant and ideal for poolside parties or beach outings.Weighing in at a manageable size, the speaker is highly portable, allowing users to carry it easily in a backpack. The control buttons are strategically placed on the top, offering intuitive access to power, volume, and playback functions. The overall build quality is impressive, ensuring that the speaker can handle rough usage without any issues.Sound PerformanceThe Boat Stone 352 Pro delivers exceptional sound quality for its price range. With a powerful 14-watt output, the speaker produces clear and balanced sound across all frequencies. The audio is loud enough to fill a large room or outdoor space, making it suitable for various settings.The speaker excels in delivering deep bass, crisp mids, and clear highs, providing a well-rounded listening experience. Whether you're listening to bass-heavy tracks or acoustic songs, the Boat Stone 352 Pro handles them with ease. The sound remains distortion-free even at higher volumes, which is a significant advantage for those who enjoy loud music.Battery LifeOne of the standout features of the Boat Stone 352 Pro is its impressive battery life. Equipped with a 3600mAh battery, the speaker offers up to 10-12 hours of continuous playback on a single charge, depending on the volume level and type of audio being played. This extended battery life ensures that you can enjoy your music without frequent interruptions for charging.The speaker uses a Type-C charging port, which allows for faster and more efficient charging. It takes approximately 3-4 hours to fully charge the speaker, which is reasonable given its large battery capacity.Connectivity and Additional FeaturesThe Boat Stone 352 Pro comes with Bluetooth 5.0 technology, providing a stable and efficient connection with a range of up to 10 meters. Pairing the speaker with your device is quick and easy, and the connection remains stable without any dropouts.In addition to Bluetooth, the speaker supports AUX input, allowing users to connect devices via a 3.5mm audio cable. This feature is particularly useful for those who prefer a wired connection or have devices that do not support Bluetooth.One of the standout features of the Boat Stone 352 Pro is its True Wireless Stereo (TWS) functionality. This allows you to pair two Boat Stone 352 Pro speakers together for a stereo sound experience, enhancing the overall audio quality and providing a more immersive listening experience.Value for MoneyThe Boat Stone 352 Pro offers excellent value for money, combining high-quality sound, durability, and long battery life in a compact and portable package. Priced competitively, it stands out as a top contender in the budget Bluetooth speaker market. While it may not rival the audio performance of premium speakers, it certainly delivers more than expected for its price range.ConclusionThe Boat Stone 352 Pro is a fantastic choice for anyone seeking a reliable and affordable Bluetooth speaker. Its rugged design, powerful 14-watt output, long-lasting 3600mAh battery, and additional features like TWS functionality make it a versatile speaker for various occasions. Whether you need a speaker for outdoor adventures, poolside parties, or simply for home use, the Boat Stone 352 Pro is worth considering. With its blend of performance, durability, and affordability, it is a commendable option in the crowded Bluetooth speaker market.",[],2024-07-15,3,Colour: Vibing Blue,
4,Nice value for money,R140YFTM597XRX,https://www.amazon.in/gp/customer-reviews/R140YFTM597XRX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"Good speaker loud sound good enough for a room and jamming, but missing clarity or deep bass in sound. Good battery and connectivity. Weight is ambient, functionality is nice works properly.",[],2025-01-06,4,Colour: Raging Black,
3,Only for private listening experience. Not Loud as it claims,R2OEYUI6NWCY1N,https://www.amazon.in/gp/customer-reviews/R2OEYUI6NWCY1N/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"Better for lite music listening.Average sound quality.Calling facility works average, slight distortion is faced with mic.Should have provided an app to adjust the EQ.Speaker is not that loud as Youtuber’s review.Overall it’s a Decent product for this budget .If you are looking for a budget based bluetooth speaker for private listening experience, you may get the same.But If you are looking forward for better sound quality and vocal clarity, do upgrade to a stereo Bluetooth speaker which has a proper app to enhance the EQ adjustments.",[],2025-01-18,5,Colour: Raging Black,
5,Boat Stone 352 Pro Review,R3VYMMU29RHMK2,https://www.amazon.in/gp/customer-reviews/R3VYMMU29RHMK2/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,I purchased and using this speaker since 8 days ..and I found some advantages and some disadvantages about that..Advantages1. Sound quality and bass is very good under this price range .2. If u wants speaker for only personal use them this would be a better option (for room or small hall)4. I used it after full charge and this speaker gave more than 13.5 hours( but at 50% volume ) of backup without charge.So I m satisfied with this battery backup.5.Its look is very unique and compatible with surrounding environment if it places anywhere.6.Very easy to use.Disadvantages1.U need atleast 3 to 4 hours to charge it fully2.If u r party animal then I will not recommend to purchase it.3.Connectivity with mobile blutooth is good but when u connect with Tablets and Laptops with blutooth the connection is not stable and sound  crumble(gaane chalte mai bich Mai thoda cut hojate hai..pr ye baar hota hai so irritate hojaege).Issue with every laptop.But if u have blutooth over v4.5 and above usper try nhi Kiya ...(I tried on v4.0 version)4. Point 3 ka problem hum speaker mai diye gye AUX cable se door kr skte hai...usme(AUX lagake)proper chalega pr sound volume thoda low hojaega(clarity same rhegi).Thank u 🙂,[],2024-11-21,6,Colour: Vibing Blue,
5,MASTERPIECE.....,R3HZLIFH9G3PCH,https://www.amazon.in/gp/customer-reviews/R3HZLIFH9G3PCH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     HIGH QUALITY PRODUCT @ JUST 1.5K , VERY GOOD BASS AND SOUND , MONEY WELL SPENT FOR 14 WATT SPEAKER AT THIS PRICE RANGE",['https://m.media-amazon.com/images/I/61pjX+Lf4OL._SY88.jpg'],2025-01-18,7,Colour: Raging Black,
4,Suitable for small room,R1MAV1U3JGTLGF,https://www.amazon.in/gp/customer-reviews/R1MAV1U3JGTLGF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"It is the perfect sound for small room bass is perfect not too much and not too little the overall music is very well balanced the mids are a bit low and  you can notice a little bit of distortion at 90% volume the sweet spot is 80% and this is very portable too , the battery is not bad but not enough for me as I always forget to charge my devices overall this is a good value for money product",['https://m.media-amazon.com/images/I/61LPOa-wNRL._SY88.jpg'],2024-10-28,8,Colour: Vibing Blue,
4,One of the best Bluetooth speaker under 2000👍,RM3RUPMWWJ4JY,https://www.amazon.in/gp/customer-reviews/RM3RUPMWWJ4JY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     The most important thing in this speaker is the bass...it's amazing with clear punch in the music..there is no iritation in sound when we play with 100(Max) volume..but, I suggest to play in 90% volume...But the thing I didn't like in this speaker is there is no charging indication in this speaker...I can’t see the charge percentage and I also can't find its charged full or charging.⚠️ And the most important thing is don't use the speaker while it's charging..Overall I give 4 stars out of 5 only for charging indicationI consider buying this. Thank you",['https://m.media-amazon.com/images/I/71r+QFPMsZL._SY88.jpg'],2024-11-25,17,Colour: Groovy Grey,
4,Sound distorts after 80% volume level and battery indicator,R30PV42289DR0L,https://www.amazon.in/gp/customer-reviews/R30PV42289DR0L/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,After 80% volume the speaker's sound distorts & there should be a battery indicator,[],2024-12-29,18,Colour: Raging Black,
4,Better quality,R3B39K46C0R8IP,https://www.amazon.in/gp/customer-reviews/R3B39K46C0R8IP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,Good product for the price,[],2024-12-28,19,Colour: Groovy Grey,
3,Average sound quality,R3336DX7EXS5OF,https://www.amazon.in/gp/customer-reviews/R3336DX7EXS5OF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,Average sound quality,[],2025-01-30,20,Colour: Raging Black,
4,I like it,R2I2T9KHW864PK,https://www.amazon.in/gp/customer-reviews/R2I2T9KHW864PK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"Like it, easy to carry",[],2024-12-06,21,Colour: Groovy Grey,
3,Not so good,R3M1UTOMZDKA43,https://www.amazon.in/gp/customer-reviews/R3M1UTOMZDKA43/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,In this price range.... The product is not good..... I think Boat should do some more good work on it,[],2025-01-16,22,Colour: Raging Black,
4,Awesome purchase,R3KF7JL5ZJ1OOF,https://www.amazon.in/gp/customer-reviews/R3KF7JL5ZJ1OOF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"After alot of Reasearch, I bought this speaker. In one word, this speaker is a beast(considering the price), don't go for it's size, it can produce a very loud sound enough to fill a small room, base is punchy (compared to its size). I have used boat stone 350(which was not that good) , but it's pro version is definitely far superior. It's an absolute upgrade...If your budget is around 1.5k then go for it without a second thought. Good for small parties. Battery percentage is an issue, you can't get to see how much charge is left on the speaker but it last for around 6-8 hrs (70% volume).",[],2024-10-13,23,Colour: Raging Black,
3,Ok ok,R2U610G3A15A7K,https://www.amazon.in/gp/customer-reviews/R2U610G3A15A7K/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,It's ok. Not so good,[],2025-01-23,24,Colour: Raging Black,
5,Super sound,R23YKFM952XH3E,https://www.amazon.in/gp/customer-reviews/R23YKFM952XH3E/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,Sound quality is extremely good and product material and quality also good,[],2025-01-14,65,Colour: Raging Black,
4,Sound Quality,R3Q4DOL2DH1Y69,https://www.amazon.in/gp/customer-reviews/R3Q4DOL2DH1Y69/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Good soung quality with strong build quality of the speaker!!",[],2024-10-29,66,Colour: Raging Black,
4,Pleasant Product,R1RKCD67XWUMZH,https://www.amazon.in/gp/customer-reviews/R1RKCD67XWUMZH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,Dont knw details its just the first day i m using it... 👌🏻👌🏻👌🏻.. I like it..sound is prety good...The dancing light makes interesting Listening song in Night when lights off... Its little bit heavy but thats i think positive point as it stands steel wherever u keep in any position,['https://m.media-amazon.com/images/I/61atCy8zurL._SY88.jpg'],2024-09-30,67,Colour: Raging Black,
3,Battery issue,R11VXGYBIH9UQO,https://www.amazon.in/gp/customer-reviews/R11VXGYBIH9UQO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,Sound quality is super.but battery backup is very very low,[],2024-12-08,68,Colour: Vibing Blue,
4,Price Worthy,R27BXYVM0QIQ78,https://www.amazon.in/gp/customer-reviews/R27BXYVM0QIQ78/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D6W7F7WH,Excellent with reasonable price. I used from two months it's really super.,[],2024-10-20,69,Colour: Raging Black,
