reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 14 January 2025,amzn1.account.AGASHYU4FRZEJRWXLFCRDQLFJGCQ,https://www.amazon.in/gp/profile/amzn1.account.AGASHYU4FRZEJRWXLFCRDQLFJGCQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Battery life+ clear sound. Superb.,RY5C5G7BSJGBW,https://www.amazon.in/gp/customer-reviews/RY5C5G7BSJGBW/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,One person found this helpful,Super Quality. Clear Sound. Super Strong body.,True,False,[],2025-01-14,1,"Colour: Black, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 17 July 2024,amzn1.account.AGSJRKE4DKXCAOQLQRZNFBENUGBA,https://www.amazon.in/gp/profile/amzn1.account.AGSJRKE4DKXCAOQLQRZNFBENUGBA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Great Sound Quality at an Affordable Price,R36D3SNFGA0FRP,https://www.amazon.in/gp/customer-reviews/R36D3SNFGA0FRP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,13 people found this helpful,"I've been using the Speaker for five days now, and I'm genuinely impressed. The sound quality is excellent, especially considering the affordable price. The battery life is impressive, easily lasting through extended use without needing frequent recharges. Additionally, the speaker is lightweight and portable, making it easy to carry around. Overall, it's a fantastic value for the money. Highly recommended",True,False,"['https://m.media-amazon.com/images/I/61IwoIki7bL._SY88.jpg', 'https://m.media-amazon.com/images/I/61QTzd00MeL._SY88.jpg', 'https://m.media-amazon.com/images/I/71fQCCCCMgL._SY88.jpg']",2024-07-17,2,"Colour: Grey, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Grey'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 30 December 2024,amzn1.account.AHYPMTUTTUQ2OR3VAHS5WPQELYQA,https://www.amazon.in/gp/profile/amzn1.account.AHYPMTUTTUQ2OR3VAHS5WPQELYQA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Chota packet bada dhamaka,R132Q5SWYES8YA,https://www.amazon.in/gp/customer-reviews/R132Q5SWYES8YA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,2 people found this helpful,"I was hesitant to try the speaker at first but the moment I got it and tested, I felt a sigh of relief. It is very small in size but sturdy, sound wise its fantastic. Durable, sturdy and small. I thought the sound would break when volume is increased, however that didn't happen. I am way more happy that I bought this over all other speakers. Tested calls as well, which went good. I am not sure how speaker would work when kept in distance. As I tested it keeping it near to my mouth.",True,False,[],2024-12-30,3,"Colour: Black, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 17 January 2025,amzn1.account.AE5LTVN6EJRTNNTTYNZVXJ4DN4NQ,https://www.amazon.in/gp/profile/amzn1.account.AE5LTVN6EJRTNNTTYNZVXJ4DN4NQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Very good for money,R3DHKWCIS64235,https://www.amazon.in/gp/customer-reviews/R3DHKWCIS64235/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,,Appropriate music for this price.music is loud and clear.value for money .you can buy it....,True,False,[],2025-01-17,4,"Colour: Black, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 18 January 2025,amzn1.account.AG63ZZYVWQKSAL3YY34SVNNRV4WQ,https://www.amazon.in/gp/profile/amzn1.account.AG63ZZYVWQKSAL3YY34SVNNRV4WQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Good product,RPCGPPX31K2BH,https://www.amazon.in/gp/customer-reviews/RPCGPPX31K2BH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,One person found this helpful,Worth for money,True,False,[],2025-01-18,5,"Colour: Grey, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Grey'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 9 January 2025,amzn1.account.AGEEMJ73IKWUZ53SQXPLMHLOWBZQ,https://www.amazon.in/gp/profile/amzn1.account.AGEEMJ73IKWUZ53SQXPLMHLOWBZQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Nice but sound is low,R3EP5QVJZ3NVQX,https://www.amazon.in/gp/customer-reviews/R3EP5QVJZ3NVQX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Nice but sound is low as expected price!",True,False,"['https://m.media-amazon.com/images/I/61+VspeQjtL._SY88.jpg', 'https://m.media-amazon.com/images/I/61YqmEEd+hL._SY88.jpg', 'https://m.media-amazon.com/images/I/61sLOy2rC9L._SY88.jpg']",2025-01-09,6,"Colour: Black, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 26 January 2025,amzn1.account.AGFNPV5NWVDCM3TZUQAYB2WNVBOA,https://www.amazon.in/gp/profile/amzn1.account.AGFNPV5NWVDCM3TZUQAYB2WNVBOA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Very nice product.,RHH5VANJACRXP,https://www.amazon.in/gp/customer-reviews/RHH5VANJACRXP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,,"My aunt loved it and the sound is good, easy to carry for my weak hearing aunt.",True,False,[],2025-01-26,7,"Colour: Black, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 16 January 2025,amzn1.account.AFBSJPW5VY2NGMVDCFJEU33XO2LQ,https://www.amazon.in/gp/profile/amzn1.account.AFBSJPW5VY2NGMVDCFJEU33XO2LQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Good sound,R1VPA4ARCC63JX,https://www.amazon.in/gp/customer-reviews/R1VPA4ARCC63JX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,3 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Product is good in this price range , pocket friendly size , if type c  charging port comes with this model it could be more better",True,False,['https://m.media-amazon.com/images/I/71IYR4GqxbL._SY88.jpg'],2025-01-16,8,"Colour: Grey, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Grey'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 11 November 2024,amzn1.account.AF5DPMXKVSGDZEYWJUHXWCTNKXWQ,https://www.amazon.in/gp/profile/amzn1.account.AF5DPMXKVSGDZEYWJUHXWCTNKXWQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Nice sound quality,R2HLUV58NFHDPR,https://www.amazon.in/gp/customer-reviews/R2HLUV58NFHDPR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,One person found this helpful,Product is light in weight and sound quality is good but price is slightly higher.500 Rs is enough for this product.,True,False,[],2024-11-11,17,"Colour: Black, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
Reviewed in India on 15 November 2024,amzn1.account.AEKQEZRF3WI4C25RRPTLI3RUASBA,https://www.amazon.in/gp/profile/amzn1.account.AEKQEZRF3WI4C25RRPTLI3RUASBA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Cheap and best,R336OP2YOB3845,https://www.amazon.in/gp/customer-reviews/R336OP2YOB3845/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BLNMXT67,,Sound very low suitable for small rooms,True,False,[],2024-11-15,18,"Colour: Black, Pattern Name: Speaker","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Pattern Name', 'value': 'Speaker'}]",,,https://www.amazon.in/product-reviews/B0BLNMXT67?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BLNMXT67&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0BLNMXT67,B0BLNMXT67,B0BLNMXT67,"{'price': None, 'listPrice': None}",https://www.amazon.in//AmazonBasics-Bluetooth-Playtime-Technology-Connectivity/dp/B0BLNMXT67/ref=zg_bs_g_1389365031_d_sccl_4/258-6337177-1273930?psc=1,India,
