reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 24 December 2024,amzn1.account.AHYYDU5CTYNHD2BRTXZ7UKLAMINA,https://www.amazon.in/gp/profile/amzn1.account.AHYYDU5CTYNHD2BRTXZ7UKLAMINA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Sound quality and built quality,R2HOCFCCWWXUWQ,https://www.amazon.in/gp/customer-reviews/R2HOCFCCWWXUWQ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,,Very good product and sound quality is nice and bass is good and no distortion upto 80 to 90 % and overall a good option for this price point and using it for over 1.5 years,True,False,[],2024-12-24,1,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 11 June 2023,amzn1.account.AEWFF6NKGPBBDJ4XN4PY2OZR652A,https://www.amazon.in/gp/profile/amzn1.account.AEWFF6NKGPBBDJ4XN4PY2OZR652A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Impressive Sound Quality and User-Friendly Features: Boat Stone 352 Speaker Review,R2JDYW2PGG0EZI,https://www.amazon.in/gp/customer-reviews/R2JDYW2PGG0EZI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,91 people found this helpful,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     I recently had the pleasure of experiencing the Boat Stone 352 Speaker for two days, and I must say, it left a lasting impression. From its crystal-clear sound to its user-friendly features, this portable speaker proved to be a worthy addition to my audio setup.The audio quality of the Boat Stone 352 is simply outstanding. The clarity of the sound was remarkable, allowing me to appreciate the intricacies of my favorite tracks. While the bass wasn't excessively booming, it provided a balanced and enjoyable listening experience, making it perfect for a single room where you can still feel the rhythm and energy of the music.One of the standout features of this speaker is its sound optimization. Boat has done an excellent job in fine-tuning the audio output, ensuring that every note and beat is optimized for maximum enjoyment. Whether I was listening to music or watching a movie, the sound quality was consistently impressive.In terms of battery life, I found the Boat Stone 352 to be quite reliable. With the volume set at around 80%, I could easily enjoy 4 to 5 hours of continuous playback. Additionally, I noticed a convenient power-saving feature. If the speaker remains paired with a device but no music is played for 5 minutes, it automatically powers off, helping to conserve battery life. This thoughtful addition impressed me as it ensures that the speaker doesn't drain unnecessary power when not in use.The overall build quality of the Boat Stone 352 is solid, and the compact design makes it highly portable. It's easy to carry around, allowing me to bring my favorite tunes wherever I go. The Bluetooth connectivity was seamless, ensuring a hassle-free pairing process with my devices.To summarize, the Boat Stone 352 Speaker is a fantastic choice for anyone seeking excellent sound quality and user-friendly features. Its clear audio, balanced bass, and sound optimization make it a pleasure to listen to. The battery life is sufficient for extended listening sessions, and the automatic power-off feature is a welcome addition. If you're in the market for a reliable and compact portable speaker, the Boat Stone 352 is definitely worth considering.",True,False,"['https://m.media-amazon.com/images/I/61CKDpK072L._SY88.jpg', 'https://m.media-amazon.com/images/I/71WCiKOPInL._SY88.jpg', 'https://m.media-amazon.com/images/I/71XDsCROCAL._SY88.jpg']",2023-06-11,2,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 20 January 2025,amzn1.account.AEEUQFB4U6EFCJ3JPHORNNWFWLJA,https://www.amazon.in/gp/profile/amzn1.account.AEEUQFB4U6EFCJ3JPHORNNWFWLJA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Great sound quality,R2VCOQN22VOZ28,https://www.amazon.in/gp/customer-reviews/R2VCOQN22VOZ28/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     This is Amazing product. I brought it for 1.5k at republic Day sale.Worth the money. If it is in the same price I would have bought two more now.",True,False,['https://m.media-amazon.com/images/I/71sc03BbenL._SY88.jpg'],2025-01-20,3,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 31 December 2024,amzn1.account.AHO4LIQVYAUKT6MMF4Y7MN5Z57YQ,https://www.amazon.in/gp/profile/amzn1.account.AHO4LIQVYAUKT6MMF4Y7MN5Z57YQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Buy it for the loud sound and battery not for clarity.,R8VNY544XXA5,https://www.amazon.in/gp/customer-reviews/R8VNY544XXA5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,2 people found this helpful,"Pros-The speaker is a good in the price of ₹1300 . It has a got a good battery. lasts for about4 to 5 hours on full volume . Decent quality. Fitting & plastic quality. Battery indicator light. Small, handy and sophisticated design.Cons- Sound quality is decent . No instrument seperation. Almost no bass or bass is very bloated.Lacks crystal clear sound clarity.",True,False,[],2024-12-31,4,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 16 December 2024,amzn1.account.AHCFMY37DQ6QGGX333QJO2CO3LGQ,https://www.amazon.in/gp/profile/amzn1.account.AHCFMY37DQ6QGGX333QJO2CO3LGQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Connection,R2U84UHHPR01QL,https://www.amazon.in/gp/customer-reviews/R2U84UHHPR01QL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,,Nice product but some times sounds are cracky.,True,False,[],2024-12-16,5,Colour: Vibing Blue,"[{'key': 'Colour', 'value': 'Vibing Blue'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 20 January 2025,amzn1.account.AGLH52XPND6XUS3XUJN4BDT5V4DQ,https://www.amazon.in/gp/profile/amzn1.account.AGLH52XPND6XUS3XUJN4BDT5V4DQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Totally Worth it.,R38H618OHJCSFC,https://www.amazon.in/gp/customer-reviews/R38H618OHJCSFC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,,Boat 352 Bluetooth speaker is very useful in travelling and its sound is very clear with a good bass. It is worth of its price please do try this awesome Bluetooth speaker.,True,False,[],2025-01-20,6,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 11 January 2025,amzn1.account.AEDSNJ4UDEMTF7KUJLMR5IZB5XWA,https://www.amazon.in/gp/profile/amzn1.account.AEDSNJ4UDEMTF7KUJLMR5IZB5XWA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,"Battery , Sound , Build Quality Go ahead",R2ZWLDJ2WXGQ7Y,https://www.amazon.in/gp/customer-reviews/R2ZWLDJ2WXGQ7Y/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,One person found this helpful,Very good sound qualityToo long time battery BackupVery good built QualityGood ahead 👍,True,False,[],2025-01-11,7,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 12 August 2024,amzn1.account.AEQRFADKALOQLDHAENF3NXWNSENA,https://www.amazon.in/gp/profile/amzn1.account.AEQRFADKALOQLDHAENF3NXWNSENA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,"Good product, but has some issues.",R12DMTEPC1BHO1,https://www.amazon.in/gp/customer-reviews/R12DMTEPC1BHO1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,9 people found this helpful,"The speaker works well, has nice sound. But the Bluetooth connection gets disrupted at times, even if the device (smartphone) is in close range. The product has good battery life. It's definitely a budget friendly and effective purchase.",True,False,[],2024-08-12,8,Colour: Raging Black,"[{'key': 'Colour', 'value': 'Raging Black'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 25 October 2024,amzn1.account.AG6PYGFVSAUBBCIIJORBUUQ3523A,https://www.amazon.in/gp/profile/amzn1.account.AG6PYGFVSAUBBCIIJORBUUQ3523A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Sound,ROFSHLN6LT1DF,https://www.amazon.in/gp/customer-reviews/ROFSHLN6LT1DF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,One person found this helpful,Super product,True,False,[],2024-10-25,57,Colour: Groovy Grey,"[{'key': 'Colour', 'value': 'Groovy Grey'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=8&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_8&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
Reviewed in India on 26 December 2024,amzn1.account.AHEUSINYNIPP7ANNEQVVOQMTXAGA,https://www.amazon.in/gp/profile/amzn1.account.AHEUSINYNIPP7ANNEQVVOQMTXAGA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Strong bass and crisp sound,R2TSVOZR4X4BPX,https://www.amazon.in/gp/customer-reviews/R2TSVOZR4X4BPX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BYYZQNWZ,,I have been using this for over 1 year now and it's worth it!!I would recommend this to anyone who wants a compact speaker with incredible sound.,True,False,[],2024-12-26,58,Colour: Groovy Grey,"[{'key': 'Colour', 'value': 'Groovy Grey'}]",,,https://www.amazon.in/product-reviews/B0BYYZQNWZ?pageNumber=8&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BYYZQNWZ&reftag=cm_cr_arp_d_paging_btm_next_8&scope=reviewsAjax0,allStars,,B0BYYZQNWZ,B0BYYZQNWZ,B0BYYZQNWZ,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Stone-352-Resistance-Multi-Compatibility/dp/B0BYYZQNWZ/ref=zg_bs_g_1389365031_d_sccl_11/260-9443465-0628262?psc=1,India,
