reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 7 May 2024,amzn1.account.AGAON35QCPFPHUFN2ZGCR5GVTHWA,https://www.amazon.in/gp/profile/amzn1.account.AGAON35QCPFPHUFN2ZGCR5GVTHWA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Unleashing the Power of Portable Sound – Zeb-Pixie Speaker,RQ2LYOF8304CM,https://www.amazon.in/gp/customer-reviews/RQ2LYOF8304CM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,8 people found this helpful,"I recently had the pleasure of experiencing the Zeb-Pixie Wireless Speaker from Zebronics, and I must say, it has completely exceeded my expectations! The sleek black finish not only adds an elegant touch to my desk but also fits seamlessly into any decor, whether at home or as I move about. Its lightweight design, coupled with a handy carry loop, makes it a breeze to take everywhere.What truly sets this speaker apart is the incredible sound quality it delivers. Despite its compact size, the 5W RMS output fills any room with clear, resonant sound that's rich in quality and free from distortion. Coupled with the latest Bluetooth v5.3 technology, it ensures a stable, seamless connection that consistently enriches my audio experiences, whether I'm listening to music, podcasts, or taking calls.The True Wireless Stereo (TWS) functionality is a game changer, allowing me to pair two Zeb-Pixie speakers for an immersive stereo sound that's perfect for enhancing the ambiance at gatherings or for a richer personal listening session. The battery life is impressive as well, with up to 7 hours of playback time, minimizing the need for frequent recharges and keeping the tunes flowing all day or night.The speaker's versatility extends with features like mSD card support for up to 32GB, intuitive media and volume controls, and a practical call function. These features make it not just a speaker, but a multifunctional tool for everyday use. Whether I'm streaming my favorite playlists or catching up on audiobooks, the MP3 format support ensures I have all my audio needs covered.In conclusion, the Zeb-Pixie Wireless Speaker in black is a standout product that combines great sound, portability, and thoughtful features at an incredibly affordable price. For anyone in search of a reliable, high-quality portable speaker that won’t break the bank, this is definitely a fantastic choice. Highly recommended!",True,False,[],2024-05-07,1,Style Name: Zeb Pixie - Black,"[{'key': 'Style Name', 'value': 'Zeb Pixie - Black'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 28 January 2021,amzn1.account.AELY7Y53XRPOYA2EUY2KPGLXEQUQ,https://www.amazon.in/gp/profile/amzn1.account.AELY7Y53XRPOYA2EUY2KPGLXEQUQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,"Good product for those who emphasis on ""Branded products""",R2NDQJWBQFG9MG,https://www.amazon.in/gp/customer-reviews/R2NDQJWBQFG9MG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,156 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I am writing this review after using two kind of Karaoke Mic.If you having fond of singing, then you must have one handy karaoke BT mic.There are several types of BT karaoke mic available in the market like WS 858 type, Q7 type, Q9 type, VRJTEC design 2 etc. Mostly all are available as imported from China.I was owning Kay-joy mic which is equally similar as VRJTEC design 2, and then ordered this Zebrinics zeb fun for gifting purpose.I am writing this review comparing Zebronics Zeb fun with my Kay-Joy BT mic. (Also watch video).We can use it for karaoke singing as well as BT Speaker for entertainment.Pros:Build quality of Zeb fun is very nice, easy to handle and sing.Silicone body cover grip is given to reduce perspirations during hand held use.The speaker size looks smaller, but is louder and having more crispy clear sound than Kay-joy design mic.Speaker sound output is really better in sense of sound quality and sound depth.Good sound levels for usage up to 15X10 size rooms in calm environment.Warranty of 1 year.Cons:You are not getting FM radio and voice change feature like other BT mics.Using as karaoke singing, the microphone needs to keep very close (we can say touch to lower lips) for good result, otherwise it doesn't catch voice.Sliding switches are seems loose slides and feels like they will malfunction in future after long time usage.Product manual is not enough informative for first time users.Price is quite high.If you are buying this for small kids, who tends to accidental drop and mishandling mic like other toys, then should go for other low price variants. And those who believes in Warranties and branded items, they should buy this. Unless other type mics are easily available at lower rates than 1k price and they also serves same or more features in my opinion.",True,False,[],2021-01-28,2,Style Name: Zeb Fun - Blue,"[{'key': 'Style Name', 'value': 'Zeb Fun - Blue'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 2 January 2025,amzn1.account.AFBQZDUOC2OSQYBQSZFP6JS3R6DQ,https://www.amazon.in/gp/profile/amzn1.account.AFBQZDUOC2OSQYBQSZFP6JS3R6DQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Negative remarks,RVOWNNOT9AUUN,https://www.amazon.in/gp/customer-reviews/RVOWNNOT9AUUN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,2 people found this helpful,"Product is not getting charged, and making continues sound till it discharged, not in use now. Please do not buy cheep product like this .Amazon asking for rate , i am not willing to give a single star , but cant proceed without.",True,False,['https://m.media-amazon.com/images/I/61U219Vo2LL._SY88.jpg'],2025-01-02,3,Style Name: Zeb Pixie - Black,"[{'key': 'Style Name', 'value': 'Zeb Pixie - Black'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 13 December 2024,amzn1.account.AFJRPT6YJ4DWHJGJFPQKT5PB3A6Q,https://www.amazon.in/gp/profile/amzn1.account.AFJRPT6YJ4DWHJGJFPQKT5PB3A6Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,The sound quality and the look,R29ZDMZ8JCNM2T,https://www.amazon.in/gp/customer-reviews/R29ZDMZ8JCNM2T/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,,The sound quality and the lookIt's really nice product.Thanks to all Team members 🙏,True,False,[],2024-12-13,4,Style Name: Zeb Pixie - Dark Blue,"[{'key': 'Style Name', 'value': 'Zeb Pixie - Dark Blue'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 24 November 2024,amzn1.account.AFO47BDAV2SWZZ3D2KXFAEH53GDA,https://www.amazon.in/gp/profile/amzn1.account.AFO47BDAV2SWZZ3D2KXFAEH53GDA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Value for Money,R2EXUNKSNMBMN3,https://www.amazon.in/gp/customer-reviews/R2EXUNKSNMBMN3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,,Speaker sound is sufficient but mic is poor quality,True,False,[],2024-11-24,5,Style Name: Zeb Pixie - Black,"[{'key': 'Style Name', 'value': 'Zeb Pixie - Black'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 24 June 2023,amzn1.account.AFCFNSKM4H3U3DPYQNWKWXYDDLVQ,https://www.amazon.in/gp/profile/amzn1.account.AFCFNSKM4H3U3DPYQNWKWXYDDLVQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Great product,R1DX2S86QYK204,https://www.amazon.in/gp/customer-reviews/R1DX2S86QYK204/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,2 people found this helpful,"Superb product. Have been trying cheap chinese products which do not last long and are mostly of poor quality.This is costlier but built is very sturdy. Feels good to hold it and speak or sing. Grip is good. Design is good though the speaker at bottom appears to be the mouthpiece as one would find in normal mikes.Sound quality with echo is quite rich and volume is decent.Bluetooth is quick to connect with other options of inputs like aux in, sd card etc provided.Overall very impressed with the product which i got at around 1.6k.",True,False,[],2023-06-24,6,Style Name: Zeb Fun - Blue,"[{'key': 'Style Name', 'value': 'Zeb Fun - Blue'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 24 November 2024,amzn1.account.AGCJJ2ZK5NEKC7U3XAP34GQKKGVA,https://www.amazon.in/gp/profile/amzn1.account.AGCJJ2ZK5NEKC7U3XAP34GQKKGVA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Good but price is little high,R133435BRXV38,https://www.amazon.in/gp/customer-reviews/R133435BRXV38/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,,Nice sound quality and a pocket friendly speaker,True,False,[],2024-11-24,7,Style Name: Zeb Pixie - Black,"[{'key': 'Style Name', 'value': 'Zeb Pixie - Black'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 23 November 2024,amzn1.account.AG5LWIZFVY5JAFXDBFFFNF6XYMSQ,https://www.amazon.in/gp/profile/amzn1.account.AG5LWIZFVY5JAFXDBFFFNF6XYMSQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Small BT speaker.,R1OPDDPI9VITF8,https://www.amazon.in/gp/customer-reviews/R1OPDDPI9VITF8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,One person found this helpful,Audio is not upto 5w in my opinion. Charging is not upto the level as prescribed. Unable to switch on after 1st charging. Company has to provide proper charger. Idea is good. Product is to reviewed by designers once again or guide the buyer properly.,True,False,[],2024-11-23,8,Style Name: Zeb Pixie - Black,"[{'key': 'Style Name', 'value': 'Zeb Pixie - Black'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 5 October 2024,amzn1.account.AETZ4PKDJJVW2LKVNZCOLYZGEVAA,https://www.amazon.in/gp/profile/amzn1.account.AETZ4PKDJJVW2LKVNZCOLYZGEVAA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Value for money 👌🏻,R11Y5NQ1MVXPCZ,https://www.amazon.in/gp/customer-reviews/R11Y5NQ1MVXPCZ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,One person found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Smooth design,antislip stand good volume",True,False,"['https://m.media-amazon.com/images/I/61RHB8msyhL._SY88.jpg', 'https://m.media-amazon.com/images/I/61d+ooLFL3L._SY88.jpg', 'https://m.media-amazon.com/images/I/71Lt4sSkivL._SY88.jpg']",2024-10-05,25,Style Name: Zeb Pixie - Black,"[{'key': 'Style Name', 'value': 'Zeb Pixie - Black'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
Reviewed in India on 12 January 2025,amzn1.account.AGSTXVZKFLMVVUHNQD3MAFE4REUQ,https://www.amazon.in/gp/profile/amzn1.account.AGSTXVZKFLMVVUHNQD3MAFE4REUQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Very good compact travel product,R1815MU4IUV5G8,https://www.amazon.in/gp/customer-reviews/R1815MU4IUV5G8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXTK7845,,Very good compact travel product,True,False,[],2025-01-12,26,Style Name: Zeb Pixie - Dark Blue,"[{'key': 'Style Name', 'value': 'Zeb Pixie - Dark Blue'}]",,,https://www.amazon.in/product-reviews/B0CXTK7845?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXTK7845&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B0CXTK7845,B0CXTK7845,B0CXTK7845,"{'price': None, 'listPrice': None}",https://www.amazon.in//ZEBRONICS-Portable-Supports-Bluetooth-Function/dp/B0CXTK7845/ref=zg_bs_g_1389365031_d_sccl_18/260-9443465-0628262?psc=1,India,
