reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 13 October 2024,amzn1.account.AEWPOZZ65VNAX7MSWPPKOQRGK6AA,https://www.amazon.in/gp/profile/amzn1.account.AEWPOZZ65VNAX7MSWPPKOQRGK6AA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Terrific purchase,R19Y0OT49GVEQR,https://www.amazon.in/gp/customer-reviews/R19Y0OT49GVEQR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,7 people found this helpful,"If you are looking for a party speaker with loud sound and heavy base and a budget of around 6k, then go for it without a second thought. It's an absolute beast, it has got several Equalizer modes, you can adjust the bass and treble as per your need.Sound quality is crystal clear....loudness mind-blowing 🔥, bass is thumping, you can feel the vibrations when kept on any platform( provided you have to adjust the bass at max ) , no regrets on purchasing this awesome product, not a boat lover(cuz boat has downgraded it's quality over past few years) but this speaker is an exception. Battery backup is good 2-3 hrs of playtime at 60% volume. You can play music while charging (endless battery backup). Size is an issue as it is very big and is not at all portable but if you want a good party speaker with high quality sound output then this speaker is for you.",True,False,[],2024-10-13,1,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 14 January 2025,amzn1.account.AFZHEXJCG4IGA6HTELMGEXSR67BQ,https://www.amazon.in/gp/profile/amzn1.account.AFZHEXJCG4IGA6HTELMGEXSR67BQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Sound quality is good.,R1OKTH3CNPSXQY,https://www.amazon.in/gp/customer-reviews/R1OKTH3CNPSXQY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,2 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     This music system comes with good sound quality. Build quality. Most important feature is sound adjustment which is nice . Battery. Without lights around six hours . Overall the product is good.",True,False,[],2025-01-14,2,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 23 December 2024,amzn1.account.AEV3KJ5WFIJHP7Q34SZSOZBSWEZQ,https://www.amazon.in/gp/profile/amzn1.account.AEV3KJ5WFIJHP7Q34SZSOZBSWEZQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best value for money party speaker....,RS41QH4887UGQ,https://www.amazon.in/gp/customer-reviews/RS41QH4887UGQ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,2 people found this helpful,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Nice bass with great sound clarity . Very ideal for parties....",True,False,[],2024-12-23,3,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 30 January 2024,amzn1.account.AGFXB5BUWIZ47CXGIMUBO6MBWI2A,https://www.amazon.in/gp/profile/amzn1.account.AGFXB5BUWIZ47CXGIMUBO6MBWI2A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,"Battery not satisfied public speaking, connected with external mic.",R7S9EGD1FL6OF,https://www.amazon.in/gp/customer-reviews/R7S9EGD1FL6OF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,7 people found this helpful,"Sound is awesome, base is satisfied. 5 Equalizer option as per your choice. Battery backup is as claimed in the box. But I'm giving only 3 star since I purchase it for small family function and connected with external mic not with the one in the box, to my surprise the battery from full got drained completely in just 15 minutes of speaking with external mic in full volume. Battery department is where I find it lacks specially if you buy for public speaking. Otherwise good for enjoying music. 2025 after 1 year I'm editing, don't buy this product exactly after 1 year there is a distorted sound when I'm playing music, I have send for repairing in one of the service center in Guwahati and they can't find the cause of destortion, they asked for one more day to rectify, to which I agreed. Let's see if they can repair it. Go for other product like JBL, Tribit they justify more for what you pay. Disappointed ☹️.",True,False,[],2024-01-30,4,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 22 January 2025,amzn1.account.AEAUXYKWSDUG5IEZLK4F7CXULS4A,https://www.amazon.in/gp/profile/amzn1.account.AEAUXYKWSDUG5IEZLK4F7CXULS4A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Great Speaker,R13ETRIESSDVNP,https://www.amazon.in/gp/customer-reviews/R13ETRIESSDVNP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,One person found this helpful,Good sound quality and bass,True,False,['https://m.media-amazon.com/images/I/71tvb0Z2YHL._SY88.jpg'],2025-01-22,5,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 14 January 2025,amzn1.account.AGW5Z33WRJ36QCMC6YKKG43TUTEQ,https://www.amazon.in/gp/profile/amzn1.account.AGW5Z33WRJ36QCMC6YKKG43TUTEQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Speaker sound Good but after using 10-15 days Mic stopped,R3TO26I3UNBMKC,https://www.amazon.in/gp/customer-reviews/R3TO26I3UNBMKC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,2 people found this helpful,"Speaker is good, size of speaker also good easy to move at any places, but after using of mic stopped working after 10-15 daysI have also registered complaint in boat company against faulty mic let's see how it work I will share you later on hope some positive response from Boat..",True,False,[],2025-01-14,6,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 23 December 2024,amzn1.account.AGY475LUP7HRKY3PXMS4KZ7NXY2A,https://www.amazon.in/gp/profile/amzn1.account.AGY475LUP7HRKY3PXMS4KZ7NXY2A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Good buy,R3JU82J2LGICCJ,https://www.amazon.in/gp/customer-reviews/R3JU82J2LGICCJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,One person found this helpful,Good buy ... Perfect fit for house parties.,True,False,[],2024-12-23,7,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 5 November 2024,amzn1.account.AFYZEUCDKYIHDCBGXQDG37L3AI3Q,https://www.amazon.in/gp/profile/amzn1.account.AFYZEUCDKYIHDCBGXQDG37L3AI3Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Secsy👌🏻,R1DUH0ZTV8WF9P,https://www.amazon.in/gp/customer-reviews/R1DUH0ZTV8WF9P/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,5 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Shape and quality is awesome i purchased thisto feel base like movie theatre and this product by boat is giving perfectly same quality of audio 😚👌🏻",True,False,"['https://m.media-amazon.com/images/I/61MDIuovA+L._SY88.jpg', 'https://m.media-amazon.com/images/I/61ldLsgWJWL._SY88.jpg']",2024-11-05,8,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 26 December 2024,amzn1.account.AGDFEBUDSSHODMP7JBEMSFOYOFLQ,https://www.amazon.in/gp/profile/amzn1.account.AGDFEBUDSSHODMP7JBEMSFOYOFLQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Awesome speaker,RNOCDAN6IORG8,https://www.amazon.in/gp/customer-reviews/RNOCDAN6IORG8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,,"Awesome speaker, especially in outdoor.Good bass and clear sound",True,False,[],2024-12-26,17,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
Reviewed in India on 29 December 2024,amzn1.account.AELGBFKKQPFFKRPJPU2EKTU7J5KQ,https://www.amazon.in/gp/profile/amzn1.account.AELGBFKKQPFFKRPJPU2EKTU7J5KQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Awesome product,R3RU7BV746WMZ7,https://www.amazon.in/gp/customer-reviews/R3RU7BV746WMZ7/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CG5ZPX62,,Good  good very good,True,False,['https://m.media-amazon.com/images/I/61kttBqLVPL._SY88.jpg'],2024-12-29,18,Colour: Midnight Black,"[{'key': 'Colour', 'value': 'Midnight Black'}]",,,https://www.amazon.in/product-reviews/B0CG5ZPX62?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CG5ZPX62&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0CG5ZPX62,B0CG5ZPX62,B0CG5ZPX62,"{'price': None, 'listPrice': None}",https://www.amazon.in//boAt-Partypal-185-Signature-Bluetooth/dp/B0CG5ZPX62/ref=zg_bs_g_1389365031_d_sccl_14/260-9443465-0628262?psc=1,India,
