reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 20 January 2025,amzn1.account.AGFFG2RTTHCRVPNGKVIFSPLIZ7QQ,https://www.amazon.in/gp/profile/amzn1.account.AGFFG2RTTHCRVPNGKVIFSPLIZ7QQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Amazing sound effect!!!,RJNI6NP53555K,https://www.amazon.in/gp/customer-reviews/RJNI6NP53555K/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,Awesome product with durability and amazing sound in such a low price and easily portable.,True,False,[],2025-01-20,1,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 21 January 2025,amzn1.account.AE53D2TNPAI2ODTY2VWEXCDWJX5A,https://www.amazon.in/gp/profile/amzn1.account.AE53D2TNPAI2ODTY2VWEXCDWJX5A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best Mini Bluethooth device (pocket friendly) both size and cost wise.,R2AWNN1AYYSPL4,https://www.amazon.in/gp/customer-reviews/R2AWNN1AYYSPL4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,The mini booster Bluetooth module is really upto mark and as per our expectations. And this is a genuine feedback the sound quality is really good and volumn level is too sufficient compared to its size.,True,False,[],2025-01-21,2,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 28 January 2025,amzn1.account.AFZAPEZTJ26J6HD6WYW643DOK33A,https://www.amazon.in/gp/profile/amzn1.account.AFZAPEZTJ26J6HD6WYW643DOK33A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best quality,R2OLZ9A9QQNF8C,https://www.amazon.in/gp/customer-reviews/R2OLZ9A9QQNF8C/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,"Best sound quality, quick charging, and travel friendly as it doesn’t take much space.",True,False,['https://m.media-amazon.com/images/I/615vQqHW3gL._SY88.jpg'],2025-01-28,3,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 27 January 2025,amzn1.account.AGKS3N7WP5HG5MIS7CLLJUG73CEA,https://www.amazon.in/gp/profile/amzn1.account.AGKS3N7WP5HG5MIS7CLLJUG73CEA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Poor quality product,R3H1NZ3PYSAX0J,https://www.amazon.in/gp/customer-reviews/R3H1NZ3PYSAX0J/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,"Last week I purchase online Bluetooth mini speaker, it work hardly only two days, after 2 days speaker not charging, I want to replace the product...",True,False,['https://m.media-amazon.com/images/I/71zy757o+kL._SY88.jpg'],2025-01-27,4,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 27 January 2025,amzn1.account.AH3MFUMSBL3T6QUIOFZLWP64C3NQ,https://www.amazon.in/gp/profile/amzn1.account.AH3MFUMSBL3T6QUIOFZLWP64C3NQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Excellent Cute Bluetooth speaker.,R1EWEGZCZST6DU,https://www.amazon.in/gp/customer-reviews/R1EWEGZCZST6DU/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,Vow...amazing smallest bluetooth speaker with sound and crystal clear sound.Easy to carry .Worth for money,True,False,[],2025-01-27,5,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 1 January 2025,amzn1.account.AFIR62LIG2JP7DJSRNNFDU24XCCA,https://www.amazon.in/gp/profile/amzn1.account.AFIR62LIG2JP7DJSRNNFDU24XCCA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Nice product,R3VQ444M9FLHFA,https://www.amazon.in/gp/customer-reviews/R3VQ444M9FLHFA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,One person found this helpful,Nice sound,True,False,['https://m.media-amazon.com/images/I/61eBAJgaj5L._SY88.jpg'],2025-01-01,6,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 21 January 2025,amzn1.account.AGR7Z5BYGL5BYS7T5QBBL4ND7ZKA,https://www.amazon.in/gp/profile/amzn1.account.AGR7Z5BYGL5BYS7T5QBBL4ND7ZKA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Value for money,R1HU5NZWL76C95,https://www.amazon.in/gp/customer-reviews/R1HU5NZWL76C95/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,Amazing sound at this price. Very effective for small room,True,False,['https://m.media-amazon.com/images/I/61KkpEMvuzL._SY88.jpg'],2025-01-21,7,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 19 January 2025,amzn1.account.AFMMNPKCFR5MNI7JVXT4FW2VV32A,https://www.amazon.in/gp/profile/amzn1.account.AFMMNPKCFR5MNI7JVXT4FW2VV32A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,The product is good.,R12S7T0NW3QAC1,https://www.amazon.in/gp/customer-reviews/R12S7T0NW3QAC1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,So far it's working good. I guess it's pretty fair this price.,True,False,[],2025-01-19,8,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 21 January 2025,amzn1.account.AHUMUY4EHSBHVEZOCAA2QKCIQPYA,https://www.amazon.in/gp/profile/amzn1.account.AHUMUY4EHSBHVEZOCAA2QKCIQPYA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Good sound,R1GGEKYIX2F0R3,https://www.amazon.in/gp/customer-reviews/R1GGEKYIX2F0R3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,Nice product,True,False,[],2025-01-21,17,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
Reviewed in India on 17 January 2025,amzn1.account.AEMLOL5GBVX6EITXTBQ2OZKJGHFQ,https://www.amazon.in/gp/profile/amzn1.account.AEMLOL5GBVX6EITXTBQ2OZKJGHFQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Value of money,R3B0S1O3DY5F5V,https://www.amazon.in/gp/customer-reviews/R3B0S1O3DY5F5V/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DJK5MMGQ,,very nice product,True,False,[],2025-01-17,18,,[],,,https://www.amazon.in/product-reviews/B0DJK5MMGQ?pageNumber=3&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DJK5MMGQ&reftag=cm_cr_arp_d_paging_btm_next_3&scope=reviewsAjax0,allStars,,B0DJK5MMGQ,B0DJK5MMGQ,B0DJK5MMGQ,"{'price': None, 'listPrice': None}",https://www.amazon.in//Mini-Electroplating-Controlled-Multicolor-Boost/dp/B0DJK5MMGQ/ref=zg_bs_g_1389365031_d_sccl_23/258-6337177-1273930?psc=1,India,
