reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 10 December 2024,amzn1.account.AFULQJ6DEPUYGOMAPDQLZ55RAO7Q,https://www.amazon.in/gp/profile/amzn1.account.AFULQJ6DEPUYGOMAPDQLZ55RAO7Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Fantastic assistant,R25KRILER7G8VB,https://www.amazon.in/gp/customer-reviews/R25KRILER7G8VB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,14 people found this helpful,"I have used Alexa for last five years and is still working nicely.I am so much satisfied with it that I decided to use many Internet of Things (IoT) devices in my home. It started with Atomberg fans. I can start it even during fast sleep by uttering the commands. It is so simple and convenient. There is no need to search remote control or change cells on remote controls.Then I purchased Lloyd air conditioner which is compatible with Alexa. It also works with its own voice recognition system.I am now also using Wipro bulbs and plugs. They work well with Alexa.I got so much satisfaction with Alexa that I ordered another piece (the present one). It is the least expensive of Assistance and does its job fantastic way.I can also automatically control and schedule using Alexa.Alexa also tells me jokes, news, plays songs remind me about assignments work as timers reading notifications.Presently it does not work with Sony Bravia. That is the only drawback I noticed. I am thinking about purchasing Amazon fire stick to go round the problem.",True,False,[],2024-12-10,1,"Colour: Purple, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Purple'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 29 January 2025,amzn1.account.AGDIEX7YDJRX2PHRG37A6MGDXPSQ,https://www.amazon.in/gp/profile/amzn1.account.AGDIEX7YDJRX2PHRG37A6MGDXPSQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Good but it only usable with Amazon music only,R3PS19C5I3MVAO,https://www.amazon.in/gp/customer-reviews/R3PS19C5I3MVAO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,,Good product.drawback is that it cannot be linked with youtube and other apps other than amazon music,True,False,[],2025-01-29,2,"Colour: Green, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Green'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 21 January 2024,amzn1.account.AGAON35QCPFPHUFN2ZGCR5GVTHWA,https://www.amazon.in/gp/profile/amzn1.account.AGAON35QCPFPHUFN2ZGCR5GVTHWA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,A Compact Powerhouse of Sound and Smart Features,R2XVGKYM212YI8,https://www.amazon.in/gp/customer-reviews/R2XVGKYM212YI8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,72 people found this helpful,"After using the Echo Pop Smart Speaker for a few weeks, I am eager to share my thoughts on this nifty little device. The model I purchased is in a vibrant purple shade, which adds a fun pop of colour to my room.First and foremost, the sound quality is remarkable for a speaker of its size. The Echo Pop delivers a loud and clear sound with a balanced bass and crisp vocals. Whether I'm listening to my favourite tunes, a podcast, or an audiobook, the audio quality is consistently pleasing with no distortion, even at higher volumes. It's impressive how it fills my room with sound, making it perfect for personal use or a small gathering.The design of the Echo Pop is sleek and modern, and it's small enough to blend seamlessly into any decor without taking up much space. The fact that it comes in four colours (black, white, green, and purple) is a bonus, allowing you to choose one that best fits your style.One of the standout features of the Echo Pop is its integration with Alexa. The convenience of playing music hands-free from various streaming services like Amazon Music, Spotify, and Apple Music just by asking Alexa is a game changer. It's important to note, though, that some of these services may require a subscription.The ability to voice-control smart devices around the house is another excellent feature. I've used it to control smart lights, my TV, and even my AC. The fact that you can extend these capabilities to non-smart appliances using smart plugs (sold separately) is quite fascinating and shows the potential of making your home smarter and more connected.I particularly enjoy asking Alexa to play nursery rhymes for my niece and set alarms and reminders. It's also become a part of my morning routine to get news updates and weather forecasts while I’m getting ready for the day.The Echo Pop also doubles as a Bluetooth speaker, allowing me to pair it with my phone and play audio from apps that aren't supported directly through Alexa. This flexibility is a significant plus.Finally, the built-in privacy features, including the mic-off button, give me peace of mind. It’s reassuring to know that I have control over my privacy and can disable the microphone whenever I want.In conclusion, the Echo Pop is a fantastic smart speaker that offers a lot for its size and price. Its sound quality, stylish design, smart features, and versatility make it a great addition to any room. Whether you're new to smart speakers or looking to add another one to your home, the Echo Pop is an excellent choice.",True,False,[],2024-01-21,3,"Colour: Purple, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Purple'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 11 January 2025,amzn1.account.AHBKOPWTU4XELSU7KMTHOHL76LIA,https://www.amazon.in/gp/profile/amzn1.account.AHBKOPWTU4XELSU7KMTHOHL76LIA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best version of Alexa ever,R10KJ3TKMQSTN1,https://www.amazon.in/gp/customer-reviews/R10KJ3TKMQSTN1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,2 people found this helpful,Good sound quality value for money product quality is the best,True,False,[],2025-01-11,4,"Colour: Purple, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Purple'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 31 December 2024,amzn1.account.AE3IZ64CI55JV6QTREQOAMVFL6IA,https://www.amazon.in/gp/profile/amzn1.account.AE3IZ64CI55JV6QTREQOAMVFL6IA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Very cheap quality product,R1W5MWM9A3CYEZ,https://www.amazon.in/gp/customer-reviews/R1W5MWM9A3CYEZ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,One person found this helpful,"Previous generation, Echo Dot was far better from this. This has no base and the plastic quality also very bad. This is so deep and not listen maximum of the time and the sound quality is not great.",True,False,[],2024-12-31,5,"Colour: Black, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 15 January 2025,amzn1.account.AFZ2OAT22LPVCY37Q7K2DICAEKBQ,https://www.amazon.in/gp/profile/amzn1.account.AFZ2OAT22LPVCY37Q7K2DICAEKBQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,I'm happy to purchased the Alexa Echo pop.,R31IAKRTUZWY91,https://www.amazon.in/gp/customer-reviews/R31IAKRTUZWY91/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,One person found this helpful,"Size was compact,Value for money, Voice contact was very good. Intelligence, product quality was Good 😊.Music 🎶 lovers best choice at home.Smart connectivity was good.Cons: Amazon prime account was needed alexa echo pop.",True,False,[],2025-01-15,6,"Colour: Purple, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Purple'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 2 October 2024,amzn1.account.AEIC5D7LHGDTYQEXFFVDGMHSHDQQ,https://www.amazon.in/gp/profile/amzn1.account.AEIC5D7LHGDTYQEXFFVDGMHSHDQQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,It's frustratingly okay at this moment!,R1JTO4IWSTP7AC,https://www.amazon.in/gp/customer-reviews/R1JTO4IWSTP7AC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,15 people found this helpful,"Today I got my hands on Alex Pop, and after running some updates, configuring settings, and adding skills and blueprints, here’s what I’ve figured out.Pros-1. Sound quality is incredible—clear and loud sounds great!2. You get a totally different experience.3. Pairs up perfectly with smart IT-enabled devices.Cons-1. It's really slow on the uptake; even the most basic queries get responses like 'Sorry, I don't understand' or 'Sorry, can't do that right now.' It's kind of dumb, and you'll need to grab some AI skills from the marketplace to make it smarter.2. It heats up a bit even when I'm not using it.Feedback: You guys should think about integrating a sophisticated AI LLM model like ChatGPT. Amazon has some solid LLMs; why not just blend one with Alexa?",True,False,['https://m.media-amazon.com/images/I/71T8EYaomEL._SY88.jpg'],2024-10-02,7,"Colour: Purple, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Purple'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 2 October 2024,amzn1.account.AGBOH6OB5TWU4IUYP4XBEPBEJJIA,https://www.amazon.in/gp/profile/amzn1.account.AGBOH6OB5TWU4IUYP4XBEPBEJJIA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Product OK,R14X0O7QXKAUW6,https://www.amazon.in/gp/customer-reviews/R14X0O7QXKAUW6/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,,Product OK!Good Sound Quality!However Connectivity issues are more in Echopop than ECHODOT or Echoflex !,True,False,[],2024-10-02,8,"Colour: Black, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 6 October 2024,amzn1.account.AFCUYHQSMFQWHPATZC5VZKP4JXEQ,https://www.amazon.in/gp/profile/amzn1.account.AFCUYHQSMFQWHPATZC5VZKP4JXEQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Alexa pop,R3B9SQCT42VEUN,https://www.amazon.in/gp/customer-reviews/R3B9SQCT42VEUN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,One person found this helpful,Just recd today so far so good gud voiceSmall and sleek price also gud,True,False,['https://m.media-amazon.com/images/I/71uS9DUetXL._SY88.jpg'],2024-10-06,25,"Colour: Purple, Configuration: with fast setup 9W smart bulb","[{'key': 'Colour', 'value': 'Purple'}, {'key': 'Configuration', 'value': 'with fast setup 9W smart bulb'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
Reviewed in India on 23 September 2024,amzn1.account.AGURUWK75RMSZV35DVL36EZKPTLA,https://www.amazon.in/gp/profile/amzn1.account.AGURUWK75RMSZV35DVL36EZKPTLA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Best gift for your loved ones,RFVOYJEXZN0HV,https://www.amazon.in/gp/customer-reviews/RFVOYJEXZN0HV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,,Alexa has prove out to be best gift for your near and dear ones whether it is an occasion of wedding or hour warming Alexa fits out perfect,True,False,[],2024-09-23,26,"Colour: Purple, Configuration: Echo Pop only","[{'key': 'Colour', 'value': 'Purple'}, {'key': 'Configuration', 'value': 'Echo Pop only'}]",,,https://www.amazon.in/product-reviews/B09WWT8HFH?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B09WWT8HFH&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B09WWT8HFH,B09WWT8HFH,B09WWT8HFH,"{'price': None, 'listPrice': None}",https://www.amazon.in//Introducing-Echo-Pop-Smart-speaker-black/dp/B09WWT8HFH/ref=zg_bs_g_1389365031_d_sccl_25/260-9443465-0628262?psc=1,India,
