ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Nice product,RAL02XOTM6M22,https://www.amazon.in/gp/customer-reviews/RAL02XOTM6M22/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Very nice product.Value of money.Clear voice and bass.,[],2025-01-28,1,Style Name: Juke BAR 1500,
4,Bass boosted but loudness low 3.20hours backup in 100%charge,R28U9EV7WY8S9G,https://www.amazon.in/gp/customer-reviews/R28U9EV7WY8S9G/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"Extra Bass boosted but loudness low, 3.20hours backup in 100%charge extra hole given in middle of soundbar for bass air my buying price 998",[],2025-01-17,2,Style Name: Juke BAR 1500,
1,Defective product,RWU78DXAVTA0V,https://www.amazon.in/gp/customer-reviews/RWU78DXAVTA0V/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Seller send me a defective product. Left speaker doesn't work.Amazon doesn't return policy.,[],2025-01-25,3,Style Name: Juke BAR 1500,
5,Great sound above everything else,R2NRO0EMHD540Q,https://www.amazon.in/gp/customer-reviews/R2NRO0EMHD540Q/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Balanced sound unlike all other portable speakers which are mostly vocally loud. Instrument seperation is good and sound is perfectly balanced between bass, treble and vocals. No distortaion at max volume. Go for it. Can easily beat any speaker worth double the price with its amazing sound.",['https://m.media-amazon.com/images/I/71EGfRBU10L._SY88.jpg'],2025-01-26,4,Style Name: Juke BAR 1500,
3,"Not enough ooomph, major switch off problem",R7FXMEI6W5V4M,https://www.amazon.in/gp/customer-reviews/R7FXMEI6W5V4M/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"It's ok as a spare speaker. I got it for my TV whose inbuilt speaker malfunctioned and the engineer quoted thousands for rectifying it. But it is not even as good as the TV speaker. The volume is ok and it definitely can be used but do not expect amazing sound out of it. Also, as a TV speaker, it switches off auto if TV is off even if it is always on charging. This is so cumbersome as you need to switch it on everytime to use it. It auto offs in 1 hour if it senses nothing is connected to it. This is good in battery only mode but should not be the case in charging mode. Even bluetooth gets disconnected if nothing is playing.",[],2023-11-03,5,Style Name: Juke BAR 1500,
5,Excellent sound quality - Zeb-juke bar 1500,R3NI0F9OUCI7BI,https://www.amazon.in/gp/customer-reviews/R3NI0F9OUCI7BI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"Sound/built quality is very good, but the speaker seems to have only 1flaw, battery backup.Only 1.5-2hr playback at 60% volume and it starts giving warning as battery low.Can anyone suggest the charge current and voltage required for this device?",[],2024-09-27,6,Style Name: Juke BAR 1500,
4,Sweet Sound.,R2WK1RTXDD2VGI,https://www.amazon.in/gp/customer-reviews/R2WK1RTXDD2VGI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"This is my second Zebronics bluetooth speaker...The first was Zeb Soundfeast 50. Haven't been dissatisfied with either of them. I nearly bought the Soundfeast for the second purchase but then decided to go for the Jukebar 1500.I use this as my bedside companion and so far it has been a very pleasant experience. The sound quality is good and for its size it does have a fairly impressive bass reproduction. I don't blast it at full volume...keep it at about 50% or even a bit lower and I like what I hear from this simple looking speakers. No frills or bright gaudy LED lights here just a little blue light to indicate when switched on.I like its simple yet classy piano / glossy finish looks.Yes the battery backup could have been better (but one can always plug it in while listening when the battery goes low) and a USB port would have earned it the missing star.Sound wise - it's a very decent speaker for an extremely affordable price tag.I would recommend it to anyone wanting a travelling, picknicking or like me - a bedside speaker for easy listening.",[],2023-12-12,7,Style Name: Juke BAR 1500,
5,Just go for it guys.....🙎‍♂️,R38ZFP9SRQ1Q6N,https://www.amazon.in/gp/customer-reviews/R38ZFP9SRQ1Q6N/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Perfect sound.Affordable.Go for it....🦈,[],2025-01-20,8,Style Name: Juke BAR 1500,
3,Amazing Sound and bass but TERRIBLE Playback time,RS2SCRC5N4TTT,https://www.amazon.in/gp/customer-reviews/RS2SCRC5N4TTT/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"It has been almost 3 days using this Zebronics Juke Bar 1500, it has an amazing sound quality for a mid-range soundbar with a great bass and treble. But there asre always a few kickbacks, when it arrived it was completely discharged so I plugged it in and it almost took 3.5 hrs to completely charge and its playback time was around 3-4 hrs at full volume.Conclusion : Great Sound but poor Playback and Charging Time","['https://m.media-amazon.com/images/I/61Nw1j4iZKL._SY88.jpg', 'https://m.media-amazon.com/images/I/61To0fj1MIL._SY88.jpg', 'https://m.media-amazon.com/images/I/713Vmxb5VOL._SY88.jpg']",2023-07-24,49,Style Name: Juke BAR 1500,
4,Not meet my requirement,R1T4FUPE2YI3ST,https://www.amazon.in/gp/customer-reviews/R1T4FUPE2YI3ST/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Not meet my expectations as they mentionedNot enough loud,[],2024-02-24,50,Style Name: Juke BAR 1500,
4,Amezing,R2BIW6C4VQA0CD,https://www.amazon.in/gp/customer-reviews/R2BIW6C4VQA0CD/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,This is good good 👍,[],2024-03-15,51,Style Name: Juke BAR 1500,
4,Excellent,R7IL693ERB6CV,https://www.amazon.in/gp/customer-reviews/R7IL693ERB6CV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Excellent,[],2024-04-01,52,Style Name: Juke BAR 1500,
3,Product quality is good,RE42YVK47B31I,https://www.amazon.in/gp/customer-reviews/RE42YVK47B31I/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Based sound is not good enough.,[],2024-04-16,53,Style Name: Juke BAR 1500,
5,Good product in this value,R64EDZG2NONYT,https://www.amazon.in/gp/customer-reviews/R64EDZG2NONYT/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Good product in this value,[],2024-10-13,54,Style Name: Juke BAR 1500,
5,nice product i use 10 month no issue best porduct in price range,R9ICTMM8MVPW2,https://www.amazon.in/gp/customer-reviews/R9ICTMM8MVPW2/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,nice product i use 10 month no issue best porduct in price range,['https://m.media-amazon.com/images/I/01F+0dnvVmL._SY88.jpg'],2024-09-23,55,Style Name: Juke BAR 1500,
4,Good,RU0V0P3DBK9WX,https://www.amazon.in/gp/customer-reviews/RU0V0P3DBK9WX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Paisa wasool,[],2024-03-10,56,Style Name: Juke BAR 1500,
4,Battery improve karo sound loud nhi hai,RMJBDR9YUFD47,https://www.amazon.in/gp/customer-reviews/RMJBDR9YUFD47/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Battery improve karna padega aur loud nahin hai bahut jyada base bahut hai",[],2024-07-10,33,Style Name: Juke BAR 1500,
5,Good,R1ZQ5MQ9DZKL0M,https://www.amazon.in/gp/customer-reviews/R1ZQ5MQ9DZKL0M/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Bass Is Too Good.Sound Is Quiet Slow But Good.Just Go For It.....,[],2024-11-14,34,Style Name: Juke BAR 1500,
4,Amazing product but!,RK9H1OJ3P0QUS,https://www.amazon.in/gp/customer-reviews/RK9H1OJ3P0QUS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Build quality is top notch but matte finish would be betterSound - awesome but loudness is averageBass- awesome as per sizeBattery backup - is above average,[],2024-04-20,35,Style Name: Juke BAR 1500,
5,Good quality,R2FI6FQ6S5PB3F,https://www.amazon.in/gp/customer-reviews/R2FI6FQ6S5PB3F/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Same product delivery,[],2024-11-24,36,Style Name: Juke BAR 1500,
5,Best Product,RZW9N1JLQBVIS,https://www.amazon.in/gp/customer-reviews/RZW9N1JLQBVIS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"I purchased 999 INR Offer Diwali sale .But product rating 3.4.  But my Rating 4.5.  Best Sound, Bass, Clarity.over All This sound Baar Value for money.",['https://m.media-amazon.com/images/I/71tJx1uMeoL._SY88.jpg'],2024-11-01,37,Style Name: Juke BAR 1500,
1,Don't buy this in Amazon,R105O96QZ3UEYP,https://www.amazon.in/gp/customer-reviews/R105O96QZ3UEYP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"This products Bluetooth isn't not working at all , the Amazon is also not offering to return or replacement option",[],2025-01-22,38,Style Name: Juke BAR 1500,
3,Anuj kant,RZC6X2RVT6PED,https://www.amazon.in/gp/customer-reviews/RZC6X2RVT6PED/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Very bad battery backup but sound quality is very nice. No mic available in sound bar boat is better than it in this range pls do not purchase it,[],2024-05-11,39,Style Name: Juke BAR 1500,
4,Best item for reasonable price,R1XZ3DIDEMMKHG,https://www.amazon.in/gp/customer-reviews/R1XZ3DIDEMMKHG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Compared to other products in the market this item is compatible at reasonable price and for its quality. Myself is satisfied.",['https://m.media-amazon.com/images/I/61y582ZWRsL._SY88.jpg'],2024-03-31,40,Style Name: Juke BAR 1500,
4,Sound,R25SVWB895YUOH,https://www.amazon.in/gp/customer-reviews/R25SVWB895YUOH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"It's good choice at this price, you can use this mobile and laptop....Sound quality good.",[],2024-03-21,41,Style Name: Juke BAR 1500,
5,Zeb juke bar 1500,RPHAX4LHBTYPC,https://www.amazon.in/gp/customer-reviews/RPHAX4LHBTYPC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"Best soundbar under 3000 literally under 3000 , powerful and deep bass , highly highly highly recommended🙂",[],2024-10-15,42,Style Name: Juke BAR 1500,
4,Super,R2HO6C5H27H86P,https://www.amazon.in/gp/customer-reviews/R2HO6C5H27H86P/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Super,['https://m.media-amazon.com/images/I/81Yi78UP-GL._SY88.jpg'],2024-05-11,43,Style Name: Juke BAR 1500,
5,Nice product,R1OFCW9WTR0CHI,https://www.amazon.in/gp/customer-reviews/R1OFCW9WTR0CHI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Nice product thank you Amazon,[],2024-10-29,44,Style Name: Juke BAR 1500,
5,VALUE for money 💰,RDS1WAFNOFWWC,https://www.amazon.in/gp/customer-reviews/RDS1WAFNOFWWC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"Good quality, value for money",[],2024-10-29,45,Style Name: Juke BAR 1500,
4,Sound quality is best,R2SG9OBXKWRFHY,https://www.amazon.in/gp/customer-reviews/R2SG9OBXKWRFHY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"Every thing of the product is good like sound quality, compact size and look.",[],2024-02-24,46,Style Name: Juke BAR 1500,
5,Superb product,R22DLPS0WIDTNE,https://www.amazon.in/gp/customer-reviews/R22DLPS0WIDTNE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     For bass lover and movie lover - must buy👍Vocals are goodSound is very very loudBelive me u can't use this above 80% volumeNo disturbance no speaker related problems when it is in 100% volumeAt 60-70% vol battery will alive for 3hr non stop.Above 80% battery will stand for 2 hrAt 50-60% vol battery alive for 4 -5 hrZebronics only product which has done in Best in bt speakerU can download FM radio app for FM radio function",[],2024-03-21,47,Style Name: Juke BAR 1500,
1,Bad product,RF4XYS7TXXLND,https://www.amazon.in/gp/customer-reviews/RF4XYS7TXXLND/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Defective product delivered. No return policy,[],2025-01-24,48,Style Name: Juke BAR 1500,
4,Amazing,RF0JH1EJV10X6,https://www.amazon.in/gp/customer-reviews/RF0JH1EJV10X6/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"Audio is verry good performance and out look glassy finishing superBut one more missing FM tuner, otherwise all super","['https://m.media-amazon.com/images/I/61JH41jw4gL._SY88.jpg', 'https://m.media-amazon.com/images/I/71X8enZi9jL._SY88.jpg', 'https://m.media-amazon.com/images/I/71ZARsRgm6L._SY88.jpg', 'https://m.media-amazon.com/images/I/71kqxgvf9uL._SY88.jpg']",2025-01-18,9,Style Name: Juke BAR 1500,
4,Peace bass,R2HJF4M8MY8BAO,https://www.amazon.in/gp/customer-reviews/R2HJF4M8MY8BAO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"Bought this for 800 worth it , best music quality, best size",[],2025-01-22,10,Style Name: Juke BAR 1500,
4,Zebronics 1500.20wt,R2GK226URCTOUL,https://www.amazon.in/gp/customer-reviews/R2GK226URCTOUL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Super quality sound system,[],2024-11-13,11,Style Name: Juke BAR 1500,
5,Excellent,R1RE7CTOBLTFLT,https://www.amazon.in/gp/customer-reviews/R1RE7CTOBLTFLT/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Excellent performance for this budget,[],2025-01-25,12,Style Name: Juke BAR 1500,
4,This is very good and it's bass are awesome 👍👍👍,R2AD35U82XWX3I,https://www.amazon.in/gp/customer-reviews/R2AD35U82XWX3I/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Pros-1. Eska bass bahut achha hai .2. 10+10 watt speaker sach main wo quality deta hai jo milna chahiye3. Look wise very good .4. Bluetooth capturing distance  also too good like 8 meterCons-1. Battery backup bahut kam hai 100% volume main 1 se 1&half hours hi chalta hai.2. Built quality or achha ho sakta tha.,[],2024-09-04,13,Style Name: Juke BAR 1500,
3,Poor Battery life,R3K2CWDHCSOQFS,https://www.amazon.in/gp/customer-reviews/R3K2CWDHCSOQFS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Battery life is not goodIn full charge it plays for only 1.5-2 hours.,[],2024-10-27,14,Style Name: Juke BAR 1500,
4,sond quality best,RKXJQQB5HJKPW,https://www.amazon.in/gp/customer-reviews/RKXJQQB5HJKPW/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,I am use one week zebronics battery backup 3 hours useful volume,"['https://m.media-amazon.com/images/I/61VHKNGYrIL._SY88.jpg', 'https://m.media-amazon.com/images/I/61afUlgRE3L._SY88.jpg']",2024-10-05,15,Style Name: Juke BAR 1500,
4,Good sound,R2IUJACGX6S0MM,https://www.amazon.in/gp/customer-reviews/R2IUJACGX6S0MM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Good product,[],2024-10-11,16,Style Name: Juke BAR 1500,
5,Best,R1N8OBOTGSWOUI,https://www.amazon.in/gp/customer-reviews/R1N8OBOTGSWOUI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"I brought it at rs 999. At this price this is best soundbar in terms of output (20 watt), bass, clarity and battery",[],2025-01-02,17,Style Name: Juke BAR 1500,
2,Zebronics Juke Bar 1500 20w,R33SZMHIVQEMXN,https://www.amazon.in/gp/customer-reviews/R33SZMHIVQEMXN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Item received as per schedule. No Aux input working properly.. Neither return nor replacement provision provided for the particular item. very disapponted.,[],2025-01-30,18,Style Name: Juke BAR 1500,
4,One of best under 1k,R1QMCBI5HMAQDR,https://www.amazon.in/gp/customer-reviews/R1QMCBI5HMAQDR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Good bassLoudness not upto the mark (feel like 15-16watt),[],2024-09-20,19,Style Name: Juke BAR 1500,
5,Just Awesome,REZM298D9EZLG,https://www.amazon.in/gp/customer-reviews/REZM298D9EZLG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"What an amazing speaker … excellent sound quality , super light weight , good bass at this price point…You should definitely try this one… 👍👍👍👍",[],2024-12-21,20,Style Name: Juke BAR 1500,
4,Value for money,R3HNJTM1J16BQ5,https://www.amazon.in/gp/customer-reviews/R3HNJTM1J16BQ5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Great value for money and good audio signature,[],2024-09-12,21,Style Name: Juke BAR 1500,
5,Very good,R2WS30O208RAGB,https://www.amazon.in/gp/customer-reviews/R2WS30O208RAGB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Sound is good bass",[],2025-01-16,22,Style Name: Juke BAR 1500,
4,Sound clear hai full volume mai bhi clear sound hai,R3KZTQ2K79LZPO,https://www.amazon.in/gp/customer-reviews/R3KZTQ2K79LZPO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,Sound & bass bohot acha hai,['https://m.media-amazon.com/images/I/71nROw48T9L._SY88.jpg'],2024-09-10,23,Style Name: Juke BAR 1500,
3,Missing item,R1YG7M9RYYT4YF,https://www.amazon.in/gp/customer-reviews/R1YG7M9RYYT4YF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,I'm disappointed.. charging cable & user manual is missing from the box,[],2024-09-30,24,Style Name: Juke BAR 1500,
4,Good sound,R3BVYA26V3VSO8,https://www.amazon.in/gp/customer-reviews/R3BVYA26V3VSO8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"Go for it, I did not expect to that type of sound and the built quality of product",[],2023-11-06,57,Style Name: Juke BAR 1500,
4,Bass is well.,R23KPKAMF1ZYKK,https://www.amazon.in/gp/customer-reviews/R23KPKAMF1ZYKK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"I have to rate this one five star,but given only four stars.Sound wise bass wise verygood,only drawback is no remote control provided and no port to USB drive.Otherwise very goodone.",[],2023-08-25,58,Style Name: Juke BAR 1500,
5,Very good product,R3O8L0Z3XUGRIS,https://www.amazon.in/gp/customer-reviews/R3O8L0Z3XUGRIS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     This is the very good product I am happy",['https://m.media-amazon.com/images/I/61cj0ww4U+L._SY88.jpg'],2024-09-15,59,Style Name: Juke BAR 1500,
4,Value for Money. Good Product for a Room.,R184IPHB34IW6M,https://www.amazon.in/gp/customer-reviews/R184IPHB34IW6M/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0C77G1HV8,It's Quite good for a Room.,[],2024-01-10,60,Style Name: Juke BAR 1500,
