ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,One of a kind for sure,R136JKZX7QIA6G,https://www.amazon.in/gp/customer-reviews/R136JKZX7QIA6G/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,"Was this the smart watch one was waiting for, at this price point, over the last 2 years, when the smart watch market started to boom in India? Probably yes...Having tried a number of watches over the last 2 years, I was convinced, apart from Apple, Samsung and Garmin( although a different segment) , none of the others had a clue about what a specific group of target audience needed. They were all launching watches left, right and center with very little commitment to fitness. They were good looking watches, and they lured the masses. For me and maybe a few more, what is of prime importance in a smart watch? Here it is.1. Fitness accuracy and measurements of vitals2 Battery3 App, reports, integration with 3rd party fitness apps4 Display5 watch facesThe rest of the stuff doesn't really matter if these bases are covered. Unfortunately people are busy talking about looks and straps and missing out on the crucial features.One of the many watches I bought as a fitness enthusiastic guy was Titan traveler. Was good enough until a software update and it crashed. It still doesnt open. And i paid a bomb for it. They say they're working on it.Now this watch is amazing. Firstly, small display and very light and comfortable.Brilliant, reports, integration with major fitness apps, a zepp coach that designs programs based in your preference, super accurate, crisp AMOLED display , great battery life. I have all parameters turned on and it would run for a week, easily. Some great apps could be installed from the market, very very good watch faces, great customization. Amazfit knows the business. I used a amazfit Bip 5 before this and was a very good watch. Has a calendar that syns with google, readiness for training analysis. A pocket dynamo. Sunrise sunset app along with detailed weather for travellers. So I could go on and on.Ah yes, you can store music. Plenty of storage for music, apps and watch faces. There is a utility called watch storage on the store you can download. Shows you space available for each category. And the sound is crystal clear. Calls and music.If you have a budget, just go for it blindly. Trust me",[],2024-02-11,1,"Colour: Midnight Black, Style Name: Active",
4,"Value for Money, Decent Tracker, Could Do with Better Screen Brightness!",RQFSKYTW5ZVR3,https://www.amazon.in/gp/customer-reviews/RQFSKYTW5ZVR3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,"Good things:1) Excellent and accurate step tracker for my routine workouts (outdoor, walking/running, badminton, cricket, tennis). Yet to try this in swimming though.2) Quality of belt or strap is good, no discomfort wearing for long hours or when there is sweating.3) Battery life holds up well - I have phone notifications disabled, getting 10+days on a full charge.4) Screen quality and touch response overall is quite good. The only issue I face is visibility in bright sunlight is a letdown.A couple of shortcomings:1) Day-time visibility -> Visibility in bright sunlight is a let-down. Could have been better.2) GPS connection prior to starting an outdoor workout (running/sports) often takes 15-30 seconds.So overall a good buy from my side, rating it a 4*!",[],2024-12-20,2,"Colour: Petal Pink, Style Name: Active",
5,Fantastic Smartwatch for the Price,RHM08MP9T40BD,https://www.amazon.in/gp/customer-reviews/RHM08MP9T40BD/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I recently purchased the Amazfit Watch, and I must say it has exceeded my expectations in every way. Here's why I think it deserves a solid five-star review:1. Affordable Excellence: This smartwatch offers features comparable to much more expensive brands, making it an excellent value for money.2. Stylish Design: The Amazfit Watch boasts a sleek and modern design that looks great on your wrist. It's perfect for both casual and formal occasions.3. Impressive Battery Life: One of the standout features of this watch is its incredible battery life. I can easily go a week or more between charges, even with regular use.4. Accurate Fitness Tracking: The fitness tracking capabilities are on point. It accurately tracks my steps, heart rate, sleep patterns, and more. The accompanying app provides detailed insights into my health and fitness progress.5. Variety of Sports Modes: Whether you're into running, cycling, swimming, or other sports, this watch has a wide range of sports modes to track your activities effectively.6. Smart Notifications: It seamlessly connects to my smartphone, allowing me to receive notifications for calls, messages, and apps right on my wrist. It's incredibly convenient when I can't reach for my phone.7. Durable Build: The watch is built to last. It's water-resistant, so I can wear it in the rain or while swimming without worry. The screen is scratch-resistant, which is a big plus.8. Comfortable Fit: The watch feels comfortable on the wrist, even during long workouts or all-day wear. The strap is easily adjustable to fit any wrist size.9. User-Friendly Interface: Navigating through the watch's menus and features is intuitive, thanks to the responsive touchscreen and user-friendly interface.In conclusion, the Amazfit Watch offers unbeatable value for its price. It combines style, functionality, and durability into one impressive package. I highly recommend it to anyone in the market for a reliable and feature-packed smartwatch. This watch has truly made my life more convenient and healthier, and I couldn't be happier with my purchase!",[],2023-10-08,3,,
1,DO NOT BUY,R1P6H4HANKKZM,https://www.amazon.in/gp/customer-reviews/R1P6H4HANKKZM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,"WARNINGDo not buy Amazfit products. When I bought it, after opening the box, and I tried to charge  the watch and it wouldn't fit the charger. Since my friend had the same watch and charger, I borrowed that charger, but that charger wouldn't fit either. It just kept on slipping away from the watch. Hence found that it was not the chargers' problem, but, the watches. Contacted Amazon for support. And there was no use other than them telling me that it is a non returnable and non refundable product and offered to give the customer care number of Amazfit. (Note-  Be weary of buying  ANY electronic gadgets from Amazon from now on because, as per their latest policy, they will not accept returns on most items. And put the entire blame on the seller and will ask the customer to contact the seller and solve it with them. Expect absolutely zero help from Amazon). Mind you, I had contacted Amazon customer care immediately after receiving the product and opening it and finding that it was damaged.Contacted Amazfit service centre and they are a big joke. They have just one person attending the call. It's very hard to get to talk to a human at their customer service centre. And even when you tried to make your case and explain to them your frustration, the insensitive guy on the other end will give you some inconclusive answer and disconnect the call. YES. THEY DISCONNECT YOUR CALL IN THE MIDDLE OF A CONVERSATION. You have to be very persistent and invest a lot of your time following up to get your issue addressed. Now since this was a brand new product,. I demanded a fresh replacement. So finally, they sent a Google form to fill and register your complaint. BUT, the Google form will not work!!??!!!!- it cannot be submitted due to some ""complication"". Hence, you will have to fill the form and take screenshots of it and send it to them. Then, you have to video record the issue of the product, pack that item and courier to them. Clear photographs and videos of packing are also needed. Plus, you have to write the issue in a piece of paper and stick it on the packed box.Thankfully, they arranged for the item pick up, but then started the waiting. They will refuse to even give a customer complaint number. After 3 whole weeks of continuous calling and following up and repeating the issue to the same customer service guy again and again and again, i demanded a brand new unopened replacement , but, according to the customer service policy, they have to repair the item if it is repairable and only if it is unrepairable, will they give you a brand new one. After fighting with the guy and making multiple calls again, today I received a ""repaired"" watch in a torn up box and not a brand new one. Hence, whoever is planning to buy any Amazfit products, please please consider this a warning and not by ANYTHING from them. Considering the way they treat their customers, I am sure this brand will self distruct very soon. Nobody should get to feel trapped and cheated by this brand.",[],2024-11-17,4,"Colour: Midnight Black, Style Name: Active",
5,A Perfect watch to Buy,R2MPW1E8055CEE,https://www.amazon.in/gp/customer-reviews/R2MPW1E8055CEE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,"I have received this watch 2 week ago.I am using Amazfit Brand smartwatch watch from last 6 years. 1st was Amazfit bip then Amazfit GTS 2 mini, both experience was awesome1. Display is awesome, clear & sharp.2. Battery on normal usage run 10 days. It may be depends on usage3. Build Quality could be better, due to its silver colour. It is not looks premium. If it was totally black metal then it becomes awesome4. Zepp application is so smooth.5. There is a button for some function. It will be looks cheap.",[],2024-12-13,5,"Colour: Midnight Black, Style Name: Active",
3,Not as good as expected.,R31K4U0KYFWOD2,https://www.amazon.in/gp/customer-reviews/R31K4U0KYFWOD2/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,First of all its a feature packed and good looking smartwatch. I am using this watch for 4 days. But its not well optimized. Raise to wake is slow and sometimes doesn't even works. Next thing you can do is to use the button to wake the screen. If you press the button when screen is off ot will wake the screen and open app list directly so you have to press twice everytime. If you use flashlight feature sometimes it goes off by itself and only turn on in raise to wake. Battery drain is around 10 to 12 percentage for me.Pros- Accurate sensors- Good looking and light weight.- Really good app- Lot of features- Most of the settings i can use from the watch itself without opening the app.- Weather feature can be used without location permission.Cons- Os is not optimised for the watch- Less number of watch faces- Only default face can be customised- Have some annoying bugs.- Strap style is little bit hard to get use to (I still struggle with ot everyday.),[],2022-07-23,6,"Colour: Midnight Black, Style Name: GTS 4 Mini",
4,"Good Watch, Packaging could be better",R15QY0HHLCEFOC,https://www.amazon.in/gp/customer-reviews/R15QY0HHLCEFOC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,"The Box that watch came in was in a second hand condition. Apart from that its a good purchase in this process range and has got sufficient features for someone who doesn’t want Laptop but instead only a Smartwatch on their wrists.Display Quality is good. Battery is working fine , Is still at same percentage after 6 hours of usage.",['https://m.media-amazon.com/images/I/71mI-0In2iL._SY88.jpg'],2024-10-22,7,"Colour: Midnight Black, Style Name: Active",
5,Nothing gets better than this in this budget!,R1OZRFDOYHKJZE,https://www.amazon.in/gp/customer-reviews/R1OZRFDOYHKJZE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,"It's the best real smart watch experience in limited budget. It has so many features that even after 2 weeks I have still not explored it fully. The zepp app store expands it's capabilities immensely. The health tracking is seemless. I have actually seen significant impor event in my sleep quality ever since I started using the ""readiness"" mode and realised that next day goes so well if sleep quality is good.It's a very practical and useful feature. Gps is also very accurate.I think it is THE best smartwatch if you are getting in season offer.",[],2024-10-09,8,"Colour: Midnight Black, Style Name: Active",
5,Amazfit watch,R1MOCMNGV5N8C0,https://www.amazon.in/gp/customer-reviews/R1MOCMNGV5N8C0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,Very nice watch shapes are very good looks beautiful on hand and all features in the watch are very good and accurate,[],2024-10-28,41,"Colour: Midnight Black, Style Name: Active",
4,Nice finess watch with World time,R1MN1H2Y1C2ZJ1,https://www.amazon.in/gp/customer-reviews/R1MN1H2Y1C2ZJ1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CR3C4GNW,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I bought this just for 2 reasons 1. It supports world time (for my overseas traveling) 2. It has Inbuilt GPSWorld time: World time of different cities can be selected. Altough world time  is not available on home screen but it can be configured to display by long pressing crown button or  by left swapping home screen.Display is of good quality very rich in colour and appearance. Weight of the watch is very less.One drawback: supplied strap is small a bit.If budget permits, better to go for GTS 4, in place of GTS 4 mini.","['https://m.media-amazon.com/images/I/611N0N9bbML._SY88.jpg', 'https://m.media-amazon.com/images/I/61A5egiPj7L._SY88.jpg', 'https://m.media-amazon.com/images/I/61hI5-seSeL._SY88.jpg']",2023-11-19,42,"Colour: Midnight Black, Style Name: GTS 4 Mini",
