ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Great product in this price range,R3EQ6I9G9WN961,https://www.amazon.in/gp/customer-reviews/R3EQ6I9G9WN961/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,"This smartwatch is a fantastic blend of style and functionality. The big and bold HD display is sharp and vibrant, making it a joy to use. With multiple watch faces and various sports modes, it perfectly suits diverse preferences and fitness needs.The Bluetooth calling feature and AI voice assistant add incredible convenience, ensuring seamless communication and assistance. Durable and versatile, it’s a truly impressive companion for daily life!",['https://m.media-amazon.com/images/I/51mjUSsDBtL._SY88.jpg'],2025-01-19,1,Colour: Dire Black,
5,Boult smartwatch,R1BTS9MZ983LA3,https://www.amazon.in/gp/customer-reviews/R1BTS9MZ983LA3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,"Great boult smartwatch with excellent features, the display is clear, battery life is good. It tracks fitness activity accurately.Definitely worth the price. Design also good and light weight.",[],2025-01-27,2,Colour: Dire Black,
5,Stylish and Reliable smartwatch,R1CIK9D6ZLLNJX,https://www.amazon.in/gp/customer-reviews/R1CIK9D6ZLLNJX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,"Great smartwatch with excellent features, the display is clear, battery life is impressive and it tracks fitness activity accurately.Definitely worth the price for its performance and stylish design.","['https://m.media-amazon.com/images/I/711UnJ370gL._SY88.jpg', 'https://m.media-amazon.com/images/I/71w3jCYEdQL._SY88.jpg']",2025-01-17,3,Colour: Dire Black,
5,Dire Jet Black (Metal Strap) Exclusive product.,R38BG480JBTBRN,https://www.amazon.in/gp/customer-reviews/R38BG480JBTBRN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,"Received on Sunday.Look and feel is awesome.Touch sensitivity is great.Features and themes are good.Looks great and fits best the quality of product is excellent.Calling and notification is bang on as of 1day of use.Sync up and updates are quick.Most of the features provided work perfect as of now.After 1 day of use can say it looks great and upto the mark as per the expectations.Has many app notifications once turned on from Boult Fit app.But few doesn't show up like Snapchat, messenger, telegram. Other are accurately displayed.Watch Voice command and inbuilt audio notification is great which sounds exactly as it pops up on your mobile phone.Battery charge was quick took only 48mins from 27% to reach 100%Still will review and update my views after one week of use.","['https://m.media-amazon.com/images/I/61Wa8sacwML._SY88.jpg', 'https://m.media-amazon.com/images/I/61coZJmczsL._SY88.jpg', 'https://m.media-amazon.com/images/I/61tQu2SEJnL._SY88.jpg', 'https://m.media-amazon.com/images/I/61xQKiw-cFL._SY88.jpg']",2025-01-20,4,Colour: Dire Jet Black,
5,Excellent product,R3RYIKE0IW39PK,https://www.amazon.in/gp/customer-reviews/R3RYIKE0IW39PK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,"Very stylish and good looking watch, liked it a lot. Good features and easy to use. Initial usage for 2 days, battery back up is good, Screen brightness and touch is also excellent. Happy with the purchase at a good price too.",['https://m.media-amazon.com/images/I/61k8QdI2--L._SY88.jpg'],2025-01-14,5,Colour: Dire Black,
5,Awesome product,RXA9GYUWU43Z8,https://www.amazon.in/gp/customer-reviews/RXA9GYUWU43Z8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,"The Boult Dire Smart Watch boasts a sleek 1.38'' 2.5D curved HD display, premium design, and comfortable black strap. With 250+ watch faces and IP67 resistance, it's a stylish and feature-packed device perfect for daily wear, combining form and function with ease and affordability.","['https://m.media-amazon.com/images/I/61OJFcDw9tL._SY88.jpg', 'https://m.media-amazon.com/images/I/71nxDQottgL._SY88.jpg']",2025-01-19,6,Colour: Dire Black,
5,good quality,RMZGPSOXLHQE,https://www.amazon.in/gp/customer-reviews/RMZGPSOXLHQE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,"""The smartwatch combines sleek design with excellent functionality. Its intuitive interface makes navigating features effortless, while the fitness tracking options are highly accurate. Battery life is reliable, lasting through daily use without issue. A great choice for anyone seeking style and practicality in one device.""",[],2025-01-16,7,Colour: Dire Black,
1,Bad product,R31EZ4A0USG3F1,https://www.amazon.in/gp/customer-reviews/R31EZ4A0USG3F1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,Product is not work properly. Size is so small. Don't purchase it. You can't return this order.,[],2025-01-27,8,Colour: Dire Jet Black,
5,A premium quality smart watch,R2U0VDCJDGSZVP,https://www.amazon.in/gp/customer-reviews/R2U0VDCJDGSZVP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,I love this designNot small and not too big a perfect sizeUi very smothAnd its have many Watchfaces,[],2025-01-16,57,Colour: Dire Black,
5,Excellent Quality,RXNZIGUV71YXN,https://www.amazon.in/gp/customer-reviews/RXNZIGUV71YXN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DS26M972,Very good quality smart watch. Fast charging and it's battery backup really very good. Very good deal in this price,[],2025-01-24,58,Colour: Dire Black,
