ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Note,R31PBMR4BX1S33,https://www.amazon.in/gp/customer-reviews/R31PBMR4BX1S33/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,"Product Review:After a week of using theSmartwatch, here’s my take on it:Good Design and Build QualityThe watch has a sleek, modern design that looks stylish both in casual and professional settings. The strap is comfortable and adjustable, making it easy to wear all day. The display is sharp and bright, even under direct sunlight. It feels durable without being bulky.Nice Features and PerformanceThis smartwatch is packed with features:Fitness Tracking: Tracks steps, heart rate, sleep, and even blood oxygen levels accurately.Smart Notifications: Keeps me updated with calls, messages, and app alerts without needing to check my phone.Customizable Watch Faces: Adds a personal touch to suit different moods or outfits.Battery Life: Lasts 3-4 days on a single charge, which is decent considering its performance.Good User Experience",[],2025-01-20,1,"Style Name: Phoenix Pro, Colour: Pro Black",
4,The watch is looking cool,R2UU996FQMT6B3,https://www.amazon.in/gp/customer-reviews/R2UU996FQMT6B3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,"I like this watch stunning look and classy design , good audio quality, fast connectivity , value for money,very functionality",[],2025-01-29,2,"Style Name: Pheonix, Colour: Silver Grey",
4,Looks good and does the job,RFS3XJF5YGTOH,https://www.amazon.in/gp/customer-reviews/RFS3XJF5YGTOH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,At the given price point had all the features needed. The sync with phone works well and can be used as a fashion accessory.,[],2025-01-27,3,"Style Name: Phoenix Ultra, Colour: Rainbow SS",
3,Mediocre Watch Buy At Your Own Risk,R12XBJ8J8QBFYS,https://www.amazon.in/gp/customer-reviews/R12XBJ8J8QBFYS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,It's an okayish watch it definitely not worth the value of it's not in sale but if you get it for like 1100rs without any other option you can definitely go for this,[],2025-01-25,4,"Style Name: Phoenix Pro, Colour: Pro Black",
4,The Fire-Boltt smartwatch offers an impressive combination of features at an affordable price,R387VFZRRMDVSF,https://www.amazon.in/gp/customer-reviews/R387VFZRRMDVSF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,"Features & PerformanceFire-Boltt excels in the features it packs: • Health Monitoring: The watch offers accurate heart rate monitoring, SpO2 tracking, and sleep tracking. While it’s not medical-grade, the readings are consistent and reliable for general fitness purposes. • Fitness Modes: With multiple sports modes, it caters to a wide range of activities, from walking and running to yoga and swimming. • Notifications & Connectivity: It connects seamlessly with smartphones, allowing you to receive calls, texts, and app notifications directly on your wrist. However, responding to messages or calls from the watch itself can be limited.Battery LifeThe battery life is one of its strong points, lasting up to 7 days on a single charge with moderate usage. Heavy usage with all features turned on might reduce it to 3-4 days, but this is still better than many competitors in this price range.Pros • Affordable and feature-packed. • Lightweight and comfortable design. • Good battery performance. • Reliable fitness and health tracking features.Cons • Slightly prominent bezels around the display. • Limited options for replying to notifications directly. • Companion app could use improvements in its interface and data syncing speed.ConclusionThe Fire-Boltt smartwatch is an excellent choice for anyone looking for an affordable, feature-rich wearable. While it may not compete with premium brands in terms of finesse, it delivers exceptional value for its price. Ideal for fitness enthusiasts and casual smartwatch users.",[],2024-12-05,5,"Style Name: Phoenix Ultra, Colour: Gold SS",
3,Sound,R12OI43HUX04QA,https://www.amazon.in/gp/customer-reviews/R12OI43HUX04QA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,"Low sound,  flip slow,  go to menu  slow,  get options,  mno manual time set up didnn,t find,  pick phone  advantage  design  not as per  image,  chain dim color,  screen big",[],2025-01-26,6,"Style Name: Phoenix Ultra, Colour: Gold SS",
4,Good Quality,R2STT89BGUB9QY,https://www.amazon.in/gp/customer-reviews/R2STT89BGUB9QY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,"I love this product, it so good comfortable, light in weight, good working display touch screen, nice display size and good quality product. Worth for money.",[],2025-01-17,7,"Style Name: Phoenix Pro, Colour: Pro Pink",
4,Ilove fire bolt❤️❤️,R1TAJRWDNPECWA,https://www.amazon.in/gp/customer-reviews/R1TAJRWDNPECWA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,No complaints 😃😃very smooth and nice  product very good quality 😌😌 good work 👍👍 features is really very goodThanks 🙏,['https://m.media-amazon.com/images/I/61th18ZFUuL._SY88.jpg'],2025-01-28,8,"Style Name: Phoenix Ultra, Colour: Gold SS",
4,It’s a awesome product,R36Z1I4V6F8539,https://www.amazon.in/gp/customer-reviews/R36Z1I4V6F8539/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,"Before this, also, I bought this product. It was also with friendly budget.",[],2025-01-16,33,"Style Name: Pheonix, Colour: Black",
4,Health and very eisy to handle.,R3N33NZCWN5SZ8,https://www.amazon.in/gp/customer-reviews/R3N33NZCWN5SZ8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BY2PWDFQ,It is eisy carry during exercise. It is great product for health monitor.,[],2025-01-17,34,"Style Name: Phoenix Ultra, Colour: Dark Grey SS",
