ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Noise ColorFit Pulse Smartwatch,R3OVENBZR3LWLB,https://www.amazon.in/gp/customer-reviews/R3OVENBZR3LWLB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch Screen Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black, Nice watch, smooth display, long battery life and easy to use",[],2025-01-16,1,Colour: Jet Black,
4,Very good product,R2MLKFG2NI7WIH,https://www.amazon.in/gp/customer-reviews/R2MLKFG2NI7WIH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,"Certainly! Here’s a sample review you could use:---""I recently purchased this watch, and it has quickly become my favorite accessory! The design is sleek and sophisticated, making it perfect for both casual and formal occasions. The build quality is outstanding, with a solid feel and attention to detail that shows real craftsmanship. It keeps perfect time, and the battery life has been impressive so far. I also appreciate the comfort of the band—it sits well on my wrist without feeling bulky or uncomfortable. I get compliments every time I wear it, and I can confidently say it was worth every penny. Highly recommend it for anyone looking for a stylish and reliable watch!""---Feel free to adjust it to include any specific features you love!",['https://m.media-amazon.com/images/I/71n+yb5MN-L._SY88.jpg'],2024-11-08,2,Colour: Black Link + ColorFit Macro,
5,Too good... just go for it.,RDPBBYMTAH91F,https://www.amazon.in/gp/customer-reviews/RDPBBYMTAH91F/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,"Build quality is very good, large display with more watch faces, with excellent finish with mpeccable features., for this price... please go for it.",[],2025-01-28,3,Colour: Elite Black + ColorFit Macro,
4,Good One,R3NNNYZOS36RYI,https://www.amazon.in/gp/customer-reviews/R3NNNYZOS36RYI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,"Have a good look, good battery life, call quality is ok, Bluetooth connectivity showing some unusual sometimes but still fine. Averall a good experience.",['https://m.media-amazon.com/images/I/61Hzyzy1lcL._SY88.jpg'],2025-01-15,4,Colour: Elite Black + ColorFit Quad Call,
3,Watch is nice,R3C2PIZA5QA3E1,https://www.amazon.in/gp/customer-reviews/R3C2PIZA5QA3E1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,It's lock 🔐 is not so strong but watch it amazing I this chain quality it low but dial and watch very nice,[],2025-01-24,5,Colour: Elite Silver + ColorFit Quad Call,
5,"This is a nice watch, and the price is justified.",R3UXM9T30KK7QU,https://www.amazon.in/gp/customer-reviews/R3UXM9T30KK7QU/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,"The watch is quite impressive overall. Its aesthetic appeal is notable, featuring a sleek design that effortlessly combines elegance with functionality. The color complements the style perfectly, enhancing its visual charm and making it a versatile accessory for various occasions.",['https://m.media-amazon.com/images/I/714DasL5ZxL._SY88.jpg'],2025-01-03,6,Colour: Elite Gold + ColorFit Quad Call,
5,Nice product,R37KFCYONUSL7P,https://www.amazon.in/gp/customer-reviews/R37KFCYONUSL7P/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,Worth for money ...,[],2025-01-18,7,Colour: Rose Pink + ColorFit Quad Call,
4,Nice product,R3KIKSD20ZW6IJ,https://www.amazon.in/gp/customer-reviews/R3KIKSD20ZW6IJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,It works properly and screen has higher brightness which helps us to see screen in sunlight.,[],2025-01-18,8,Colour: Royal Blue,
4,Best watch but accessibility problem,R3G97PMMQEDAXV,https://www.amazon.in/gp/customer-reviews/R3G97PMMQEDAXV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,Best watch,['https://m.media-amazon.com/images/I/71Fi9XeECUL._SY88.jpg'],2025-01-29,9,Colour: Elite Gold + ColorFit Quad Call,
4,Refund,R1OR87LUG2G3S,https://www.amazon.in/gp/customer-reviews/R1OR87LUG2G3S/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,Good,[],2025-01-23,10,Colour: Elite Black + ColorFit Quad Call,
4,Cool smart watch,R5P2VI65E6PLS,https://www.amazon.in/gp/customer-reviews/R5P2VI65E6PLS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,"Nice watch, fit is good, calling is working fine. Having a little issue with screen touch but it might be because I am not accustomed to the watch. Overall a good product in this range!",['https://m.media-amazon.com/images/I/617DUyv4+cL._SY88.jpg'],2024-12-26,11,Colour: Rose Pink + ColorFit Quad Call,
4,It is only digital watch,R15GC9EXLA2WHC,https://www.amazon.in/gp/customer-reviews/R15GC9EXLA2WHC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,Looks good can use as digital watch only for date day and time. Steps counts not accurate. Bluetooth little late call quality good size ok price low,[],2024-12-25,12,Colour: Elite Gold + ColorFit Quad Call,
4,Useful.,R3ISZWTAAVG2CL,https://www.amazon.in/gp/customer-reviews/R3ISZWTAAVG2CL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CP9NZXLF,Sturdy Material. Good Finish. Easy to Use.,[],2025-01-01,13,Colour: Elite Silver + ColorFit Quad Call,
