reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 21 January 2025,amzn1.account.AHUUNX5FEMX34ZB54ZNTYW64ZYAA,https://www.amazon.in/gp/profile/amzn1.account.AHUUNX5FEMX34ZB54ZNTYW64ZYAA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,My Opinion,R1Y664516V0PYT,https://www.amazon.in/gp/customer-reviews/R1Y664516V0PYT/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,,This watch is looking very stylish... Believe me it is a very good watch... Display is very good.... colours are very bright....I got it for 2000 in republic day sale....it is worth the money...if you want to buy it go for it without any doubts..,True,False,"['https://m.media-amazon.com/images/I/61CRQAZvTFL._SY88.jpg', 'https://m.media-amazon.com/images/I/61J0urjcuFL._SY88.jpg', 'https://m.media-amazon.com/images/I/712QoNDS0NL._SY88.jpg', 'https://m.media-amazon.com/images/I/71LCpJQtu3L._SY88.jpg']",2025-01-21,1,"Colour: Classic Tan Brown, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Classic Tan Brown'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 2 December 2024,amzn1.account.AFUSNIJZUIF545TZI4BCTUDJHTOA,https://www.amazon.in/gp/profile/amzn1.account.AFUSNIJZUIF545TZI4BCTUDJHTOA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Product is as good as it is described,R3D1EHPX9UCTUD,https://www.amazon.in/gp/customer-reviews/R3D1EHPX9UCTUD/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,,"The Noise ColorFit Ultra 3 is an exceptional smartwatch that combines style, functionality, and affordability. Its vibrant display offers crisp visuals, making navigation seamless. The fitness tracking features are robust, providing accurate heart rate monitoring, sleep tracking, and multiple sport modes, perfect for fitness enthusiasts.",True,False,[],2024-12-02,2,"Colour: Jet Black: Elite Edition, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Jet Black'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 10 December 2024,amzn1.account.AGACXPZGMR75M2CUDYGOXPIJL3XQ,https://www.amazon.in/gp/profile/amzn1.account.AGACXPZGMR75M2CUDYGOXPIJL3XQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,"Smart, Stylish, and Packed with Features!",R26N32LI55PSRN,https://www.amazon.in/gp/customer-reviews/R26N32LI55PSRN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,6 people found this helpful,"The Noise Ultra 3 Luminary Watch is a fantastic choice for anyone looking for a premium smartwatch. The design is sleek and modern, perfect for both casual and formal settings. Its vibrant display and easy-to-navigate interface make it a joy to use. The fitness tracking features are accurate and helpful, especially the heart rate and sleep monitoring. Plus, the battery life is impressive, lasting several days on a single charge. If you’re looking for a smartwatch that balances style, functionality, and performance, this one won’t disappoint!",True,False,['https://m.media-amazon.com/images/I/51LGmf0NpQL._SY88.jpg'],2024-12-10,3,"Colour: Silver Grey, Style Name: ColorFit Ultra 3 Luminary","[{'key': 'Colour', 'value': 'Silver Grey'}, {'key': 'Style Name', 'value': 'ColorFit Ultra 3 Luminary'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 28 December 2024,amzn1.account.AFXSODKJDVS3LOMJP36JJUDAQ2GA,https://www.amazon.in/gp/profile/amzn1.account.AFXSODKJDVS3LOMJP36JJUDAQ2GA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best watch in reasonable price,R1YCNE1PXQHZWP,https://www.amazon.in/gp/customer-reviews/R1YCNE1PXQHZWP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,,It's very nice watch. Looks superb in wrist.All the necessary functions are given. Comes with ip68 rating which makes it convenient for all type of weather.,True,False,[],2024-12-28,4,"Colour: Teal Blue, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Teal Blue'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 22 October 2024,amzn1.account.AGBS4H75QDGLPH6JIQHPQ2TOJV2Q,https://www.amazon.in/gp/profile/amzn1.account.AGBS4H75QDGLPH6JIQHPQ2TOJV2Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Nice watch ⌚,R25GMK4CFE10IO,https://www.amazon.in/gp/customer-reviews/R25GMK4CFE10IO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,3 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Great smartwatch with excellent features at a reasonable price! The display is bright and clear, and the fitness tracking options are accurate and versatile. Battery life is impressive, lasting several days on a single charge. The only downside is that the app connectivity could be slightly smoother. Overall, a solid choice for anyone looking for a reliable and stylish smartwatch!",True,False,['https://m.media-amazon.com/images/I/71KH0mQfNEL._SY88.jpg'],2024-10-22,5,"Colour: Glossy Silver: Elite Edition, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Glossy Silver'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 3 November 2024,amzn1.account.AH7D7YM5EVTJ7R2643PH3PUNI5KA,https://www.amazon.in/gp/profile/amzn1.account.AH7D7YM5EVTJ7R2643PH3PUNI5KA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best Ever,RZM96CSKCGA22,https://www.amazon.in/gp/customer-reviews/RZM96CSKCGA22/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,5 people found this helpful,"The Noise ColorFit Ultra 3 is an exceptional smartwatch that combines style, functionality, and affordability. Its vibrant display offers crisp visuals, making navigation seamless. The fitness tracking features are robust, providing accurate heart rate monitoring, sleep tracking, and multiple sport modes, perfect for fitness enthusiasts.Battery life is impressive, lasting several days on a single charge, which is a huge plus for users on the go. The sleek design is comfortable to wear all day, and the customizable watch faces allow for personal expression.Additionally, the smartwatch integrates well with smartphones, offering notifications and quick replies, keeping you connected without being tethered. Overall, the Noise ColorFit Ultra 3 is an excellent choice for anyone looking for a reliable, feature-rich smartwatch at a competitive price. Highly recommended!",True,False,"['https://m.media-amazon.com/images/I/71G8dzCGrFL._SY88.jpg', 'https://m.media-amazon.com/images/I/71NVP0L8HyL._SY88.jpg']",2024-11-03,6,"Colour: Jet Black: Elite Edition, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Jet Black'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 24 January 2025,amzn1.account.AHJOJGSDO5NROCJQM64OL4GMKQUA,https://www.amazon.in/gp/profile/amzn1.account.AHJOJGSDO5NROCJQM64OL4GMKQUA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Battery,R1TOM70JM8ASMY,https://www.amazon.in/gp/customer-reviews/R1TOM70JM8ASMY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,,Bad product.,True,False,['https://m.media-amazon.com/images/I/71qTPkgk9gL._SY88.jpg'],2025-01-24,7,"Colour: Jet Black, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Jet Black'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 25 November 2024,amzn1.account.AF3HG3QC74KYF6CMMYI7UXM73TKA,https://www.amazon.in/gp/profile/amzn1.account.AF3HG3QC74KYF6CMMYI7UXM73TKA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Product Specification,R1ET2AI7D2SF4Q,https://www.amazon.in/gp/customer-reviews/R1ET2AI7D2SF4Q/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,,"Great Product,Great Quality Of Watch Look Is Very Amazing And The Amoled Display Feels Very Good While Using The Sound Quality Of Watch Is Perfect And The Price Is Also Reasonable.",True,False,[],2024-11-25,8,"Colour: Jet Black: Elite Edition, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Jet Black'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 22 January 2025,amzn1.account.AGALRTG5YWVGVGRCRIORSADOZJJQ,https://www.amazon.in/gp/profile/amzn1.account.AGALRTG5YWVGVGRCRIORSADOZJJQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Superb quality,R3M7TWGOYAHTLQ,https://www.amazon.in/gp/customer-reviews/R3M7TWGOYAHTLQ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,,"Loved the product, amazing display quality.Worth to buy!!",True,False,[],2025-01-22,41,"Colour: Jet Black: Elite Edition, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Jet Black'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=6&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_6&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
Reviewed in India on 27 January 2025,amzn1.account.AG4Z2Y67DIQ3S3QPWV2DKKSTPWPA,https://www.amazon.in/gp/profile/amzn1.account.AG4Z2Y67DIQ3S3QPWV2DKKSTPWPA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,👍,R1H8DK87PRU2TT,https://www.amazon.in/gp/customer-reviews/R1H8DK87PRU2TT/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BVR4DSGB,,👍,True,False,[],2025-01-27,42,"Colour: Jet Black, Style Name: Ultra 3","[{'key': 'Colour', 'value': 'Jet Black'}, {'key': 'Style Name', 'value': 'Ultra 3'}]",,,https://www.amazon.in/product-reviews/B0BVR4DSGB?pageNumber=6&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BVR4DSGB&reftag=cm_cr_arp_d_paging_btm_next_6&scope=reviewsAjax0,allStars,,B0BVR4DSGB,B0BVR4DSGB,B0BVR4DSGB,"{'price': None, 'listPrice': None}",https://www.amazon.in//Noise-ColorFit-Bluetooth-Metallic-Functional/dp/B0BVR4DSGB/ref=zg_bs_g_5605728031_d_sccl_29/258-6888058-4683712?psc=1,India,
