reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 26 November 2024,amzn1.account.AHO7ZO6DI5QJGXNHI4XLY3TUHRZA,https://www.amazon.in/gp/profile/amzn1.account.AHO7ZO6DI5QJGXNHI4XLY3TUHRZA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,The worst smart watch from Firebolt,RGIJGZL73Q3F9,https://www.amazon.in/gp/customer-reviews/RGIJGZL73Q3F9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,15 people found this helpful,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     I was using various smart watches from Firebolt and I ordered this model with high expectation. But though it looks good, it failed impress me from day one. The battery life is extremly poor compared to their earlier models and within few weeks its health monitors failed to work! Though there is a 1 year warranty I am not able to get any proper guidance from Amazon in this regard. I wouldnt recommend this product any more.This product first stopped its health monitoring functions with in few weeks and now it does not even switch on. The warranty request is another big pain as they need video to be made with in 20 mb yet show all what they want. I had so far purchased about 5 smart watches from them through amazon but last three are the worst. Poor battery and over heating and now it stopped working in less than a month. Dont buy this product",True,False,[],2024-11-26,1,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 1 December 2024,amzn1.account.AHDCYNZTO2YBW3FCOLEZQUPSXETQ,https://www.amazon.in/gp/profile/amzn1.account.AHDCYNZTO2YBW3FCOLEZQUPSXETQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,A high quality game changer cellular watch,R3VOP607BQUKLE,https://www.amazon.in/gp/customer-reviews/R3VOP607BQUKLE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,20 people found this helpful,If one is  clear about their  requirements and the budget .....most of the the times one is able to get a good value for money deal.If you want an effective cellular calling watch with a health suite with made in india 1 year warranty and nothing more this is the one for you .The battery is good and compared with 250 mah bt phones it is way much better .The tft screen is rather impressive and smooth .The extra cost here is an independent new connection and a nano simThe only negative is the first time set up and it takes several reboots but once it is synced ...it is solid performance .As for the app it must be scanned from the watches qr code by the mobile phone ...the FM active act is useless and does not bind to the watch .Final verdict ....just go for this high quality cellular watch ...it is a game changer at 2000 .7 Jan 2025 my second purchase ....highly recommended for those who want a non android calling watch with health suite. As for customer service they have tech support team that responds and assists very well via email only .,True,False,[],2024-12-01,2,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 6 January 2025,amzn1.account.AEEQRHDMTLTM233GUYKKLR5U6HBA,https://www.amazon.in/gp/profile/amzn1.account.AEEQRHDMTLTM233GUYKKLR5U6HBA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Smartwatch touch issues within couple of weeks of purchase,R2458HIZD1CKQZ,https://www.amazon.in/gp/customer-reviews/R2458HIZD1CKQZ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,18 people found this helpful,"Purchased the Fire Boltt 4G Pro Volte Calling Smartwatch from Amazon on 29th November 2024 (delivered 30th Nov).In less than 1 month after purchasing the watch, there are issues with it including:  1. Primary and big issue: Touch screen not working correctly. It does not work in some parts of the screen and the touch response is unpredictable. As a result, simple operations are diffficult to do, e.g., not possible to pick up incoming calls by pressing the green call-accept button, and not possible to disconnect calls by pressing the red call-disconnect button. Touch reponse not working in some parts of the screen (except on the sides).  2. SIM stopped getting recognised, even though it worked fine for the first 2 weeks or so. It is now recognised again, but stops working in between - behaviour is erratic.I tried contacting Fire Boltt Customer Care on 3 different numbers (including the one provided on product packaging, plus 2 other numbers found on the internet), as well as emailed to the support email address provided on product packaging. None of these methods worked. I then got an email saying I need to register the concern on their complaint portal, which I did. Overall, this has been a poor experience.",True,False,[],2025-01-06,3,Colour: Gray,"[{'key': 'Colour', 'value': 'Gray'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 28 January 2025,amzn1.account.AH6ONOR6WD6AC5FHMHNN54BMBOTA,https://www.amazon.in/gp/profile/amzn1.account.AH6ONOR6WD6AC5FHMHNN54BMBOTA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Best watch for calling with sim,R3SFX9TT293XKV,https://www.amazon.in/gp/customer-reviews/R3SFX9TT293XKV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,,"I am very happy to have it , with lowest price among all and very satisfied with this watch . All functions are good , no hang while using",True,False,"['https://m.media-amazon.com/images/I/61+r6gAWT+L._SY88.jpg', 'https://m.media-amazon.com/images/I/61ye0eCCm4L._SY88.jpg']",2025-01-28,4,Colour: Gray,"[{'key': 'Colour', 'value': 'Gray'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 7 October 2024,amzn1.account.AFHEFOAVQSIYGRUFNBDXP2DERPLQ,https://www.amazon.in/gp/profile/amzn1.account.AFHEFOAVQSIYGRUFNBDXP2DERPLQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Firebolt 4g pro smartwatch,R1GQLPEZ527FOU,https://www.amazon.in/gp/customer-reviews/R1GQLPEZ527FOU/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,30 people found this helpful,"Impressive Budget Smartwatch Firebolt 4G .The Firebolt 4G Pro Smart Watch is an impressive budget-friendly option that packs a punch. With its vibrant 1.7-inch display, responsive touchscreen interface, and sleek design, it's hard to believe it's priced  The 4G connectivity and SIM card functionality make it a convenient option for those who want to stay connected without their phone.Battery life is impressive, lasting up to 5 days on a single charge. The water-resistant design provides peace of mind, and the watch's fitness tracking features, including step tracking and calorie counting, are useful.However, the limited app selection and lack of built-in GPS tracking for workouts are notable drawbacks. Heart rate monitoring accuracy can also be inconsistent.The Firebolt 4G Pro Smart Watch is an excellent value-for-money option for those seeking a basic smartwatch experience. While it may not rival high-end smartwatches, it's a solid choice for those on a budget.If you're looking for an affordable smartwatch with basic features, the Firebolt 4G Pro is worth considering. However, if you prioritize advanced fitness tracking or a wider app selection, you may want to explore other options.",True,False,"['https://m.media-amazon.com/images/I/616A2jhjpvL._SY88.jpg', 'https://m.media-amazon.com/images/I/61H+2SbvUyL._SY88.jpg', 'https://m.media-amazon.com/images/I/61sHU8uqfIL._SY88.jpg', 'https://m.media-amazon.com/images/I/71nownMqCiL._SY88.jpg']",2024-10-07,5,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 4 January 2025,amzn1.account.AFPMFXMGSN75R6ZHCNGRBE4Y6IAQ,https://www.amazon.in/gp/profile/amzn1.account.AFPMFXMGSN75R6ZHCNGRBE4Y6IAQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Waste of money,R14JE26DA47GBO,https://www.amazon.in/gp/customer-reviews/R14JE26DA47GBO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,4 people found this helpful,Product is very bad. My worst purchase of 2024.. battery backup is pathetic not even lasts for single day. They sent me used product bcoz when I tried to connect with my phone it's showing watch is already connected with another device.. I tried so many times to connect with My phone but it is not even connecting.. I raised a complaint to fire bolt next day of purchase but no response.. no customer care support.. so! The product is Full waste of money.. I already Boat smart watch and experience with boat is just amazing.. they providing same all features with low price and battery lasts atleast for a week.. so won't suggest anyone to waste ur money in this fire bolt pathetic watch.. Go for Boat instead.. very disappointed with fire bolt and amazon.. they have sent me used product,True,False,['https://m.media-amazon.com/images/I/710NOohiU5L._SY88.jpg'],2025-01-04,6,Colour: Green,"[{'key': 'Colour', 'value': 'Green'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 26 January 2025,amzn1.account.AF6MIJMOIVMTPLMSXZCXNHUTSX6A,https://www.amazon.in/gp/profile/amzn1.account.AF6MIJMOIVMTPLMSXZCXNHUTSX6A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Affordable and nice quality 😉👍🏼,R2WZY9LQPZ7H9H,https://www.amazon.in/gp/customer-reviews/R2WZY9LQPZ7H9H/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,,An good product very affordable to buy👍🏼.Nice quality and finishing up good product 👍🏼😊No problem or complaint about the productSuch a nice product and I am very happy 😁,True,False,[],2025-01-26,7,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 27 October 2024,amzn1.account.AHN4HDWBX5TZDQXJAQQEVJHADQBQ,https://www.amazon.in/gp/profile/amzn1.account.AHN4HDWBX5TZDQXJAQQEVJHADQBQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Supports 4G calling only. No Bluetooth or wifi,R8HL71CHBHE3D,https://www.amazon.in/gp/customer-reviews/R8HL71CHBHE3D/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,25 people found this helpful,"Hugely disappointed with this 4G SIM supported smart watch.It does support 4G volte calling. Nothing else, apart from other smart watch functions.It is just like a small feature phone with basic smart watch functions like SPO2, blood pressure monitoring etc.For phone calling functions, you will have to use the watch itself. No Bluetooth or wifi support.To see weather etc, you will have to connect your phone with the app.After first recharging, battery found discharging quite fast. 15% in 30 -40 minutes.Wrist band is quite good.Various display faces are available. In some display face, you can see the mobile signal strength bars.",True,False,['https://m.media-amazon.com/images/I/61lzi1cVtbL._SY88.jpg'],2024-10-27,8,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 29 November 2024,amzn1.account.AEVW2BHJUCSMYWZXTT4TXJDTA4RA,https://www.amazon.in/gp/profile/amzn1.account.AEVW2BHJUCSMYWZXTT4TXJDTA4RA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Nice watch for the cost,RLZOA5UMCTDI5,https://www.amazon.in/gp/customer-reviews/RLZOA5UMCTDI5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,,Nice watch for this price range,True,False,[],2024-11-29,25,Colour: Blue,"[{'key': 'Colour', 'value': 'Blue'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
Reviewed in India on 23 October 2024,amzn1.account.AHFWDEAXLKL6EAWBWQHIZH6VPKQA,https://www.amazon.in/gp/profile/amzn1.account.AHFWDEAXLKL6EAWBWQHIZH6VPKQA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Basic functions,R11HN2L3TNYYA4,https://www.amazon.in/gp/customer-reviews/R11HN2L3TNYYA4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CXXDW4XG,16 people found this helpful,"This is an average product, if you just need the call feature - making & receiving calls are easy and mic & speaker working good. But, you will be disappointed if you want more from this product. The charge doesn't last for even a day. The app is also basic with nothing much to add to the value of the smart watch.",True,False,[],2024-10-23,26,Colour: Black,"[{'key': 'Colour', 'value': 'Black'}]",,,https://www.amazon.in/product-reviews/B0CXXDW4XG?pageNumber=4&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0CXXDW4XG&reftag=cm_cr_arp_d_paging_btm_next_4&scope=reviewsAjax0,allStars,,B0CXXDW4XG,B0CXXDW4XG,B0CXXDW4XG,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDW4XG/ref=zg_bs_g_5605728031_d_sccl_23/258-6888058-4683712?psc=1,India,
