reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 17 January 2025,amzn1.account.AGHJSUJOX3MXOPMRRYECHS75WWDA,https://www.amazon.in/gp/profile/amzn1.account.AGHJSUJOX3MXOPMRRYECHS75WWDA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,supereb smartwatch,R3CAJQPD78XSIE,https://www.amazon.in/gp/customer-reviews/R3CAJQPD78XSIE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,,"I am writing the review after 4 days use. I found it better than my expectations.It fulfills all the requirements and have all the facilities as written in specification. The look, build quality, responsiveness and accuracy is superb. GPS position and map working fine, there is no hitch in connecting GPS. BT calling is working fine. I have not charged the battery since 4 days and its still 40 % left with all the functions in use for 4 hr use daily. Cable for charging is smoothly sitting in it place for charging.Its belt is smooth but I felt skin irritation after couple of hours use and a bit difficult to take out due to its tuck in design, this is only drawback I face with this smartwatch.",True,False,[],2025-01-17,1,Colour: Black + 1.96 Inches,"[{'key': 'Colour', 'value': 'Black + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 3 November 2024,amzn1.account.AEPDV3UBB5QP3SLJQKU62HHG6YIA,https://www.amazon.in/gp/profile/amzn1.account.AEPDV3UBB5QP3SLJQKU62HHG6YIA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Watch itself is very good but the strap is not good.,RVU8FID0XEWJ,https://www.amazon.in/gp/customer-reviews/RVU8FID0XEWJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,13 people found this helpful,"The watch itself is very good but as for the strap, it looks and feels good in the hand however it is not good for longer wearing. It has caused a rash. I don't wear it too tightly and my previous smartwatch's strap never had any such problems. So, I recommend buying a different strap. As for the smartwatch itself, The step counter is very accurate due to the GPS. The speaker is loud and clear enough. and the battery drops around 15% per day with every feature turned on (all day heart rate monitoring, all day SpO2 monitoring, all day stress monitoring, always on display, raise to wake up). I charge it everyday when I bath. In 20 minutes it charges 30% from my 33 Watt charger so, the battery life is very good. the companion app (mi fitness) is also very good. it makes reaching the goals like a game. If you have a hyperOS smartphone like me, it is very good as it syncs things like DND mode as well.",True,False,['https://m.media-amazon.com/images/I/51cc+jyKR9L._SY88.jpg'],2024-11-03,2,Colour: Black + 1.96 Inches,"[{'key': 'Colour', 'value': 'Black + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 15 January 2025,amzn1.account.AGQG23WTSLZSUBPCML4U2OVYJS6Q,https://www.amazon.in/gp/profile/amzn1.account.AGQG23WTSLZSUBPCML4U2OVYJS6Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Surprisingly Solid Budget Fitness Tracker - Redmi Watch 5 Lite Review,RR96VUHKV28G0,https://www.amazon.in/gp/customer-reviews/RR96VUHKV28G0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,,"The Redmi Watch 5 Lite punches well above its weight for the price. I was pleasantly surprised by its feature set and overall performance.Pros: * Sleek Design: The watch looks modern and minimalistic. It's lightweight and comfortable to wear all day, even during sleep. * Accurate Fitness Tracking: Steps, heart rate, and sleep monitoring seem accurate and reliable. GPS for outdoor activities works well too. * Good Battery Life: Easily lasts a week on a single charge with moderate usage, which is impressive for a budget tracker. * Decent Display: The screen is bright and clear enough for outdoor visibility. * Value for Money: You get a lot of features for the price, making it a compelling option for budget-conscious fitness enthusiasts.Cons: * Limited App Support: While the app has basic functionality, it could use some improvements in terms of UI/UX and features. * Smartwatch Features are Basic: Don't expect advanced smartwatch features like extensive app support or voice assistant integration.Overall:If you're looking for an affordable fitness tracker that delivers on the essentials, the Redmi Watch 5 Lite is an excellent choice. It's a solid all-rounder with accurate tracking, good battery life, and a stylish design. While it may lack some of the bells and whistles of more expensive smartwatches, it effectively serves its purpose as a fitness companion.Recommendation:Highly recommended for budget-conscious individuals who prioritize fitness tracking features like step counting, heart rate monitoring, and sleep tracking.Note: This review is based on personal experience and may vary depending on individual usage.I hope this review is helpful!",True,False,"['https://m.media-amazon.com/images/I/51KYrV6cFUL._SY88.jpg', 'https://m.media-amazon.com/images/I/61Z0EoA3jyL._SY88.jpg', 'https://m.media-amazon.com/images/I/61jee8ou8vL._SY88.jpg', 'https://m.media-amazon.com/images/I/71M4TOlZCCL._SY88.jpg']",2025-01-15,3,Colour: Light Gold + 1.96 Inches,"[{'key': 'Colour', 'value': 'Light Gold + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 28 September 2024,amzn1.account.AFYKMO7EOS5D2XHRC5WK6P6E2K2A,https://www.amazon.in/gp/profile/amzn1.account.AFYKMO7EOS5D2XHRC5WK6P6E2K2A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Disappointing Experience with Several Missing Features and Bugs,R3C7VFD769UTDL,https://www.amazon.in/gp/customer-reviews/R3C7VFD769UTDL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,84 people found this helpful,"1. No Auto-Lock Feature: The watch lacks an auto-lock feature, such as unlocking by holding the side button. This is problematic in situations involving water (showering, washing hands, or rain), leading to accidental touch issues.2. Missing Auto-Brightness: At this price point, an auto-brightness feature is expected. Its absence impacts battery life, as brightness cannot adjust automatically to ambient light.3. No Compass or Water Reminder: Basic features like a compass and water reminder are missing, which are typically standard in smartwatches at this price.4. Inaccurate GPS: The GPS accuracy is subpar, affecting activity tracking.5. Software Bugs:Step counter issues: After completing 3260 steps yesterday, the stats failed to reset after midnight, showing yesterday’s data incorrectly. (As you can see in the image).Sleep tracking: The watch inaccurately recorded a nap while I was awake and moving regularly.Each time you make or receive a call, the volume automatically resets to the minimum. You have to manually increase it after every call, and there is no option to permanently set it to the maximum.Additionally, Xiaomi's app only provides a basic breath quality score, whereas Amazfit offers more detailed information. In Amazfit, I found insights like how many times I experienced poor breath quality along with the specific times. Xiaomi's app needs to offer more detailed data and insights for a better user experience.6. Google Calendar Sync Limitations: The watch only syncs events from Google Calendar but does not sync tasks, limiting its productivity functionality.Given these issues, the watch does not meet expectations at this price. The software is particularly disappointing. In comparison, Amazfit provided much more accurate tracking and better app data. I used Amazfit for 2 years, but due to a display issue, I decided to buy a new one and wanted to experience the Hyper OS ecosystem. Being a Xiaomi phone user, I expected more from their smartwatch, but the experience has been underwhelming. I hope future updates address the bugs and improve feature accuracy.In Amazfit, the Zepp OS provides additional features like app installations, which add value. However, I don't see any unique features in Xiaomi's Hyper OS. It feels as simple as what you’d find in other smartwatches in the ₹1,000-₹2,000 range like Fastrack, Fire-Bolt, Noise, Boat, or similar brands. There’s nothing special or any additional features like the ones Zepp OS offers. Xiaomi's Hyper OS seems more like hype than actual innovation.It also lacks animated watch faces, which are common in other smartwatches. They really need to improve several aspects.",True,False,['https://m.media-amazon.com/images/I/71qSbZhFd+L._SY88.jpg'],2024-09-28,4,Colour: Black + 1.96 Inches,"[{'key': 'Colour', 'value': 'Black + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 22 December 2024,amzn1.account.AF6KQ5AOOGXVWEH6XABHVN3FDVOQ,https://www.amazon.in/gp/profile/amzn1.account.AF6KQ5AOOGXVWEH6XABHVN3FDVOQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best in segment,R37HAXW6PKJV9V,https://www.amazon.in/gp/customer-reviews/R37HAXW6PKJV9V/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,2 people found this helpful,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     The watch features a stunning AMOLED screen, delivering vibrant colors and sharp clarity, perfect for both indoor and outdoor use. With over 150 sports modes, it caters to a wide range of fitness enthusiasts, from casual walkers to professional athletes. Its user interface is smooth and intuitive, making navigation a breeze. The extensive sports tracking ensures accurate performance monitoring, while the battery life remains impressive despite the power-hungry display. Overall, it’s a great blend of style and functionality, ideal for active lifestyles.",True,False,"['https://m.media-amazon.com/images/I/614xMtfz+OL._SY88.jpg', 'https://m.media-amazon.com/images/I/61SLRfMf20L._SY88.jpg']",2024-12-22,5,Colour: Light Gold + 1.96 Inches,"[{'key': 'Colour', 'value': 'Light Gold + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 26 January 2025,amzn1.account.AEEGZTQRFCBZUM5GR63CQFCXAH6Q,https://www.amazon.in/gp/profile/amzn1.account.AEEGZTQRFCBZUM5GR63CQFCXAH6Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,"Excellent display quality,almost accurate sensors , best battery life & very comfortable to wear.",R3V9UWPS3E0ADI,https://www.amazon.in/gp/customer-reviews/R3V9UWPS3E0ADI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,,"Very Crip ,bright & colourful display & quite accurate sensors as well.Looks very elegent when we wear it.Has many watch faces which are stunning & also above all battery life is too great .I have had almost most of Samsung & other brands watches, but this one i would say, is outstanding in terms of cost, battery life & display.It is very light & comfortable to wear as well.",True,False,[],2025-01-26,6,Colour: Light Gold + 1.96 Inches,"[{'key': 'Colour', 'value': 'Light Gold + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 28 October 2024,amzn1.account.AEM7LQTH6CQWTWX2ZCKIRNGMSVJA,https://www.amazon.in/gp/profile/amzn1.account.AEM7LQTH6CQWTWX2ZCKIRNGMSVJA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Value for money,R1TSRTQIHQXDV3,https://www.amazon.in/gp/customer-reviews/R1TSRTQIHQXDV3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,One person found this helpful,Good quality but white colour is not a good,True,False,['https://m.media-amazon.com/images/I/61BjnMCoR5L._SY88.jpg'],2024-10-28,7,Colour: Light Gold + 1.96 Inches,"[{'key': 'Colour', 'value': 'Light Gold + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 7 November 2024,amzn1.account.AGOEU75PBZVLJK3S3L45CHMFXZMQ,https://www.amazon.in/gp/profile/amzn1.account.AGOEU75PBZVLJK3S3L45CHMFXZMQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Best fitness tracking band in India,R2PGJ5NGO1FM93,https://www.amazon.in/gp/customer-reviews/R2PGJ5NGO1FM93/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,2 people found this helpful,Pros - 1 best display2 accurate fitness tracking3 good tuch quality4 good call qualityCon - only and it can be corrected in future update that the call volume is not saved everytime I have to increase the volume to listen the other personAs per my analysis it's the best watch in market go for it Xiaomi will fix volume bug in future update.,True,False,['https://m.media-amazon.com/images/I/61RS-IUQwXL._SY88.jpg'],2024-11-07,8,Colour: Black + 1.96 Inches,"[{'key': 'Colour', 'value': 'Black + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 7 November 2024,amzn1.account.AFHHDM2OFE4UK4JPGFHFSYLNTSFA,https://www.amazon.in/gp/profile/amzn1.account.AFHHDM2OFE4UK4JPGFHFSYLNTSFA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Neat and clean good finishing,R2BXG7D2YA7Z06,https://www.amazon.in/gp/customer-reviews/R2BXG7D2YA7Z06/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,,Nice built quality 👌,True,False,[],2024-11-07,49,Colour: Black + 1.96 Inches,"[{'key': 'Colour', 'value': 'Black + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=7&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_7&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
Reviewed in India on 23 January 2025,amzn1.account.AGCSSHT6RKI5ZKRU4RJNCFECUXIA,https://www.amazon.in/gp/profile/amzn1.account.AGCSSHT6RKI5ZKRU4RJNCFECUXIA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Loved it...,RF8AQY20ZRTN5,https://www.amazon.in/gp/customer-reviews/RF8AQY20ZRTN5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0DH2SPVZC,One person found this helpful,Nice watch loaded with features with decent battery backup.,True,False,"['https://m.media-amazon.com/images/I/61s5wOagNAL._SY88.jpg', 'https://m.media-amazon.com/images/I/71nIcAox7aL._SY88.jpg']",2025-01-23,50,Colour: Black + 1.96 Inches,"[{'key': 'Colour', 'value': 'Black + 1.96 Inches'}]",,,https://www.amazon.in/product-reviews/B0DH2SPVZC?pageNumber=7&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0DH2SPVZC&reftag=cm_cr_arp_d_paging_btm_next_7&scope=reviewsAjax0,allStars,,B0DH2SPVZC,B0DH2SPVZC,B0DH2SPVZC,"{'price': None, 'listPrice': None}",https://www.amazon.in//Redmi-Watch-Lite-Connectivity-FemaleHealth/dp/B0DH2SPVZC/ref=zg_bs_g_5605728031_d_sccl_14/258-6888058-4683712?psc=1,India,
