reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 20 January 2025,amzn1.account.AELODRJIU3XVGZAL2USULSHOBW7Q,https://www.amazon.in/gp/profile/amzn1.account.AELODRJIU3XVGZAL2USULSHOBW7Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Note,R31PBMR4BX1S33,https://www.amazon.in/gp/customer-reviews/R31PBMR4BX1S33/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,One person found this helpful,"Product Review:After a week of using theSmartwatch, here’s my take on it:Good Design and Build QualityThe watch has a sleek, modern design that looks stylish both in casual and professional settings. The strap is comfortable and adjustable, making it easy to wear all day. The display is sharp and bright, even under direct sunlight. It feels durable without being bulky.Nice Features and PerformanceThis smartwatch is packed with features:Fitness Tracking: Tracks steps, heart rate, sleep, and even blood oxygen levels accurately.Smart Notifications: Keeps me updated with calls, messages, and app alerts without needing to check my phone.Customizable Watch Faces: Adds a personal touch to suit different moods or outfits.Battery Life: Lasts 3-4 days on a single charge, which is decent considering its performance.Good User Experience",True,False,[],2025-01-20,1,"Style Name: Phoenix Pro, Colour: Pro Black","[{'key': 'Style Name', 'value': 'Phoenix Pro'}, {'key': 'Colour', 'value': 'Pro Black'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 29 January 2025,amzn1.account.AH4UQIKDQDHDBSYJCP6MNKF734UQ,https://www.amazon.in/gp/profile/amzn1.account.AH4UQIKDQDHDBSYJCP6MNKF734UQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,The watch is looking cool,R2UU996FQMT6B3,https://www.amazon.in/gp/customer-reviews/R2UU996FQMT6B3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,,"I like this watch stunning look and classy design , good audio quality, fast connectivity , value for money,very functionality",True,False,[],2025-01-29,2,"Style Name: Pheonix, Colour: Silver Grey","[{'key': 'Style Name', 'value': 'Pheonix'}, {'key': 'Colour', 'value': 'Silver Grey'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 27 January 2025,amzn1.account.AET65MHX2KZU6IJZAWP36NAWHJOA,https://www.amazon.in/gp/profile/amzn1.account.AET65MHX2KZU6IJZAWP36NAWHJOA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Looks good and does the job,RFS3XJF5YGTOH,https://www.amazon.in/gp/customer-reviews/RFS3XJF5YGTOH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,,At the given price point had all the features needed. The sync with phone works well and can be used as a fashion accessory.,True,False,[],2025-01-27,3,"Style Name: Phoenix Ultra, Colour: Rainbow SS","[{'key': 'Style Name', 'value': 'Phoenix Ultra'}, {'key': 'Colour', 'value': 'Rainbow SS'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 25 January 2025,amzn1.account.AHNXVZ4MSLX6IZ7ALSANHR24SFBQ,https://www.amazon.in/gp/profile/amzn1.account.AHNXVZ4MSLX6IZ7ALSANHR24SFBQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Mediocre Watch Buy At Your Own Risk,R12XBJ8J8QBFYS,https://www.amazon.in/gp/customer-reviews/R12XBJ8J8QBFYS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,,It's an okayish watch it definitely not worth the value of it's not in sale but if you get it for like 1100rs without any other option you can definitely go for this,True,False,[],2025-01-25,4,"Style Name: Phoenix Pro, Colour: Pro Black","[{'key': 'Style Name', 'value': 'Phoenix Pro'}, {'key': 'Colour', 'value': 'Pro Black'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 5 December 2024,amzn1.account.AFIXTIT26P6BOFO54MMMTJGUYKVQ,https://www.amazon.in/gp/profile/amzn1.account.AFIXTIT26P6BOFO54MMMTJGUYKVQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,The Fire-Boltt smartwatch offers an impressive combination of features at an affordable price,R387VFZRRMDVSF,https://www.amazon.in/gp/customer-reviews/R387VFZRRMDVSF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,,"Features & PerformanceFire-Boltt excels in the features it packs: • Health Monitoring: The watch offers accurate heart rate monitoring, SpO2 tracking, and sleep tracking. While it’s not medical-grade, the readings are consistent and reliable for general fitness purposes. • Fitness Modes: With multiple sports modes, it caters to a wide range of activities, from walking and running to yoga and swimming. • Notifications & Connectivity: It connects seamlessly with smartphones, allowing you to receive calls, texts, and app notifications directly on your wrist. However, responding to messages or calls from the watch itself can be limited.Battery LifeThe battery life is one of its strong points, lasting up to 7 days on a single charge with moderate usage. Heavy usage with all features turned on might reduce it to 3-4 days, but this is still better than many competitors in this price range.Pros • Affordable and feature-packed. • Lightweight and comfortable design. • Good battery performance. • Reliable fitness and health tracking features.Cons • Slightly prominent bezels around the display. • Limited options for replying to notifications directly. • Companion app could use improvements in its interface and data syncing speed.ConclusionThe Fire-Boltt smartwatch is an excellent choice for anyone looking for an affordable, feature-rich wearable. While it may not compete with premium brands in terms of finesse, it delivers exceptional value for its price. Ideal for fitness enthusiasts and casual smartwatch users.",True,False,[],2024-12-05,5,"Style Name: Phoenix Ultra, Colour: Gold SS","[{'key': 'Style Name', 'value': 'Phoenix Ultra'}, {'key': 'Colour', 'value': 'Gold SS'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 26 January 2025,amzn1.account.AFH2V56BEWYTH4UDRHI6VLCPLYIA,https://www.amazon.in/gp/profile/amzn1.account.AFH2V56BEWYTH4UDRHI6VLCPLYIA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,3,Sound,R12OI43HUX04QA,https://www.amazon.in/gp/customer-reviews/R12OI43HUX04QA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,,"Low sound,  flip slow,  go to menu  slow,  get options,  mno manual time set up didnn,t find,  pick phone  advantage  design  not as per  image,  chain dim color,  screen big",True,False,[],2025-01-26,6,"Style Name: Phoenix Ultra, Colour: Gold SS","[{'key': 'Style Name', 'value': 'Phoenix Ultra'}, {'key': 'Colour', 'value': 'Gold SS'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 17 January 2025,amzn1.account.AG5HDPS6IAXK7YAZU77IU6QSS46Q,https://www.amazon.in/gp/profile/amzn1.account.AG5HDPS6IAXK7YAZU77IU6QSS46Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Good Quality,R2STT89BGUB9QY,https://www.amazon.in/gp/customer-reviews/R2STT89BGUB9QY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,,"I love this product, it so good comfortable, light in weight, good working display touch screen, nice display size and good quality product. Worth for money.",True,False,[],2025-01-17,7,"Style Name: Phoenix Pro, Colour: Pro Pink","[{'key': 'Style Name', 'value': 'Phoenix Pro'}, {'key': 'Colour', 'value': 'Pro Pink'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 28 January 2025,amzn1.account.AFZFMLM35OQG2FYLWH5FPC4MRCGQ,https://www.amazon.in/gp/profile/amzn1.account.AFZFMLM35OQG2FYLWH5FPC4MRCGQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Ilove fire bolt❤️❤️,R1TAJRWDNPECWA,https://www.amazon.in/gp/customer-reviews/R1TAJRWDNPECWA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,,No complaints 😃😃very smooth and nice  product very good quality 😌😌 good work 👍👍 features is really very goodThanks 🙏,True,False,['https://m.media-amazon.com/images/I/61th18ZFUuL._SY88.jpg'],2025-01-28,8,"Style Name: Phoenix Ultra, Colour: Gold SS","[{'key': 'Style Name', 'value': 'Phoenix Ultra'}, {'key': 'Colour', 'value': 'Gold SS'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 23 November 2024,amzn1.account.AEGR2S7EF2MLE2EPN7C2LX64N36A,https://www.amazon.in/gp/profile/amzn1.account.AEGR2S7EF2MLE2EPN7C2LX64N36A/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Fire-Boltt,R10M7FYDON6VIX,https://www.amazon.in/gp/customer-reviews/R10M7FYDON6VIX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,7 people found this helpful,"Fire-Boltt Smartwatch Review😊😊The Fire-Boltt smartwatch is an impressive blend of style, functionality, and affordability. With a sleek design and lightweight build, it offers comfort for all-day wear. The vibrant display is bright and responsive, making navigation easy.Equipped with comprehensive health tracking features, including heart rate monitoring, SpO2 measurement, and sleep tracking, it caters well to fitness enthusiasts. The multiple sports modes enhance its appeal for various activities. Connectivity with both Android and iOS devices is seamless, delivering timely notifications for calls and messages.The accompanying app is user-friendly, though it could benefit from a cleaner interface. Battery life is commendable, lasting several days on a single charge.Overall, the Fire-Boltt smartwatch provides excellent value for money, making it a solid choice for anyone looking for a reliable and stylish wearable without a hefty price tag. Highly recommended for those seeking an affordable smartwatch packed with features!",True,False,"['https://m.media-amazon.com/images/I/61pno2wR9XL._SY88.jpg', 'https://m.media-amazon.com/images/I/713+NAOo0bL._SY88.jpg']",2024-11-23,41,"Style Name: Phoenix Pro, Colour: Pro Black","[{'key': 'Style Name', 'value': 'Phoenix Pro'}, {'key': 'Colour', 'value': 'Pro Black'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=6&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_6&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
Reviewed in India on 26 January 2025,amzn1.account.AGFP62QFHOURBWAKQFC7Y3WRFIXA,https://www.amazon.in/gp/profile/amzn1.account.AGFP62QFHOURBWAKQFC7Y3WRFIXA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Go for it..good one,R3P65271TE6EM1,https://www.amazon.in/gp/customer-reviews/R3P65271TE6EM1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0BRKXXPZ7,One person found this helpful,"Product design & quality is good. Battery life is also good, it's a value for money. It has better charging ability.",True,False,[],2025-01-26,42,"Style Name: Phoenix Ultra, Colour: Gold SS","[{'key': 'Style Name', 'value': 'Phoenix Ultra'}, {'key': 'Colour', 'value': 'Gold SS'}]",,,https://www.amazon.in/product-reviews/B0BRKXXPZ7?pageNumber=6&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0BRKXXPZ7&reftag=cm_cr_arp_d_paging_btm_next_6&scope=reviewsAjax0,allStars,,B0BRKXXPZ7,B0BRKXXPZ7,B0BRKXXPZ7,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-Bluetooth-Smartwatch-Assistant-Monitoring/dp/B0BRKXXPZ7/ref=zg_bs_g_5605728031_d_sccl_14/258-0776632-7362957?psc=1,India,
