reviewedIn,userId,userProfileLink,ratingScore,reviewTitle,reviewId,reviewUrl,reviewReaction,reviewDescription,isVerified,isAmazonVine,reviewImages,date,position,variant,variantAttributes,totalCategoryRatings,totalCategoryReviews,reviewCategoryUrl,filterByRating,filterByKeyword,productAsin,productOriginalAsin,variantAsin,product,input,country,countryCode
Reviewed in India on 16 January 2025,amzn1.account.AFIRJQJRZJHS5M4Y57M34DPCXMZQ,https://www.amazon.in/gp/profile/amzn1.account.AFIRJQJRZJHS5M4Y57M34DPCXMZQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Colour is awesome,R1D1XXH1HU47WL,https://www.amazon.in/gp/customer-reviews/R1D1XXH1HU47WL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,One person found this helpful,Value for moneyGood qualityGood looks,True,False,[],2025-01-16,1,"Colour: Black SS, Size: onesize","[{'key': 'Colour', 'value': 'Black SS'}, {'key': 'Size', 'value': 'onesize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 16 January 2025,amzn1.account.AE3PRVPXVR77XTYB6VXO5MGA5MOA,https://www.amazon.in/gp/profile/amzn1.account.AE3PRVPXVR77XTYB6VXO5MGA5MOA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Amazing Product,R17OHQOU9IVD24,https://www.amazon.in/gp/customer-reviews/R17OHQOU9IVD24/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,2 people found this helpful,In less price good quality and looks very slim and while attending calls sound quality very good and long battery life with single chargeSmooth in functionality,True,False,['https://m.media-amazon.com/images/I/71UufeGRdkL._SY88.jpg'],2025-01-16,2,"Colour: Black SS, Size: onesize","[{'key': 'Colour', 'value': 'Black SS'}, {'key': 'Size', 'value': 'onesize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 22 January 2025,amzn1.account.AG7V3NWT6CAQX3KYYDWPZTV2UHDA,https://www.amazon.in/gp/profile/amzn1.account.AG7V3NWT6CAQX3KYYDWPZTV2UHDA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Nice but only one game,R33ZSN94K32CRE,https://www.amazon.in/gp/customer-reviews/R33ZSN94K32CRE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     The watch is fantastingIt has custom wallpaper it also has music player which can be used offline but you have to connect to the phone I am saying on this because I also had this doubts when buying this so I can help people by saying this but this only have one game but I have seen many videos in which it says people says that 4 games will come in update so I also want 4 games when will the update come 🤔",True,False,['https://m.media-amazon.com/images/I/81F+deVV6+L._SY88.jpg'],2025-01-22,3,"Colour: Black SS, Size: onesize","[{'key': 'Colour', 'value': 'Black SS'}, {'key': 'Size', 'value': 'onesize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 23 January 2025,amzn1.account.AEC5ID7AUCOZDOSROVNLYIT6GTSA,https://www.amazon.in/gp/profile/amzn1.account.AEC5ID7AUCOZDOSROVNLYIT6GTSA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Best Product in this price and segment,R2KZ4PAJWVTRG5,https://www.amazon.in/gp/customer-reviews/R2KZ4PAJWVTRG5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,,I brought this watch for my daily use its really a good product and I like the features given in this watch with ip67 water resistant.,True,False,[],2025-01-23,4,"Colour: Black, Size: OneSize","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Size', 'value': 'OneSize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 23 January 2025,amzn1.account.AHBIDWHIO5MTJ2VDKEZDMHWG5JAQ,https://www.amazon.in/gp/profile/amzn1.account.AHBIDWHIO5MTJ2VDKEZDMHWG5JAQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,1,Very cheap quality product.,RAMY7K3ZETKGK,https://www.amazon.in/gp/customer-reviews/RAMY7K3ZETKGK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,,"Very cheap quality product i have ever seen in fire boltt , chain was stuck if you try to fix this then chain was very loose , and the best part there is lot of scam in Amazon I was purchased this 20 Jan after pickup and check this i am writing a feedback now I just check ✅ that was deleted 😂 .",True,False,"['https://m.media-amazon.com/images/I/61xBss5hRFL._SY88.jpg', 'https://m.media-amazon.com/images/I/71CpfNNYU7L._SY88.jpg']",2025-01-23,5,"Colour: Black, Size: OneSize","[{'key': 'Colour', 'value': 'Black'}, {'key': 'Size', 'value': 'OneSize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 21 January 2025,amzn1.account.AHQEQ25DTNNYFMGNPU53XVB24OPQ,https://www.amazon.in/gp/profile/amzn1.account.AHQEQ25DTNNYFMGNPU53XVB24OPQ/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Amazing product,R6PA5T88FDTCN,https://www.amazon.in/gp/customer-reviews/R6PA5T88FDTCN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,,"incredible features like seamless fitness tracking, heart rate monitoring, and notifications directly on your wrist. The battery life is impressive, lasting for several days on a single charge. The design is sleek and comfortable, making it perfect for all-day wear. Overall, it's a great blend of style and functionality! Highly recommend!",True,False,['https://m.media-amazon.com/images/I/71Pp8qq6OPL._SY88.jpg'],2025-01-21,6,"Colour: Black SS, Size: onesize","[{'key': 'Colour', 'value': 'Black SS'}, {'key': 'Size', 'value': 'onesize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 29 January 2025,amzn1.account.AFAD3QJI2ND2BQFG3B5W7S4MLDQA,https://www.amazon.in/gp/profile/amzn1.account.AFAD3QJI2ND2BQFG3B5W7S4MLDQA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Good product,RNRJNRF0P2QDR,https://www.amazon.in/gp/customer-reviews/RNRJNRF0P2QDR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,,Value for money,True,False,[],2025-01-29,7,"Colour: Black SS, Size: onesize","[{'key': 'Colour', 'value': 'Black SS'}, {'key': 'Size', 'value': 'onesize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 16 January 2025,amzn1.account.AGVBXGQ7KWLRM6FMQ7QLPWIBIOOA,https://www.amazon.in/gp/profile/amzn1.account.AGVBXGQ7KWLRM6FMQ7QLPWIBIOOA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Ui changed,R2AUHX47YE8IBR,https://www.amazon.in/gp/customer-reviews/R2AUHX47YE8IBR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,2 people found this helpful,Somebody buying in 2025 will get less feature than that when it was launched no. Of ui's are reduced to 5 no. Of games are also reduced.But still a good watch  and value for money,True,False,['https://m.media-amazon.com/images/I/718QPAarBPL._SY88.jpg'],2025-01-16,8,"Colour: Black SS, Size: onesize","[{'key': 'Colour', 'value': 'Black SS'}, {'key': 'Size', 'value': 'onesize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 16 January 2025,amzn1.account.AHDMY3KBJKXYNU72BPBUYV3NYG4Q,https://www.amazon.in/gp/profile/amzn1.account.AHDMY3KBJKXYNU72BPBUYV3NYG4Q/ref=cm_cr_othr_d_gw_tr?ie=UTF8,5,Good quality,R3JSFKC488D7HV,https://www.amazon.in/gp/customer-reviews/R3JSFKC488D7HV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,2 people found this helpful,,True,False,['https://m.media-amazon.com/images/I/71611U-sDFL._SY88.jpg'],2025-01-16,33,"Colour: Black SS, Size: onesize","[{'key': 'Colour', 'value': 'Black SS'}, {'key': 'Size', 'value': 'onesize'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
Reviewed in India on 28 August 2024,amzn1.account.AEGDSV3UUNORCFBT3AHNNNXCDCBA,https://www.amazon.in/gp/profile/amzn1.account.AEGDSV3UUNORCFBT3AHNNNXCDCBA/ref=cm_cr_othr_d_gw_tr?ie=UTF8,4,Very nice product.,RMLGIKSLDE0RO,https://www.amazon.in/gp/customer-reviews/RMLGIKSLDE0RO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0D2K6JJNX,,Thae watch overall very nice but there should be more games.,True,False,[],2024-08-28,34,"Colour: Gold, Size: medium","[{'key': 'Colour', 'value': 'Gold'}, {'key': 'Size', 'value': 'medium'}]",,,https://www.amazon.in/product-reviews/B0D2K6JJNX?pageNumber=5&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0D2K6JJNX&reftag=cm_cr_arp_d_paging_btm_next_5&scope=reviewsAjax0,allStars,,B0D2K6JJNX,B0D2K6JJNX,B0D2K6JJNX,"{'price': None, 'listPrice': None}",https://www.amazon.in//Fire-Boltt-BSW069-Rise/dp/B0D2K6JJNX/ref=zg_bs_g_5605728031_d_sccl_2/258-6888058-4683712?psc=1,India,
