ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Amazing watch,R2SVOZBLQG5YUQ,https://www.amazon.in/gp/customer-reviews/R2SVOZBLQG5YUQ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,"I lovee it , I can't explain how amazing it looks and even how amazing features it has the colour and the length it amazing.",[],2025-01-16,1,Colour: Cherry Blossom,
4,Value for money,R315WT1ESTRCLB,https://www.amazon.in/gp/customer-reviews/R315WT1ESTRCLB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,Product is nice and value for money. Battery life can be improved when we use watch with phone connect via bluetooth. Currently battery died in 2.5 days if connected all day else battery performance is nice for 6-8days.,['https://m.media-amazon.com/images/I/71ewi4+HVuL._SY88.jpg'],2024-12-03,2,Colour: Active Black,
5,Purchased 2 watches,RWO1DRC5MXTRO,https://www.amazon.in/gp/customer-reviews/RWO1DRC5MXTRO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,Excellent watch and worth the money paid for it,[],2025-01-19,3,Colour: Cherry Blossom,
4,Budget Boss,R3NFQRPQMRJWVH,https://www.amazon.in/gp/customer-reviews/R3NFQRPQMRJWVH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,"Please read my review before buying.I am a first time smartwatch user, so my review depends on impressions not on experience. It's truly smart, this watch's smartness determined it by some extra features like QR code tray, if you are a shop keeper this feature really helps to receive payment from customer, just raise your hand towards the customers. Also you can customise your watch face by your Phone gallery pictures, plus it's give you symbolic GPS navigation, Live sports update. And also have generic smartwatch features. But there is also some technical glitches like 5G network weakness sometimes, sometimes blutooth connection problem, BOAT CREST APP draining phone's battery fast. Also have charging glitch it's hard to charge after 97% and takes time to starting charge. You can't set your own song as ringtone, and there is no notification tone it's only vibrate when notify, don't recieving notification from some must have apps like outlook, phonepay, also sometimes missing notification and score update, no weather update, no double tap screen wake up, hopefully wating for update, Although according its price these minor problems are compromisable.THE QUALITY SCORE CARD GIVEN BELOW ACCORDING MY OBSERVATION.#Calling:7/10#Notification:4/10#LOOKS: 8/10#BUILD QUALITY:8/10#SCREEN BRIGHTNESS:9/10#SPEAKER:5/10#MICROPHONE:7/10#FEATURES:10/10#CONNECTIVITY:7/10#BATTERY BACKUP:6/10 (2-3 Days)#CHARGING TIME:8/10 (75 min)If you are a first time smartwatch user and want to try this type of gadget with out investing huge amount,just go for it. It will not disappoint you.","['https://m.media-amazon.com/images/I/61286KFoJ4L._SY88.jpg', 'https://m.media-amazon.com/images/I/81KgcS9vHgL._SY88.jpg']",2024-05-29,4,Colour: Sapphire Breeze,
3,All watch damage touch not working,R3PTN0R01TUB61,https://www.amazon.in/gp/customer-reviews/R3PTN0R01TUB61/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,NO SAFTEY,['https://m.media-amazon.com/images/I/61dxOEVTbuL._SY88.jpg'],2024-12-13,5,Colour: Metal Black,
5,Smart !,R2UQ4P1EBGBVQS,https://www.amazon.in/gp/customer-reviews/R2UQ4P1EBGBVQS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,Very nice & quality product. i am happy.,[],2025-01-22,6,Colour: Sapphire Breeze,
5,This product is very good quality. I liked very much.,R1THVGEHL8KGMK,https://www.amazon.in/gp/customer-reviews/R1THVGEHL8KGMK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,Smart watch is very good. The quality of the product is amazing. battery back also good. I am satisfied with this smartwatch.,[],2025-01-09,7,Colour: Active Black,
4,Please Improve Battery Life .,R3BMYS7BUXPZTA,https://www.amazon.in/gp/customer-reviews/R3BMYS7BUXPZTA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,"The Packaging Was Best And Also The Watch was Best . It Has Lots Of Features Including Heart Rate Monitoring, SPo², Games Inbuilt, Bluetooth Calling , Lots Of Activities Etc. And Also The Sound Quality Is Best . But Only Thing I So Not Like Is The Battery Performance . Overall Everything Is Good In Watch. I Hope You Will Improve Battery Performance In Upcoming Days .","['https://m.media-amazon.com/images/I/71HDMiOPaNL._SY88.jpg', 'https://m.media-amazon.com/images/I/81joRTu3gnL._SY88.jpg']",2024-10-08,8,Colour: Cherry Blossom,
4,Good smartwatch,R2VGU5YOCRJ1JL,https://www.amazon.in/gp/customer-reviews/R2VGU5YOCRJ1JL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,Excellent value of money,['https://m.media-amazon.com/images/I/71ekw5x6s-L._SY88.jpg'],2024-10-12,57,Colour: Cool grey,
5,Nice watch,R2F8SX5Z0SMGDH,https://www.amazon.in/gp/customer-reviews/R2F8SX5Z0SMGDH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,,['https://m.media-amazon.com/images/I/715XXeHvuuL._SY88.jpg'],2025-01-11,58,Colour: Metal Black,
4,Good,R2S6J224LSQZG4,https://www.amazon.in/gp/customer-reviews/R2S6J224LSQZG4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,Good,[],2024-10-22,59,Colour: Cherry Blossom,
4,Worth for the price,R33LG5EOA0KA4H,https://www.amazon.in/gp/customer-reviews/R33LG5EOA0KA4H/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,"I bought it for 1199/- and the product is too good for this price when compared with other expensive brands with same features.Only disappointment is with the watch activities syncing feature with the IOS app, although returned for replacement but they rejected as it passed the basic test parameters which doesn’t contain any check of my concern(synchronisation issue).Because of this issue, watch is not in sync with my IOS app & hence not able to use navigation issue as to use this feature we need the watch to be in sync with the app.Except the above issue, rest all features(that can be tracked through watch) is good.",[],2024-06-30,60,Colour: Active Black,
5,Super .,RZCKD0BKB54AS,https://www.amazon.in/gp/customer-reviews/RZCKD0BKB54AS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,Very niceUseful while travelling,[],2025-01-12,61,Colour: Cool grey,
3,Boat Sigma watch,R36OOC8V5VI1D0,https://www.amazon.in/gp/customer-reviews/R36OOC8V5VI1D0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,Navigation need to update like a maps showing route watch only showing left right arrow that also not perfect pls update,[],2024-11-06,62,Colour: Active Black,
4,Nice look. Not not premium quality.,REQKXBOKCBQ26,https://www.amazon.in/gp/customer-reviews/REQKXBOKCBQ26/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,,['https://m.media-amazon.com/images/I/41DViGz0yAL._SY88.jpg'],2024-11-09,63,Colour: Active Black,
3,No inbuilt speaker,R2NI96E5JIK1WN,https://www.amazon.in/gp/customer-reviews/R2NI96E5JIK1WN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQG14RR,"No inbuilt speaker to talk,then why calling smart watch",[],2024-11-17,64,Colour: Cherry Blossom,
