ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Worthable product from noise,R1WMWFNRNB6C3Z,https://www.amazon.in/gp/customer-reviews/R1WMWFNRNB6C3Z/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Pleas buy itIt has all the features i listed below as you can see in my vdieo review1. AOD2. All notifications support3. Good bluetooth connectivity4. All sports mode accessible5. 6 days batter backup6. Clean voice  call7. Immediate message notifications where we can dynamically chose to which app to receive notifications  from8. Accurate heart rate monitor9. Large watch faces and wide range of settingsCons i feel is like we cannot keep our own inage as watch faceThe Best smart watch ever i had",[],2024-12-31,1,Colour: Elite Black,
4,Stylish and amazing,R2AFFG9665R7BM,https://www.amazon.in/gp/customer-reviews/R2AFFG9665R7BM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,Very stylish and upto the mark with cost. Can ho ahead.,[],2024-12-19,2,Colour: Elite Silver,
5,"""Noise ColorFit Pulse 3: Stylish and Feature-Packed Smartwatch at an Affordable Price""",R1M1QYZEMFK7AG,https://www.amazon.in/gp/customer-reviews/R1M1QYZEMFK7AG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,"The Noise ColorFit Pulse 3 is an impressive addition to the realm of budget-friendly smartwatches. It stands out with its sleek design and vibrant display, making it both stylish and functional. The touchscreen is bright and responsive, ensuring a clear view even in direct sunlight.One of the standout features is its comprehensive health tracking capabilities. The watch offers accurate heart rate monitoring, blood oxygen level tracking, and sleep analysis. These features are particularly valuable for those who are keen on maintaining their well-being and tracking their fitness goals.In terms of battery life, the ColorFit Pulse 3 performs admirably, lasting up to 7 days on a single charge, which is a significant advantage for those who prefer minimal charging interruptions. The watch also supports multiple sports modes, providing detailed insights into various workouts, from running to yoga.The Noise ColorFit Pulse 3 integrates seamlessly with both Android and iOS devices, offering notifications for calls, messages, and apps directly on your wrist. This ensures that you stay connected without having to constantly check your phone.Overall, the Noise ColorFit Pulse 3 offers excellent value for its price. It combines style, functionality, and robust health tracking features, making it a great choice for anyone looking for a reliable smartwatch without breaking the bank.",['https://m.media-amazon.com/images/I/61Fi7oNH4cL._SY88.jpg'],2024-08-25,3,Colour: Vintage Brown,
4,Good,R2XDKDXV1PMPX,https://www.amazon.in/gp/customer-reviews/R2XDKDXV1PMPX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,Watch is good but watch me game nai hai 😀 aur to aachi he hai but delivery late hai,['https://m.media-amazon.com/images/I/61rIjEd8jVL._SY88.jpg'],2025-01-21,4,Colour: Midnight Black,
5,Value for money,R1OWD9TWKTZYW5,https://www.amazon.in/gp/customer-reviews/R1OWD9TWKTZYW5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,Nice product,"['https://m.media-amazon.com/images/I/71oAPaoOkWL._SY88.jpg', 'https://m.media-amazon.com/images/I/71rUtOvhjlL._SY88.jpg']",2025-01-28,5,Colour: Midnight Black,
5,Good,R2X1UKXFYV2FAB,https://www.amazon.in/gp/customer-reviews/R2X1UKXFYV2FAB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,Good nice to see ☺️ quality is good,[],2025-01-23,6,Colour: Elite Black,
3,Updated: Reliability is questionable.,R2LM1RRLADUX7T,https://www.amazon.in/gp/customer-reviews/R2LM1RRLADUX7T/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,"Update after almost a couple of months of usage:The replacement never made it to me and was marked as ""Refused by Addressee"" for no rhyme or reason.Some issues we have faced:The watch switches off on its own. It happened with the 2nd unit as well so seems like a device fault at worst or a design flaw at the most basic level.Design/crown placement is odd as it can get pressed when you flex your wrist. Since the crown controls the power on/off function, you can accidentally switch it off and not realize it. Been there done that and now wear it a couple of centimeters above the wrist to prevent the same.The screen is decently bright with no problems in bright sunlight as you can easily see what is on the screen. You will be better off with a screen guard applied as the glass can get scratched from the usual bumps and scrapes with the table or doors.Usability wise, of you have it on auto mode to measure your HR, O2 and Stress levels at regular intervals and BT pairing with the phone, the battery life will be about a day. More life can be derived if you switch off the auto mode.Watch faces can be changed thru the NoiseFit app and the pairing process is simple and straight forward. The app is more oriented towards increasing sales with ads for their products although it manages the fitness suite fairly decently, but of the watch gets switched off, you lose the progress when it gets synced again after powering it on.There are noise coins that can be collected based on you completing the goals set. The rewards are based on continuity of your active streaks and increase progressively on crossing set milestones.Overall, a very basic yet decent offering at an ok-ish pricepoint.Would I recommend buying this?It depends. I was looking for a smart watch to monitor my fitness goals on a very tight budget and this one fit the bill with all the bells and whistles like BT calling (utterly useless feature IMO) included, so it is a ""Yes"" from my end, provided you have the same criteria as mine. If you can afford to shell out some more money, by all means look at buying something else with a better design/layout.ORIGINAL REVIEW:Day 0: 02 Nos of product ordered at 8:00pm. Delivery happened the next day on time by 11:00 am. I wanted to pay using a CC but the delivery guy did not have a POS machine. Paid online.Day 1:Setup done easily. Worked as expected. Had an issue with battery drainage with 96% charge running out by 10pm in the night.Figured it could be due to the screen on time during the setup and the usual ""exploration of a new gadget"" thing due to which it may have drained out. Put on charge. Decent time taken to go to 100%The charger is the old style apple charger with magnetic points that have to be put in only one way to charge. The mag points repel the watch if polarity isn't proper.Day 2:The watch refused to power up. The screen remained blank and the phone would not connect with the watch thru the app.Replacement ordered. And now the time being taken to deliver the order is a week.Waiting for the replacement and will update once I have it up and running.The 2nd one is running just fine and working as expected. Will update on the standby time once I speak to my brother who also wanted to get one for himself.",[],2024-08-26,7,Colour: Midnight Black,
4,Good product for the price range,RD7WYESFRH39R,https://www.amazon.in/gp/customer-reviews/RD7WYESFRH39R/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,Wrist metal strap is adjustable & the adjustment tool is available in the box. Apart from that USB cable is in box.Basic software is same as before versions.Looks decent,['https://m.media-amazon.com/images/I/612-qPVoh0L._SY88.jpg'],2024-12-16,8,Colour: Elite Silver,
4,Watch was nice,R16VKZUWVAQ509,https://www.amazon.in/gp/customer-reviews/R16VKZUWVAQ509/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,Good,[],2024-11-05,25,Colour: Jade Green,
5,Nice,RNW1KM4BDE03S,https://www.amazon.in/gp/customer-reviews/RNW1KM4BDE03S/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CQRQK8L8,,['https://m.media-amazon.com/images/I/71r1YnkNtgL._SY88.jpg'],2025-01-24,26,Colour: Rose Pink,
