ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,The best smartwatch under 2000,R9V64AINLWLMS,https://www.amazon.in/gp/customer-reviews/R9V64AINLWLMS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"This is nice watch , battery 🔋 is good, I purchased it for foot steps and it works very nicely 🤠. 1 day 20,000 step .",[],2025-01-26,1,Colour: Jet Black,
4,It's feature,R3VRMT86MTP2W7,https://www.amazon.in/gp/customer-reviews/R3VRMT86MTP2W7/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"The watch is Working  proper , performing nicely and the quality is very good, looking beautiful I love the colour and the features given keypad,flash,contact .","['https://m.media-amazon.com/images/I/61APHDl+eXL._SY88.jpg', 'https://m.media-amazon.com/images/I/61cU33gwANL._SY88.jpg', 'https://m.media-amazon.com/images/I/71jQ60HnIeL._SY88.jpg']",2024-12-30,2,Colour: Deep Wine,
5,Good watch,R3VOLO0EVSV0QK,https://www.amazon.in/gp/customer-reviews/R3VOLO0EVSV0QK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Everyone should take the sports someone are searching the watch to take so type colour with noise plus two maths or noise noise faith ultrapromax this watch will be helpful and very quality is very good and everyone will like this watch I am also taken this what I am using from 19 years also it is not broken truck or anything happened that's why I am telling for you to take this what I told in first term maths that is the very quality I am taking the things and I am not writing the views so from today onwards I will write use and I will give instructions to take the watch or speaker or anything views you should see only you my views and you should take the things in something I will not return the views in some things I not return the views you shoulsee others view and you should take the things you should not take that things that are very in come col,[],2024-12-28,3,Colour: Jet Black,
4,Great product,R2SS1IJGMIX6L4,https://www.amazon.in/gp/customer-reviews/R2SS1IJGMIX6L4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Writing the review after using the watch almost for 30 days..battery is superb easily works for 5-6 days in a single charge...BT calling is also good activity and other features are also quite handy best part is it's price..got almost everything in a smart watch in less then 1.5K..overall a good product,['https://m.media-amazon.com/images/I/71ZjceEhcLL._SY88.jpg'],2024-11-16,4,Colour: Jet Black,
3,"Worth the price , although not much to boast about",R1TFBSWTRH6OJE,https://www.amazon.in/gp/customer-reviews/R1TFBSWTRH6OJE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"Decent screen, looks good , battery not more than 3 days with all functionalities on, Automatically changes steps , which anyways are exceptionally inaccurate, but  good for callsClear voice and call reception",[],2025-01-02,5,Colour: Gold Link,
5,Watch,R3P2G3FJWYMRRR,https://www.amazon.in/gp/customer-reviews/R3P2G3FJWYMRRR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Excellent watch and it's very good to Use I loved it,[],2025-01-29,6,Colour: Jet Black,
5,It's design and fitness features,R1E0UF1PGLKC9K,https://www.amazon.in/gp/customer-reviews/R1E0UF1PGLKC9K/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"""I'm loving my Noise ColorFit Pulse 2 Max! The sleek design and vibrant display make it a stylish accessory. Tracking my fitness goals and receiving notifications on the go has been a game-changer. Great value for the price!""",['https://m.media-amazon.com/images/I/81CdgHYvhSL._SY88.jpg'],2025-01-19,7,Colour: Midnight Blue,
4,Disappointed 😞,R75HP45CSESJ0,https://www.amazon.in/gp/customer-reviews/R75HP45CSESJ0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"The watch' was good but the only thing that disappoints me is that we can't set the image as a wallpaper on the watch ; we have to unlock it by buying .I was really look forward to set the image  for my wat ch ,but now I have to buy it with money 😞😔 which is really disappointing 😭😭","['https://m.media-amazon.com/images/I/611mHWc1l9L._SY88.jpg', 'https://m.media-amazon.com/images/I/61SJNhJJBtL._SY88.jpg', 'https://m.media-amazon.com/images/I/61Xg2kGWEML._SY88.jpg', 'https://m.media-amazon.com/images/I/61yzMezU7QL._SY88.jpg']",2025-01-19,8,Colour: Deep Wine,
4,Like the Noice smart watch,RZGXHL2CV29ZN,https://www.amazon.in/gp/customer-reviews/RZGXHL2CV29ZN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"Must buy, quality, due and function are good with good brightness in morning day light u can seen the function on ☀️ light.",[],2024-12-10,25,Colour: Deep Wine,
4,Pulse 2 Max,RJ058EIDIUK30,https://www.amazon.in/gp/customer-reviews/RJ058EIDIUK30/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,The product is amazingAll features works smoothlyBut the battery life is not good it get delivered on 1 November but it was a gift so I unbox it now and get to know that its battery is decreasing very fastly. I'm using it let's see what will  happen ??,['https://m.media-amazon.com/images/I/71Cte4XQACL._SY88.jpg'],2024-11-29,26,Colour: Black Link,
4,Nice,R3HYP6UANHL7JP,https://www.amazon.in/gp/customer-reviews/R3HYP6UANHL7JP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Nice product good 👍,[],2024-12-11,27,Colour: Jet Black,
4,Good value of money,RBISKQSZY19RP,https://www.amazon.in/gp/customer-reviews/RBISKQSZY19RP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good 👍,[],2024-12-08,28,Colour: Jet Black,
4,Excellent,R16FD11ZQUY36T,https://www.amazon.in/gp/customer-reviews/R16FD11ZQUY36T/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,I like everything thing of the product .I bought as birthday to my sis worth buying it,['https://m.media-amazon.com/images/I/71MMFGivCSL._SY88.jpg'],2024-12-01,29,Colour: Rose Pink,
4,Quality based,RC18E4EPROQ2I,https://www.amazon.in/gp/customer-reviews/RC18E4EPROQ2I/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good product,[],2024-12-06,30,Colour: Jet Black,
4,Looks,R1BRSGF9JBKM6C,https://www.amazon.in/gp/customer-reviews/R1BRSGF9JBKM6C/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Extremely affordable and best watch in this generation as i am using it from couple of month it has no disadvantage at all,[],2024-11-26,31,Colour: Jade Green,
4,Performance,RDKA030K7HII1,https://www.amazon.in/gp/customer-reviews/RDKA030K7HII1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good as per cost (discounted).,[],2024-12-07,32,Colour: Jade Green,
4,Decent,R3EB2YJQKC60AO,https://www.amazon.in/gp/customer-reviews/R3EB2YJQKC60AO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good product as per pricing. Go for it.,[],2024-11-23,41,Colour: Jet Black,
4,Good product,R3V2U89MDQ6ZHG,https://www.amazon.in/gp/customer-reviews/R3V2U89MDQ6ZHG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,It’s looking good & performed good.,['https://m.media-amazon.com/images/I/71Ck9L-cINL._SY88.jpg'],2024-11-28,42,Colour: Jet Black,
4,Good,R313CIFNCKSK0H,https://www.amazon.in/gp/customer-reviews/R313CIFNCKSK0H/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good,[],2024-11-29,43,Colour: Midnight Blue,
4,Fabulous,RRZQTIP8ORND4,https://www.amazon.in/gp/customer-reviews/RRZQTIP8ORND4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Brilliant watch,[],2024-11-24,44,Colour: Rose Pink,
4,Product is good,RUJJMJX2GE4BT,https://www.amazon.in/gp/customer-reviews/RUJJMJX2GE4BT/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Worth the money.,[],2024-11-29,45,Colour: Midnight Blue,
4,Noise Smart watch broken,R3G9T7Z5U41B9W,https://www.amazon.in/gp/customer-reviews/R3G9T7Z5U41B9W/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Noise smart watch pin connector hole is beoken hence dial has no use finally watch is required to be changed in warranty period on priority...Thanks,['https://m.media-amazon.com/images/I/619VKz8FDDL._SY88.jpg'],2024-11-16,46,Colour: Midnight Blue,
4,Impressed,R1MVUIFC0DRR0I,https://www.amazon.in/gp/customer-reviews/R1MVUIFC0DRR0I/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"Very bright display , used it in daylight condition and it was easily visible and accurate",['https://m.media-amazon.com/images/I/81HTAN5cfRL._SY88.jpg'],2024-11-10,47,Colour: Jet Black,
4,Good,R2Y0GJ5TB8DJ1M,https://www.amazon.in/gp/customer-reviews/R2Y0GJ5TB8DJ1M/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good.,['https://m.media-amazon.com/images/I/61cI-L10xoL._SY88.jpg'],2024-11-18,48,Colour: Deep Wine,
4,This watch is incredible,R31070JY11C2VF,https://www.amazon.in/gp/customer-reviews/R31070JY11C2VF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good quality in lower prize.,[],2024-10-20,73,Colour: Rose Pink,
4,Good,RJTNFAEBZBOFA,https://www.amazon.in/gp/customer-reviews/RJTNFAEBZBOFA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good,[],2024-11-15,74,Colour: Deep Wine,
5,All good 😊 must buy,R3GFAHAGGXW89V,https://www.amazon.in/gp/customer-reviews/R3GFAHAGGXW89V/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,I really love the product,[],2025-01-13,75,Colour: Deep Wine,
3,Incoming call issues while BT calling is enabled,R3R8OZK537LH50,https://www.amazon.in/gp/customer-reviews/R3R8OZK537LH50/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"I have enabled BT calling feature. When I get any incoming call on phone, after I received the call from phone it takes time to switch BT audio and also I cannot hear audio voice o lf other person. Due to this I have to keep BT calling off , and hence the feature is not useful for me",[],2024-11-25,76,Colour: Jet Black,
4,👍🏽,R3FZLFKAYHTQS9,https://www.amazon.in/gp/customer-reviews/R3FZLFKAYHTQS9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Nice,[],2024-11-12,77,Colour: Midnight Blue,
4,Nice product,R3R5RJXX8KE5IB,https://www.amazon.in/gp/customer-reviews/R3R5RJXX8KE5IB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     It isa very good product.Value for money durability",['https://m.media-amazon.com/images/I/61sdi7NFOKL._SY88.jpg'],2024-11-14,78,Colour: Jet Black,
5,Caring,R1BV5CG57JX9YB,https://www.amazon.in/gp/customer-reviews/R1BV5CG57JX9YB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,It's nice,['https://m.media-amazon.com/images/I/61QwnfwgbGL._SY88.jpg'],2025-01-16,79,Colour: Jet Black,
5,Vikash shraff,R1P3VFVQ3VWCMM,https://www.amazon.in/gp/customer-reviews/R1P3VFVQ3VWCMM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,,"['https://m.media-amazon.com/images/I/61WsPQ+YuxL._SY88.jpg', 'https://m.media-amazon.com/images/I/61r-S7LGcWL._SY88.jpg']",2025-01-27,80,Colour: Jet Black,
4,Comfortable to wear and weight is so less,R2T4N1AF5RC9AW,https://www.amazon.in/gp/customer-reviews/R2T4N1AF5RC9AW/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Overall good watch,['https://m.media-amazon.com/images/I/71IIwCBsUBL._SY88.jpg'],2024-11-11,49,Colour: Jet Black,
3,Screen view,R2BTRAAMOI3XU7,https://www.amazon.in/gp/customer-reviews/R2BTRAAMOI3XU7/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Pros-this watch definitely good in working well and 550 nits display looks brighter at Sunshine.Battery average and when you wear this get comfort.Cons-heart rate monitor green light always blinks thats feel uncomfortabland thats why battery drained fastly.,"['https://m.media-amazon.com/images/I/61FJF40GYEL._SY88.jpg', 'https://m.media-amazon.com/images/I/61WHqPxWUnL._SY88.jpg', 'https://m.media-amazon.com/images/I/71+kLQo68DL._SY88.jpg', 'https://m.media-amazon.com/images/I/71JhbKEhgsL._SY88.jpg']",2024-12-14,50,Colour: Jet Black,
3,Good,RC8CDGRGTFIYM,https://www.amazon.in/gp/customer-reviews/RC8CDGRGTFIYM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Need more battery back up.,[],2025-01-03,51,Colour: Jet Black,
4,Good product,R1BGHVA5UIXINI,https://www.amazon.in/gp/customer-reviews/R1BGHVA5UIXINI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"Overall good performance, battery backup upto 7/8 days",[],2024-11-21,52,Colour: Midnight Blue,
5,Noise smartwatch is better👍,R36FOFK88CJ634,https://www.amazon.in/gp/customer-reviews/R36FOFK88CJ634/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Thank you amazon ❤️for Such a good watch to give ☺️...,"['https://m.media-amazon.com/images/I/51qVr2DQwDL._SY88.jpg', 'https://m.media-amazon.com/images/I/81BI8mc7PRL._SY88.jpg']",2025-01-26,53,Colour: Jet Black,
4,Price worth,R1SASVCSTL49C4,https://www.amazon.in/gp/customer-reviews/R1SASVCSTL49C4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good product as of now good for price,[],2024-11-18,54,Colour: Jet Black,
4,Good,R2LBN5NEZDA2YI,https://www.amazon.in/gp/customer-reviews/R2LBN5NEZDA2YI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good product,[],2024-11-21,55,Colour: Deep Wine,
4,Ok good,R3HZQ1FZZM7RSB,https://www.amazon.in/gp/customer-reviews/R3HZQ1FZZM7RSB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Ok good product,[],2024-10-24,56,Colour: Deep Wine,
3,Super,R3IP2TD7835AX4,https://www.amazon.in/gp/customer-reviews/R3IP2TD7835AX4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Super watch. Nice product,['https://m.media-amazon.com/images/I/61rP9ee7NZL._SY88.jpg'],2025-01-18,33,Colour: Gold Link,
4,Worth price watch,R1G6WYZPPWU7TM,https://www.amazon.in/gp/customer-reviews/R1G6WYZPPWU7TM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"This watch is quite good at it's price i hink display quality is good I don't think that it's fitness tracker is very effective,watch face customisation is good charging is very good it already over a month and I charged it only twice worth it's price",[],2024-11-10,34,Colour: Deep Wine,
4,Good,R951X9C9AG068,https://www.amazon.in/gp/customer-reviews/R951X9C9AG068/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"Good product , not able to connect to Google fit. Other than that everything is value for money product.",[],2024-11-21,35,Colour: Jet Black,
4,Smart watch,R3V2K4NFR1JDR1,https://www.amazon.in/gp/customer-reviews/R3V2K4NFR1JDR1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good product 👍,['https://m.media-amazon.com/images/I/61o8HB1XSqL._SY88.jpg'],2024-12-01,36,Colour: Jet Black,
4,Product review,R1JHXZGMKTCF0C,https://www.amazon.in/gp/customer-reviews/R1JHXZGMKTCF0C/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good & stylish Product,[],2024-11-23,37,Colour: Black Link,
3,Good product,R3816H62223HTJ,https://www.amazon.in/gp/customer-reviews/R3816H62223HTJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,All are good high in price,[],2025-01-11,38,Colour: Deep Wine,
4,Great value for money.,R1G4LYRDY33I40,https://www.amazon.in/gp/customer-reviews/R1G4LYRDY33I40/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"I bought this smartwatch Today.The watch has very sleek and soft design, and comfortable on wrist. Smooth touch experience.Bluetooth calling option works well, with clear audio.But Noisefit app has fewer watch faces and is not user friendly.For the price under 1200, it's definitely value for money.",['https://m.media-amazon.com/images/I/71vbK6AScSL._SY88.jpg'],2024-11-01,39,Colour: Jet Black,
4,Good Product,R19ED5J3XP3WJ5,https://www.amazon.in/gp/customer-reviews/R19ED5J3XP3WJ5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Product is got but custom watch faces needs subscription feature are great,[],2024-11-10,40,Colour: Jet Black,
4,Trendy colour,R12CA4Y0FCOIGV,https://www.amazon.in/gp/customer-reviews/R12CA4Y0FCOIGV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Just wow with my hand and colour suited to all my colour dresses. This colour looks trendy one,[],2025-01-30,9,Colour: Jade Green,
4,How It seems like someone checked it before delivery?,R1APNL3WF7ZOHX,https://www.amazon.in/gp/customer-reviews/R1APNL3WF7ZOHX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"Product is good but when I received the order its inner product  box looks like  someone already  had been opened it and it seems like it already connected with some other device,then I rebooted it and connected to my mobile.",[],2025-01-12,10,Colour: Midnight Blue,
4,Stylish,R3FYYTI7QGIV7E,https://www.amazon.in/gp/customer-reviews/R3FYYTI7QGIV7E/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Good one,[],2025-01-29,11,Colour: Black Link,
4,Very Nice,RHSIJLWGZ4Q59,https://www.amazon.in/gp/customer-reviews/RHSIJLWGZ4Q59/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,It's useful,[],2025-01-25,12,Colour: Jet Black,
4,Best smart watch in this segment,R11TVJXIBBS5MA,https://www.amazon.in/gp/customer-reviews/R11TVJXIBBS5MA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Awesome product,['https://m.media-amazon.com/images/I/71ow-zqC5IL._SY88.jpg'],2025-01-21,13,Colour: Deep Wine,
4,Nice watch,R4V2AX65YDXY1,https://www.amazon.in/gp/customer-reviews/R4V2AX65YDXY1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Nice watch,[],2025-01-17,14,Colour: Midnight Blue,
4,Good,R33P4B1AAJIFBS,https://www.amazon.in/gp/customer-reviews/R33P4B1AAJIFBS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Nice watch must buy,['https://m.media-amazon.com/images/I/61XCkY01MbL._SY88.jpg'],2025-01-19,15,Colour: Jade Green,
4,Very good watch,R3W1RHL6LBBI86,https://www.amazon.in/gp/customer-reviews/R3W1RHL6LBBI86/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,The watch help me to focus on my health and it is smooth. I loved it.,[],2025-01-12,16,Colour: Rose Pink,
4,Value for money,R3DN0VCX8WQJ6N,https://www.amazon.in/gp/customer-reviews/R3DN0VCX8WQJ6N/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,"Good product at reasonable price, Value for money, Quality is also good",['https://m.media-amazon.com/images/I/61fCrK-CfLL._SY88.jpg'],2024-10-20,57,Colour: Jet Black,
4,Great Product,R1ESJKBPDE9NM,https://www.amazon.in/gp/customer-reviews/R1ESJKBPDE9NM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0B6BLTGTT,Look wise is super. Light weighted and so far good performance,['https://m.media-amazon.com/images/I/81Z4oFhntyL._SY88.jpg'],2024-10-20,58,Colour: Jet Black,
