ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Really Good product at thie price,R16A2BBQ9M53VZ,https://www.amazon.in/gp/customer-reviews/R16A2BBQ9M53VZ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,It has a really good sound in open area. High volume.It's worth buying.,['https://m.media-amazon.com/images/I/71rhX4pyI9L._SY88.jpg'],2024-12-14,1,Colour: Midnight Black,
4,Good product,RLN5H6VRXOTTM,https://www.amazon.in/gp/customer-reviews/RLN5H6VRXOTTM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Bass is little less, rest it's good one.Can do the job in home.",[],2024-03-21,2,Colour: Tropical Blue,
5,Terrific purchase,R35LA6NMJ9QS47,https://www.amazon.in/gp/customer-reviews/R35LA6NMJ9QS47/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Sound quality is awesome 😎👍 AUX mode me Very Loud sound and very good. You will love it...,"['https://m.media-amazon.com/images/I/719MBolaNSL._SY88.jpg', 'https://m.media-amazon.com/images/I/71FUNX-ZoAL._SY88.jpg']",2025-01-13,3,Colour: Midnight Black,
1,WORST BASS.,R2S77T9BNRWTFG,https://www.amazon.in/gp/customer-reviews/R2S77T9BNRWTFG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,MOST IMPORTANT..If you are looking for a speaker with bass then please stay away from this speaker. This speaker has the worst bass effect i have ever found in a popular brand speaker. I regret buying this. I wasted my money.,['https://m.media-amazon.com/images/I/61RiVpBkJ3L._SY88.jpg'],2024-12-24,4,Colour: Tropical Blue,
5,A Game Changer for Laptop Movie Nights!,R1TCYT2WLTKHK5,https://www.amazon.in/gp/customer-reviews/R1TCYT2WLTKHK5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"I recently purchased the boAt Stone Spinx Pro Bluetooth Speaker, and let me tell you, it's been a game changer for my movie nights! As someone who loves to binge-watch shows and movies on my laptop, I've always found the built-in audio to be lackluster. But with this powerful portable speaker, I can finally enjoy immersive sound quality from the comfort of my bed or couch.The 20W RMS sound output is truly impressive, delivering crisp highs and deep lows that bring every scene to life. Whether it's the explosive action sequences or the subtle nuances of dialogue, this speaker handles it all with ease. Plus, the Bluetooth connectivity makes it super convenient to set up, allowing me to seamlessly stream audio from my laptop without any hassle.Not only does the boAt Stone Spinx Pro enhance my viewing experience, but its portability also means I can take it with me wherever I go. Whether I'm traveling or just moving from room to room, I can always count on this speaker to deliver stunning audio quality.Overall, I couldn't be happier with my purchase. If you're like me and enjoy watching movies or shows on your laptop, do yourself a favor and invest in the boAt Stone Spinx Pro Bluetooth Speaker. Highly recommended for anyone looking to elevate their audio experience!","['https://m.media-amazon.com/images/I/71CQNJWj6eL._SY88.jpg', 'https://m.media-amazon.com/images/I/71yLCzAkX2L._SY88.jpg']",2024-04-06,5,Colour: Midnight Black,
3,Mediocre in every sense of the word.,R3FGFNHU3HOUY8,https://www.amazon.in/gp/customer-reviews/R3FGFNHU3HOUY8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Mediocre sound quality for the priceMediocre treble with little-to-no room for bass.Mediocre battery life.Mediocre water resistanceIt's large and hefty which does not correlate to the performance at all. Usually speakers this large are louder and with more bass.I've seen speaker much smaller that are louder and with more bass and battery life (that were also cheaper btw😂).So everything is mediocre except perhaps the build quality which is good,[],2024-12-11,6,Colour: Midnight Black,
4,Great product,R204A717INDH6G,https://www.amazon.in/gp/customer-reviews/R204A717INDH6G/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     SatisfiedSound quality awesomeBuilt quality 💪 is goodValue for money","['https://m.media-amazon.com/images/I/61CT2-1gekL._SY88.jpg', 'https://m.media-amazon.com/images/I/61M1PmAdSOL._SY88.jpg', 'https://m.media-amazon.com/images/I/71mDPmd0GlL._SY88.jpg', 'https://m.media-amazon.com/images/I/71mZ8SIFFAL._SY88.jpg']",2025-01-15,7,Colour: Midnight Black,
5,Super speaker,R8WNEDZHL7VSM,https://www.amazon.in/gp/customer-reviews/R8WNEDZHL7VSM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Boat understand value of money, bluetooth connectivity, design, quality and weight of item is easy to carry.There should be light off function also.",[],2025-01-14,8,Colour: Tropical Blue,
4,Ok product,R3KQLJ5DK3V7QN,https://www.amazon.in/gp/customer-reviews/R3KQLJ5DK3V7QN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Price is high...it is ok under 2000 not 3300,[],2024-11-01,17,Colour: Tropical Blue,
4,Quality is the best. 🥰,R14WG32LL12IZU,https://www.amazon.in/gp/customer-reviews/R14WG32LL12IZU/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,The media could not be loaded.,[],2024-11-16,18,Colour: Tropical Blue,
4,Average,R2L3Q6CL37PNSG,https://www.amazon.in/gp/customer-reviews/R2L3Q6CL37PNSG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Product is good, portable, superb connectivity, Lighting attractive but price is little bit high",[],2024-10-13,19,Colour: Midnight Black,
5,Exllent quality,RRKML6P6J0OLY,https://www.amazon.in/gp/customer-reviews/RRKML6P6J0OLY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Superb,[],2025-01-17,20,Colour: Tropical Blue,
3,Carrying arrangement poor,R2PKJNYQ2F2DVB,https://www.amazon.in/gp/customer-reviews/R2PKJNYQ2F2DVB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Please provide holding strips and carrying arrangement,[],2024-11-20,21,Colour: Tropical Blue,
3,Sound quality is so good,R13J0BMG5OO3U,https://www.amazon.in/gp/customer-reviews/R13J0BMG5OO3U/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Sound quality is good, but it is not giving backup upto 8 hours. And there is no sound as per 20 watts. No battery backup is good",[],2024-11-09,22,Colour: Midnight Black,
4,Best product in this price,R2I8NAYO23MM35,https://www.amazon.in/gp/customer-reviews/R2I8NAYO23MM35/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Nice color and feel, bass and sound quaility is fine.",[],2024-09-30,23,Colour: Tropical Blue,
4,Boat stone spinx pro,R1ZP5ULYER16A9,https://www.amazon.in/gp/customer-reviews/R1ZP5ULYER16A9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Overall good and best bass booster, only one problem is battery back up but satisfied backup.and if boat will provide a premium strip for this than it look will be too much premium.🥰🥰",[],2024-09-03,24,Colour: Tropical Blue,
5,Very good product,R2OM8WWNCDWUR5,https://www.amazon.in/gp/customer-reviews/R2OM8WWNCDWUR5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Amazing product at this price,[],2024-12-31,25,Colour: Tropical Blue,
5,Amazng product,RCYA5EP35E74E,https://www.amazon.in/gp/customer-reviews/RCYA5EP35E74E/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,AmaznggggggGo for it,[],2024-12-28,26,Colour: Tropical Blue,
2,Portable,R16HVAG1D72OHE,https://www.amazon.in/gp/customer-reviews/R16HVAG1D72OHE/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"The bass isn’t so good… but in this price range it’s worth the buy!😍 This is good for slow music or watching movies in laptop. Quality , charging ability 👍👍Go for it..",[],2025-01-19,27,Colour: Midnight Black,
2,Neither have a deeper base nor a Spatial Audio,R2FUQHR7A1B1CV,https://www.amazon.in/gp/customer-reviews/R2FUQHR7A1B1CV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,design tell you it has 360 degree speaker and you can also see it as separate bass radiator.. but doesn’t do any better!!It’s just like a usual 1k pricing speaker.. plus 500 for additional technology.,[],2024-12-30,28,Colour: Midnight Black,
5,Super super,R3JF27J350N39F,https://www.amazon.in/gp/customer-reviews/R3JF27J350N39F/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Very nice,[],2024-12-20,29,Colour: Tropical Blue,
5,Superb quality speaker 👍,RUDZQ4RXU0IQ0,https://www.amazon.in/gp/customer-reviews/RUDZQ4RXU0IQ0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Best product quality in this price and also base are 👍,[],2024-12-11,30,Colour: Midnight Black,
3,Avg,RKV2YWCBZUMNF,https://www.amazon.in/gp/customer-reviews/RKV2YWCBZUMNF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Bass is not good, voice is clear but doesn't give you feeling of a speaker",[],2024-10-01,31,Colour: Tropical Blue,
5,Bluetooth Speaker,R251NGHB5JQBE5,https://www.amazon.in/gp/customer-reviews/R251NGHB5JQBE5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Nice product.",[],2025-01-01,32,Colour: Tropical Blue,
4,Good,R298YGYR7JTLRU,https://www.amazon.in/gp/customer-reviews/R298YGYR7JTLRU/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Amazing,[],2024-03-21,65,Colour: Midnight Black,
3,Decent Product,R14MZZSKCMAO6I,https://www.amazon.in/gp/customer-reviews/R14MZZSKCMAO6I/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Sounds okish... My recommendation use eq to enhance the audio... BT 5.0 connectivity in SBC mode..(Day1 review)",['https://m.media-amazon.com/images/I/71vm+zhMx7L._SY88.jpg'],2024-03-11,66,Colour: Midnight Black,
2,Sound not up to level as per reviews,R1XIDMN5OZT2LH,https://www.amazon.in/gp/customer-reviews/R1XIDMN5OZT2LH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Hi Team,I ordered this speaker for home used, but the volume and bas are not up to the level. Could you please help on same.Thanks in advance",[],2024-07-14,67,Colour: Midnight Black,
5,बहुत सुंदर,R12XYOQAWWTBF9,https://www.amazon.in/gp/customer-reviews/R12XYOQAWWTBF9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,बहुत ही अच्छा है लेकिन यह पैसे ज्यादा है,[],2024-09-04,68,Colour: Tropical Blue,
1,Not great at all,R1SALPJN9HYBNF,https://www.amazon.in/gp/customer-reviews/R1SALPJN9HYBNF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"No Bass, only loudNot good at all",[],2024-12-28,69,Colour: Midnight Black,
5,Value for money,R18D0EFBKCHVMK,https://www.amazon.in/gp/customer-reviews/R18D0EFBKCHVMK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Worth it,[],2024-09-17,70,Colour: Tropical Blue,
1,very very worst product,R2QZZNDCA0N8BJ,https://www.amazon.in/gp/customer-reviews/R2QZZNDCA0N8BJ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,worst ever,[],2025-01-10,71,Colour: Midnight Black,
5,Product is Good,R14J6Q6WBL0KWK,https://www.amazon.in/gp/customer-reviews/R14J6Q6WBL0KWK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Product is good and awesome sound clarity.,[],2024-09-06,72,Colour: Tropical Blue,
5,all thing good,RPFLX9CJ1NXUC,https://www.amazon.in/gp/customer-reviews/RPFLX9CJ1NXUC/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,all thing great at this price,[],2024-11-30,41,Colour: Midnight Black,
5,Not sure why this is 4.0 instead it should be 5.0,R1JZWFG9ATNDR4,https://www.amazon.in/gp/customer-reviews/R1JZWFG9ATNDR4/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Amazing quality, backup and LED based spectrogram. Really liked the power and quality.",[],2024-12-01,42,Colour: Tropical Blue,
2,Product sound is not good,R32DRG3HDCJJWN,https://www.amazon.in/gp/customer-reviews/R32DRG3HDCJJWN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,I have purchased boat stong strin pro  sound speaker  . It  product quality and sound is poor,['https://m.media-amazon.com/images/I/71BXFD0gVNL._SY88.jpg'],2024-11-24,43,Colour: Tropical Blue,
5,Qualitative Products,RDR7G6DW47O7J,https://www.amazon.in/gp/customer-reviews/RDR7G6DW47O7J/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Excellent 👌,[],2025-01-08,44,Colour: Midnight Black,
4,Nice product!,R3T02XX75K5TH2,https://www.amazon.in/gp/customer-reviews/R3T02XX75K5TH2/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Led blinking light is v. attractive.Good sound quality,looks are Quite good.",[],2024-06-18,45,Colour: Midnight Black,
1,Boat never trust on it,R90P7MAGUNM6H,https://www.amazon.in/gp/customer-reviews/R90P7MAGUNM6H/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Bad quality sound output.. Please i request you all not to buy this product.. Worst product with worst sound I have heard and if you are going to buying you will also suffer... If you are not believing me..,[],2025-01-20,46,Colour: Midnight Black,
2,"Incorrect marketing of microphone , Okay speakers...not for halls",R3B1HIBTJ9KXJ8,https://www.amazon.in/gp/customer-reviews/R3B1HIBTJ9KXJ8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"I bought this speaker since it also supported microphone and the description clearly stated can use the speaker as hands free for finishing work calls but the microphone is muffled. I reported the issue but they would not take a return and offered an exchange. The exchanged product same issue which is a manufacturers defect. I didn't have the time to go through the hassle of arguing with customer service and booking a return after one exchange and then reordering another product... The speaker is decent for music, bass is okay could've been better. The speaker is okay for a bedroom not for a hall. My Android TV speakers have better volume than the boat stone. I'm just making buyers aware. I got it for 3k but I wouldn't have spent so much when the microphone doesn't work I'm sure there are good enough speaker's for a lesser range. Rating 2 coz of the microphone else it would be a 3 range as a rating for the speaker quality as compared to price.",[],2024-03-24,47,Colour: Tropical Blue,
1,Wrost product,R1IKUSP6GM1YLZ,https://www.amazon.in/gp/customer-reviews/R1IKUSP6GM1YLZ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Wrost product of boat don't buy it sound is so flat and there is no return or refund policy.have no other option so dumped in the bin,['https://m.media-amazon.com/images/I/71TunqsdbcL._SY88.jpg'],2025-01-22,48,Colour: Tropical Blue,
2,Not as expected,R231QEB9T25NA9,https://www.amazon.in/gp/customer-reviews/R231QEB9T25NA9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Sound is not much loud and clear,[],2024-11-22,49,Colour: Midnight Black,
1,Button is not working any solution,R1202UEDZSHDSQ,https://www.amazon.in/gp/customer-reviews/R1202UEDZSHDSQ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,My product button is not working and not getting charged is there any solution for my problem and warranty claimed but no response from company.dont buy this product,['https://m.media-amazon.com/images/I/81n3Rh6dpfL._SY88.jpg'],2025-01-19,50,Colour: Midnight Black,
4,Best speaker sounds quality excellent🗿,RJ9GV8ZD0SWR5,https://www.amazon.in/gp/customer-reviews/RJ9GV8ZD0SWR5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Quality good sounds quality excellent💯 rgb light enhance look",['https://m.media-amazon.com/images/I/71UGLSz7krL._SY88.jpg'],2024-06-04,51,Colour: Tropical Blue,
4,Value for money,R18JDPOIEWZPNH,https://www.amazon.in/gp/customer-reviews/R18JDPOIEWZPNH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Boat signature sound and good bass performance,[],2024-05-08,52,Colour: Midnight Black,
4,One week user review,R1OGH3LLRX3073,https://www.amazon.in/gp/customer-reviews/R1OGH3LLRX3073/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"awesome mood set vibe in lighting…decent battery backup…fast  Bluetooth pairing,worth product to buying…May be increased battery backup time is needed @boat-lifestyle.com","['https://m.media-amazon.com/images/I/61LCmY2SQCL._SY88.jpg', 'https://m.media-amazon.com/images/I/61mBtSdHn-L._SY88.jpg', 'https://m.media-amazon.com/images/I/7197haOtDlL._SY88.jpg']",2024-03-16,53,Colour: Midnight Black,
5,Excellent product,RJXD3GZBLBEL6,https://www.amazon.in/gp/customer-reviews/RJXD3GZBLBEL6/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Received yesterday, one day delivery. Quality sound, no distortion at all even at maximum volume. Boat didn't disappoint me.Though, battery capacity, as given in the specifications, seems to be on the lower side as compared to that of products of other companies, it is too early to comment about battery backup at this early stage, but overall I expect a 5-6 hrs backup, when used with a high volume, with full charge as it didn't drain battery fast.Nice bass and quality sound and loud enough. Comes with nice looking LED lights and modes can be changed. A good buy and can't expect more at this price range.",['https://m.media-amazon.com/images/I/61ETrC7yw4L._SY88.jpg'],2024-03-11,54,Colour: Tropical Blue,
5,Good,R33Y7CZGIC1M0L,https://www.amazon.in/gp/customer-reviews/R33Y7CZGIC1M0L/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Working well,[],2024-10-28,55,Colour: Tropical Blue,
5,Great surround sound.,R3SXMUW9DD9SEO,https://www.amazon.in/gp/customer-reviews/R3SXMUW9DD9SEO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Love the led flicker feature. Really great sound clarity.,[],2024-10-19,56,Colour: Tropical Blue,
5,Good speaker under 2500,RR5VDSPMD9ATO,https://www.amazon.in/gp/customer-reviews/RR5VDSPMD9ATO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Bought it yesterday build quality is fantastic sound and clarity is decent the RGB light  has fantastic effects and good battary back-up hopefully this product last long if Bluetooth connectivity has aac codec then it would be more value for money,['https://m.media-amazon.com/images/I/71lSlOP0YcL._SY88.jpg'],2024-11-18,33,Colour: Midnight Black,
3,Good,R1V7C904UI381J,https://www.amazon.in/gp/customer-reviews/R1V7C904UI381J/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"Good thing is this speaker comes with mic for calls, but unfortunately the mic is not too keen in taking our voice clearly. If you are away 2 feet, the voice would not be clear for the receiver end.Good and decent soundThey have given 5 diff light modes, that's coolBut may give one more mode to switch off those lights tooThe battery is not so good.Overall, it is a decent product for those who speakers occasionally not frequently.",[],2024-06-01,34,Colour: Tropical Blue,
5,Fantastic value for friendly budget,R2UY0HGL1H05S,https://www.amazon.in/gp/customer-reviews/R2UY0HGL1H05S/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,A good speaker in this flexible amount. Must have,[],2024-12-02,35,Colour: Midnight Black,
5,Good product 👌,R1A2LRIXTIM9TF,https://www.amazon.in/gp/customer-reviews/R1A2LRIXTIM9TF/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Handy and amazing  product,[],2024-12-05,36,Colour: Midnight Black,
3,Not up to mark,R16QSWACBGE6ON,https://www.amazon.in/gp/customer-reviews/R16QSWACBGE6ON/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"The product was working pretty well in the beginning and we were happy with the product. Then after month 1, it started having connectivity issues. Now we have been using it for 3 months and only 1 device can connect without any interruption, with other phones the audio always breaks.",[],2024-07-20,37,Colour: Midnight Black,
2,Mmm,R3O3WBZ1AJGFTH,https://www.amazon.in/gp/customer-reviews/R3O3WBZ1AJGFTH/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Bass 2/10,[],2025-01-15,38,Colour: Midnight Black,
5,Good,R300SLFGHP8LU,https://www.amazon.in/gp/customer-reviews/R300SLFGHP8LU/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Overall good. Happy😊","['https://m.media-amazon.com/images/I/7111-PDiJ6L._SY88.jpg', 'https://m.media-amazon.com/images/I/71XeCKrS-DL._SY88.jpg']",2024-12-19,39,Colour: Midnight Black,
2,BASS IS NOT GOOD,R1MYOXSK0RWLDL,https://www.amazon.in/gp/customer-reviews/R1MYOXSK0RWLDL/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B0CVQ75VM2,Bass is very week. Size is perfect but sound is low.,[],2024-12-29,40,Colour: Midnight Black,
