ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Fantastic assistant,R25KRILER7G8VB,https://www.amazon.in/gp/customer-reviews/R25KRILER7G8VB/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,"I have used Alexa for last five years and is still working nicely.I am so much satisfied with it that I decided to use many Internet of Things (IoT) devices in my home. It started with Atomberg fans. I can start it even during fast sleep by uttering the commands. It is so simple and convenient. There is no need to search remote control or change cells on remote controls.Then I purchased Lloyd air conditioner which is compatible with Alexa. It also works with its own voice recognition system.I am now also using Wipro bulbs and plugs. They work well with Alexa.I got so much satisfaction with Alexa that I ordered another piece (the present one). It is the least expensive of Assistance and does its job fantastic way.I can also automatically control and schedule using Alexa.Alexa also tells me jokes, news, plays songs remind me about assignments work as timers reading notifications.Presently it does not work with Sony Bravia. That is the only drawback I noticed. I am thinking about purchasing Amazon fire stick to go round the problem.",[],2024-12-10,1,"Colour: Purple, Configuration: Echo Pop only",
4,Good but it only usable with Amazon music only,R3PS19C5I3MVAO,https://www.amazon.in/gp/customer-reviews/R3PS19C5I3MVAO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,Good product.drawback is that it cannot be linked with youtube and other apps other than amazon music,[],2025-01-29,2,"Colour: Green, Configuration: Echo Pop only",
5,A Compact Powerhouse of Sound and Smart Features,R2XVGKYM212YI8,https://www.amazon.in/gp/customer-reviews/R2XVGKYM212YI8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,"After using the Echo Pop Smart Speaker for a few weeks, I am eager to share my thoughts on this nifty little device. The model I purchased is in a vibrant purple shade, which adds a fun pop of colour to my room.First and foremost, the sound quality is remarkable for a speaker of its size. The Echo Pop delivers a loud and clear sound with a balanced bass and crisp vocals. Whether I'm listening to my favourite tunes, a podcast, or an audiobook, the audio quality is consistently pleasing with no distortion, even at higher volumes. It's impressive how it fills my room with sound, making it perfect for personal use or a small gathering.The design of the Echo Pop is sleek and modern, and it's small enough to blend seamlessly into any decor without taking up much space. The fact that it comes in four colours (black, white, green, and purple) is a bonus, allowing you to choose one that best fits your style.One of the standout features of the Echo Pop is its integration with Alexa. The convenience of playing music hands-free from various streaming services like Amazon Music, Spotify, and Apple Music just by asking Alexa is a game changer. It's important to note, though, that some of these services may require a subscription.The ability to voice-control smart devices around the house is another excellent feature. I've used it to control smart lights, my TV, and even my AC. The fact that you can extend these capabilities to non-smart appliances using smart plugs (sold separately) is quite fascinating and shows the potential of making your home smarter and more connected.I particularly enjoy asking Alexa to play nursery rhymes for my niece and set alarms and reminders. It's also become a part of my morning routine to get news updates and weather forecasts while I’m getting ready for the day.The Echo Pop also doubles as a Bluetooth speaker, allowing me to pair it with my phone and play audio from apps that aren't supported directly through Alexa. This flexibility is a significant plus.Finally, the built-in privacy features, including the mic-off button, give me peace of mind. It’s reassuring to know that I have control over my privacy and can disable the microphone whenever I want.In conclusion, the Echo Pop is a fantastic smart speaker that offers a lot for its size and price. Its sound quality, stylish design, smart features, and versatility make it a great addition to any room. Whether you're new to smart speakers or looking to add another one to your home, the Echo Pop is an excellent choice.",[],2024-01-21,3,"Colour: Purple, Configuration: Echo Pop only",
5,Best version of Alexa ever,R10KJ3TKMQSTN1,https://www.amazon.in/gp/customer-reviews/R10KJ3TKMQSTN1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,Good sound quality value for money product quality is the best,[],2025-01-11,4,"Colour: Purple, Configuration: Echo Pop only",
1,Very cheap quality product,R1W5MWM9A3CYEZ,https://www.amazon.in/gp/customer-reviews/R1W5MWM9A3CYEZ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,"Previous generation, Echo Dot was far better from this. This has no base and the plastic quality also very bad. This is so deep and not listen maximum of the time and the sound quality is not great.",[],2024-12-31,5,"Colour: Black, Configuration: Echo Pop only",
5,I'm happy to purchased the Alexa Echo pop.,R31IAKRTUZWY91,https://www.amazon.in/gp/customer-reviews/R31IAKRTUZWY91/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,"Size was compact,Value for money, Voice contact was very good. Intelligence, product quality was Good 😊.Music 🎶 lovers best choice at home.Smart connectivity was good.Cons: Amazon prime account was needed alexa echo pop.",[],2025-01-15,6,"Colour: Purple, Configuration: Echo Pop only",
3,Low sound,R3OHPX5N4N2Z3K,https://www.amazon.in/gp/customer-reviews/R3OHPX5N4N2Z3K/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,Low sound replacing with same,[],2024-10-26,7,"Colour: Black, Configuration: Echo Pop only",
4,Great product but with some issue.,R97FF6T2VEYRM,https://www.amazon.in/gp/customer-reviews/R97FF6T2VEYRM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,"Well, firstly, it's really the greatest purchase I have ever made; it works like charm most of the time, looks decent, and has a compact size, which makes it a perfect table accessory.However, it did all the tasks without any issue, but some times it skipped the commands, like when I connected it with my smart plug to access AC, and some time while giving the command to turn on or shut off the AC, it replied OK, but the AC would not be turned on or off. Same goes with TV, while I ask to turn the TV on with the with the same command, it takes but not completes the tasks.If I skip these issues, I'll give them 5/5. It is recommended from my side to make your home AI enabled.",[],2024-05-17,8,"Colour: Purple, Configuration: Echo Pop only",
5,"New model for me,  works fine",R1RDCCBGSOH3D8,https://www.amazon.in/gp/customer-reviews/R1RDCCBGSOH3D8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,"This is my 3rd echo device.  All good as should be,  except difference between volume 4 and 5 is probably 30 decibels I'm guessing... it's a major difference",[],2024-12-26,17,"Colour: Purple, Configuration: Echo Pop only",
4,Product,R2E66CM908YHO6,https://www.amazon.in/gp/customer-reviews/R2E66CM908YHO6/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B09WWT8HFH,More details are required about the functioning of the product.....the volume control isn't voice activated.......Alexa is doing fine.....,[],2024-10-28,18,"Colour: Green, Configuration: Echo Pop only",
